Program: faissGPU Topk: 1000 Num_split: 1 Batch: 128
L	m	k_star	|	w	Reorder	Metric
0.2295 %	0.44639 %	0.613352 %	0.6697136 %	|	0.6413 %	0.8822 %	0.83683 %	0.9424 %	0.93173 %	0.905537 %	2151.158571243286
2000	20	256	|	320	-1	dot_product
0.23 %	0.44693 %	0.614061 %	0.6710568 %	|	0.6424 %	0.885 %	0.8388 %	0.9464 %	0.93489 %	0.908713 %	2461.5461826324463
2000	20	256	|	384	-1	dot_product
0.2303 %	0.44724 %	0.614633 %	0.6720629 %	|	0.6432 %	0.8869 %	0.84021 %	0.9488 %	0.93728 %	0.91106 %	2800.232172012329
2000	20	256	|	448	-1	dot_product
0.2304 %	0.44743 %	0.615027 %	0.6728274 %	|	0.6438 %	0.8882 %	0.84135 %	0.9508 %	0.93929 %	0.912987 %	3179.2728900909424
2000	20	256	|	512	-1	dot_product
0.2304 %	0.44772 %	0.615345 %	0.6734993 %	|	0.6444 %	0.8893 %	0.84213 %	0.9528 %	0.94101 %	0.914647 %	3369.3933486938477
2000	20	256	|	576	-1	dot_product
0.2304 %	0.44791 %	0.61564 %	0.6740437 %	|	0.6448 %	0.8906 %	0.84298 %	0.9544 %	0.9424 %	0.916024 %	3984.163522720337
2000	20	256	|	640	-1	dot_product
0.2305 %	0.44807 %	0.615962 %	0.6745734 %	|	0.6452 %	0.8918 %	0.84376 %	0.9563 %	0.944 %	0.917482 %	4205.985546112061
2000	20	256	|	704	-1	dot_product
0.2305 %	0.44817 %	0.616205 %	0.6750985 %	|	0.6454 %	0.8927 %	0.84453 %	0.9578 %	0.94533 %	0.918864 %	4411.168098449707
2000	20	256	|	768	-1	dot_product
0.2303 %	0.44826 %	0.616413 %	0.6755175 %	|	0.6456 %	0.8936 %	0.84517 %	0.959 %	0.94644 %	0.919895 %	4620.06688117981
2000	20	256	|	1024	-1	dot_product
0.2304 %	0.44865 %	0.617148 %	0.6770285 %	|	0.6464 %	0.8965 %	0.84733 %	0.9637 %	0.95034 %	0.923991 %	6294.0709590911865
2000	20	256	|	1280	-1	dot_product
0.2304 %	0.44915 %	0.617901 %	0.6783569 %	|	0.6465 %	0.8977 %	0.84932 %	0.9662 %	0.95444 %	0.927918 %	7226.322174072266
2000	20	256	|	1536	-1	dot_product
0.2305 %	0.44952 %	0.618581 %	0.6798099 %	|	0.6471 %	0.9 %	0.85145 %	0.9697 %	0.95825 %	0.931738 %	9138.454675674438
2000	25	256	|	1	-1	dot_product
0.2174 %	0.34015 %	0.377325 %	0.2491376 %	|	0.4233 %	0.4655 %	0.45733 %	0.4668 %	0.46049 %	0.403453 %	1240.8654689788818
2000	25	256	|	16	-1	dot_product
0.3206 %	0.50785 %	0.650116 %	0.6730661 %	|	0.6972 %	0.8584 %	0.82812 %	0.8849 %	0.87653 %	0.853379 %	1423.5904216766357
2000	25	256	|	32	-1	dot_product
0.3228 %	0.5134 %	0.659661 %	0.6937925 %	|	0.7081 %	0.8792 %	0.84816 %	0.9104 %	0.9036 %	0.881699 %	1508.9964866638184
2000	25	256	|	64	-1	dot_product
0.3235 %	0.51676 %	0.665393 %	0.7060745 %	|	0.7148 %	0.8936 %	0.86071 %	0.9284 %	0.92125 %	0.900168 %	1650.763988494873
2000	25	256	|	128	-1	dot_product
0.3239 %	0.51844 %	0.669263 %	0.7146077 %	|	0.7179 %	0.9017 %	0.8697 %	0.9394 %	0.93417 %	0.913882 %	1767.8155899047852
2000	25	256	|	256	-1	dot_product
0.3246 %	0.51981 %	0.672396 %	0.7207183 %	|	0.7208 %	0.9089 %	0.87648 %	0.9489 %	0.94436 %	0.924708 %	2266.233444213867
2000	25	256	|	320	-1	dot_product
0.3248 %	0.5202 %	0.673205 %	0.7223618 %	|	0.7216 %	0.9109 %	0.87814 %	0.9517 %	0.94701 %	0.927817 %	2599.4324684143066
2000	25	256	|	384	-1	dot_product
0.3248 %	0.52048 %	0.673859 %	0.7237171 %	|	0.722 %	0.9125 %	0.87949 %	0.9537 %	0.949 %	0.930316 %	2972.203016281128
2000	25	256	|	448	-1	dot_product
0.3248 %	0.52088 %	0.674493 %	0.7248684 %	|	0.7227 %	0.9139 %	0.88108 %	0.9552 %	0.95127 %	0.9325 %	3360.1462841033936
2000	25	256	|	512	-1	dot_product
0.3248 %	0.52109 %	0.674891 %	0.7257909 %	|	0.7234 %	0.915 %	0.88214 %	0.9571 %	0.95295 %	0.934207 %	3566.0786628723145
2000	25	256	|	576	-1	dot_product
0.3247 %	0.52122 %	0.675269 %	0.726622 %	|	0.7236 %	0.9164 %	0.88318 %	0.9589 %	0.95448 %	0.935739 %	4195.640563964844
2000	25	256	|	640	-1	dot_product
0.3248 %	0.52141 %	0.675592 %	0.7273294 %	|	0.7242 %	0.9179 %	0.88416 %	0.9607 %	0.95584 %	0.937081 %	4411.271333694458
2000	25	256	|	704	-1	dot_product
0.3249 %	0.5216 %	0.675893 %	0.7279683 %	|	0.7244 %	0.9187 %	0.88493 %	0.9618 %	0.95711 %	0.938326 %	4646.89564704895
2000	25	256	|	768	-1	dot_product
0.3248 %	0.52168 %	0.676161 %	0.7286 %	|	0.7245 %	0.9199 %	0.88563 %	0.9632 %	0.95823 %	0.939502 %	4876.425266265869
2000	25	256	|	1024	-1	dot_product
0.325 %	0.52207 %	0.677018 %	0.7306732 %	|	0.7252 %	0.9224 %	0.88777 %	0.9665 %	0.96177 %	0.943555 %	6473.302364349365
2000	25	256	|	1280	-1	dot_product
0.3251 %	0.52234 %	0.677823 %	0.7325532 %	|	0.7259 %	0.9243 %	0.88991 %	0.9695 %	0.96532 %	0.947388 %	7609.928131103516
2000	25	256	|	1536	-1	dot_product
0.3252 %	0.52258 %	0.678578 %	0.7344997 %	|	0.7266 %	0.9268 %	0.89175 %	0.9724 %	0.96846 %	0.951293 %	8650.417566299438
2000	50	256	|	1	-1	dot_product
0.3393 %	0.41907 %	0.399708 %	0.2499705 %	|	0.4624 %	0.4668 %	0.46041 %	0.4668 %	0.46049 %	0.403466 %	1254.0175914764404
2000	50	256	|	16	-1	dot_product
0.5605 %	0.70834 %	0.790038 %	0.7611239 %	|	0.8553 %	0.8853 %	0.87558 %	0.886 %	0.87866 %	0.859833 %	1479.038953781128
2000	50	256	|	32	-1	dot_product
0.5712 %	0.72181 %	0.809047 %	0.7971773 %	|	0.8775 %	0.9111 %	0.90284 %	0.9119 %	0.90677 %	0.890402 %	1573.6525058746338
2000	50	256	|	64	-1	dot_product
0.5779 %	0.73019 %	0.820891 %	0.819958 %	|	0.8926 %	0.9295 %	0.92049 %	0.9305 %	0.92509 %	0.910582 %	1714.0424251556396
2000	50	256	|	128	-1	dot_product
0.5811 %	0.73584 %	0.829277 %	0.8361589 %	|	0.9017 %	0.9411 %	0.93367 %	0.9421 %	0.93883 %	0.925795 %	1847.9125499725342
2000	50	256	|	256	-1	dot_product
0.5837 %	0.74018 %	0.835875 %	0.8479889 %	|	0.9093 %	0.951 %	0.94416 %	0.952 %	0.94967 %	0.937921 %	2474.0264415740967
2000	50	256	|	320	-1	dot_product
0.5845 %	0.74144 %	0.837647 %	0.8512405 %	|	0.9117 %	0.9539 %	0.94685 %	0.9549 %	0.9525 %	0.941415 %	3019.5658206939697
2000	50	256	|	384	-1	dot_product
0.5849 %	0.74236 %	0.839105 %	0.8539072 %	|	0.9132 %	0.9562 %	0.94893 %	0.9572 %	0.95462 %	0.944254 %	3472.907066345215
2000	50	256	|	448	-1	dot_product
0.5852 %	0.74333 %	0.840443 %	0.8561665 %	|	0.9142 %	0.9577 %	0.95122 %	0.9587 %	0.95699 %	0.946741 %	3720.564842224121
2000	50	256	|	512	-1	dot_product
0.5862 %	0.74407 %	0.841423 %	0.8579989 %	|	0.9158 %	0.9597 %	0.95296 %	0.9607 %	0.95881 %	0.948728 %	4365.658760070801
2000	50	256	|	576	-1	dot_product
0.5865 %	0.7447 %	0.842298 %	0.8596351 %	|	0.9172 %	0.9616 %	0.95449 %	0.9626 %	0.96043 %	0.950514 %	4691.20192527771
2000	50	256	|	640	-1	dot_product
0.587 %	0.74531 %	0.843074 %	0.8610338 %	|	0.9185 %	0.9634 %	0.95586 %	0.9644 %	0.96185 %	0.952077 %	5006.617784500122
2000	50	256	|	704	-1	dot_product
0.5874 %	0.74583 %	0.843786 %	0.8623055 %	|	0.9194 %	0.9645 %	0.95711 %	0.9655 %	0.96314 %	0.953505 %	5259.558439254761
2000	50	256	|	768	-1	dot_product
0.5877 %	0.74625 %	0.844424 %	0.8635902 %	|	0.9207 %	0.9659 %	0.95822 %	0.9669 %	0.9643 %	0.95486 %	5526.850938796997
2000	50	256	|	1024	-1	dot_product
0.5887 %	0.74757 %	0.846543 %	0.8677405 %	|	0.9233 %	0.9693 %	0.96184 %	0.9703 %	0.96808 %	0.959567 %	7364.963054656982
2000	50	256	|	1280	-1	dot_product
0.5892 %	0.74879 %	0.848632 %	0.8714744 %	|	0.9259 %	0.9724 %	0.96542 %	0.9734 %	0.97188 %	0.964045 %	8576.578617095947
2000	50	256	|	1536	-1	dot_product
0.5903 %	0.74981 %	0.850656 %	0.8752814 %	|	0.9282 %	0.9752 %	0.96862 %	0.9764 %	0.97531 %	0.96858 %	9711.119890213013
4000	20	256	|	1	-1	dot_product
0.1686 %	0.31126 %	0.338579 %	0.1888309 %	|	0.4065 %	0.4629 %	0.43872 %	0.465 %	0.44201 %	0.362959 %	2316.1771297454834
4000	20	256	|	16	-1	dot_product
0.2653 %	0.4734 %	0.640623 %	0.659063 %	|	0.6875 %	0.8745 %	0.84692 %	0.8978 %	0.8911 %	0.865907 %	2462.651014328003
4000	20	256	|	32	-1	dot_product
0.2676 %	0.47743 %	0.649273 %	0.6878364 %	|	0.6967 %	0.8974 %	0.86566 %	0.927 %	0.91982 %	0.901712 %	2583.9266777038574
4000	20	256	|	64	-1	dot_product
0.269 %	0.47981 %	0.653519 %	0.7003733 %	|	0.7014 %	0.91 %	0.87685 %	0.9447 %	0.9377 %	0.920822 %	2633.060932159424
4000	20	256	|	128	-1	dot_product
0.2697 %	0.48093 %	0.656099 %	0.707326 %	|	0.7035 %	0.9182 %	0.88328 %	0.956 %	0.94891 %	0.932736 %	2717.324733734131
4000	20	256	|	256	-1	dot_product
0.2703 %	0.48192 %	0.657769 %	0.7119041 %	|	0.7062 %	0.9239 %	0.88842 %	0.9637 %	0.95709 %	0.941159 %	2959.9626064300537
4000	20	256	|	320	-1	dot_product
0.2703 %	0.48216 %	0.658212 %	0.7130694 %	|	0.7068 %	0.9254 %	0.88979 %	0.9656 %	0.9592 %	0.943539 %	3089.597463607788
4000	20	256	|	384	-1	dot_product
0.2704 %	0.48226 %	0.658541 %	0.7139406 %	|	0.7071 %	0.9268 %	0.89095 %	0.9673 %	0.96108 %	0.945349 %	3291.175127029419
4000	20	256	|	448	-1	dot_product
0.2704 %	0.48246 %	0.65877 %	0.7145826 %	|	0.7076 %	0.9281 %	0.89177 %	0.9693 %	0.96253 %	0.94671 %	3221.751928329468
4000	20	256	|	512	-1	dot_product
0.2704 %	0.4825 %	0.658974 %	0.7151355 %	|	0.7076 %	0.9287 %	0.89239 %	0.9703 %	0.9637 %	0.947898 %	3332.467794418335
4000	20	256	|	576	-1	dot_product
0.2704 %	0.48257 %	0.659173 %	0.715626 %	|	0.7078 %	0.9293 %	0.89304 %	0.9714 %	0.96503 %	0.949002 %	3547.7993488311768
4000	20	256	|	640	-1	dot_product
0.2704 %	0.48262 %	0.659326 %	0.7160205 %	|	0.7081 %	0.9299 %	0.89356 %	0.9723 %	0.96593 %	0.949922 %	3660.903215408325
4000	20	256	|	704	-1	dot_product
0.2704 %	0.48263 %	0.65943 %	0.7163785 %	|	0.7081 %	0.9302 %	0.8938 %	0.9729 %	0.96645 %	0.950632 %	4022.6688385009766
4000	20	256	|	768	-1	dot_product
0.2704 %	0.48273 %	0.659568 %	0.7167049 %	|	0.7082 %	0.9304 %	0.89423 %	0.9732 %	0.96709 %	0.951358 %	4140.969276428223
4000	20	256	|	1024	-1	dot_product
0.2707 %	0.48292 %	0.659918 %	0.7177413 %	|	0.7091 %	0.933 %	0.89536 %	0.976 %	0.96926 %	0.953767 %	5398.771047592163
4000	20	256	|	1280	-1	dot_product
0.2708 %	0.48302 %	0.660188 %	0.7184737 %	|	0.7095 %	0.9339 %	0.89626 %	0.978 %	0.97103 %	0.955637 %	6471.100091934204
4000	20	256	|	1536	-1	dot_product
0.2708 %	0.48311 %	0.660369 %	0.7191056 %	|	0.7097 %	0.9346 %	0.89683 %	0.9793 %	0.97232 %	0.957114 %	7199.238538742065
4000	20	256	|	2048	-1	dot_product
0.2709 %	0.48318 %	0.66066 %	0.7201163 %	|	0.7099 %	0.9353 %	0.89765 %	0.9807 %	0.97427 %	0.95941 %	8907.467603683472
4000	25	256	|	1	-1	dot_product
0.2154 %	0.34011 %	0.346851 %	0.1891088 %	|	0.4303 %	0.4646 %	0.44061 %	0.465 %	0.44201 %	0.362968 %	2337.5186920166016
4000	25	256	|	16	-1	dot_product
0.3322 %	0.54893 %	0.695897 %	0.6927018 %	|	0.7611 %	0.8886 %	0.86982 %	0.8981 %	0.89193 %	0.868706 %	2542.55747795105
4000	25	256	|	32	-1	dot_product
0.336 %	0.55531 %	0.708215 %	0.7299306 %	|	0.7769 %	0.9155 %	0.89321 %	0.9278 %	0.92149 %	0.906472 %	2584.219455718994
4000	25	256	|	64	-1	dot_product
0.3378 %	0.55891 %	0.714379 %	0.7468926 %	|	0.7855 %	0.931 %	0.9077 %	0.9459 %	0.94004 %	0.927254 %	2634.345531463623
4000	25	256	|	128	-1	dot_product
0.3382 %	0.56084 %	0.718193 %	0.7564909 %	|	0.7901 %	0.9411 %	0.91642 %	0.9578 %	0.95186 %	0.940299 %	2743.030071258545
4000	25	256	|	256	-1	dot_product
0.3394 %	0.56229 %	0.720676 %	0.7629084 %	|	0.7937 %	0.9478 %	0.92295 %	0.9659 %	0.96075 %	0.949702 %	3063.511848449707
4000	25	256	|	320	-1	dot_product
0.3396 %	0.56269 %	0.72137 %	0.7645987 %	|	0.7947 %	0.9496 %	0.92472 %	0.9679 %	0.96309 %	0.952445 %	3252.5970935821533
4000	25	256	|	384	-1	dot_product
0.3398 %	0.56299 %	0.72188 %	0.7658324 %	|	0.7955 %	0.951 %	0.92622 %	0.9696 %	0.96517 %	0.954551 %	3275.4673957824707
4000	25	256	|	448	-1	dot_product
0.3398 %	0.56327 %	0.722197 %	0.7667924 %	|	0.7962 %	0.9526 %	0.92732 %	0.9718 %	0.96672 %	0.956134 %	3277.2557735443115
4000	25	256	|	512	-1	dot_product
0.3398 %	0.56346 %	0.7225 %	0.7676129 %	|	0.7965 %	0.9535 %	0.92821 %	0.9729 %	0.96799 %	0.957463 %	3566.967487335205
4000	25	256	|	576	-1	dot_product
0.3398 %	0.56364 %	0.722778 %	0.7682961 %	|	0.7968 %	0.9545 %	0.92923 %	0.9741 %	0.96936 %	0.958693 %	3684.4823360443115
4000	25	256	|	640	-1	dot_product
0.3399 %	0.56371 %	0.722998 %	0.7688973 %	|	0.7973 %	0.9555 %	0.92997 %	0.9752 %	0.97034 %	0.959756 %	4055.2215576171875
4000	25	256	|	704	-1	dot_product
0.3399 %	0.56374 %	0.723177 %	0.7694136 %	|	0.7973 %	0.956 %	0.93032 %	0.9758 %	0.97089 %	0.960541 %	4190.544605255127
4000	25	256	|	768	-1	dot_product
0.3399 %	0.56386 %	0.723372 %	0.7698799 %	|	0.7974 %	0.9563 %	0.93083 %	0.9761 %	0.97156 %	0.961335 %	4336.464881896973
4000	25	256	|	1024	-1	dot_product
0.3401 %	0.56423 %	0.723922 %	0.7714325 %	|	0.799 %	0.9588 %	0.93258 %	0.9789 %	0.97385 %	0.964027 %	5809.708833694458
4000	25	256	|	1280	-1	dot_product
0.3404 %	0.56445 %	0.724393 %	0.7725274 %	|	0.7998 %	0.9604 %	0.93382 %	0.9808 %	0.9758 %	0.966199 %	6774.765729904175
4000	25	256	|	1536	-1	dot_product
0.3404 %	0.56461 %	0.724683 %	0.7734968 %	|	0.8 %	0.9613 %	0.93469 %	0.9824 %	0.97721 %	0.967895 %	7750.922203063965
4000	25	256	|	2048	-1	dot_product
0.3405 %	0.56477 %	0.72516 %	0.7750434 %	|	0.8001 %	0.9624 %	0.93604 %	0.984 %	0.97948 %	0.970594 %	9376.353740692139
4000	50	256	|	1	-1	dot_product
0.3357 %	0.40864 %	0.359863 %	0.1894362 %	|	0.4621 %	0.465 %	0.442 %	0.465 %	0.44201 %	0.36297 %	2313.0838871002197
4000	50	256	|	16	-1	dot_product
0.59 %	0.74572 %	0.816371 %	0.7493927 %	|	0.8828 %	0.8982 %	0.89145 %	0.8983 %	0.89219 %	0.870013 %	2445.988416671753
4000	50	256	|	32	-1	dot_product
0.6029 %	0.76077 %	0.840975 %	0.8112661 %	|	0.9088 %	0.928 %	0.92086 %	0.9282 %	0.92216 %	0.909105 %	2563.689708709717
4000	50	256	|	64	-1	dot_product
0.6102 %	0.76975 %	0.85375 %	0.8417938 %	|	0.9244 %	0.9461 %	0.93948 %	0.9464 %	0.94116 %	0.931272 %	2653.416156768799
4000	50	256	|	128	-1	dot_product
0.614 %	0.7752 %	0.861657 %	0.8598967 %	|	0.9352 %	0.9585 %	0.95147 %	0.9588 %	0.95359 %	0.945406 %	2877.1820068359375
4000	50	256	|	256	-1	dot_product
0.6163 %	0.77896 %	0.867016 %	0.8724986 %	|	0.9423 %	0.9665 %	0.96024 %	0.9669 %	0.96279 %	0.955668 %	3118.1910037994385
4000	50	256	|	320	-1	dot_product
0.6168 %	0.77989 %	0.868547 %	0.8758751 %	|	0.9441 %	0.9685 %	0.9626 %	0.9689 %	0.96525 %	0.958703 %	3204.8592567443848
4000	50	256	|	384	-1	dot_product
0.6171 %	0.78081 %	0.869736 %	0.8783853 %	|	0.9454 %	0.9702 %	0.96473 %	0.9708 %	0.96747 %	0.961029 %	3489.389419555664
4000	50	256	|	448	-1	dot_product
0.6178 %	0.78148 %	0.870566 %	0.8803634 %	|	0.9472 %	0.9724 %	0.96629 %	0.973 %	0.96909 %	0.962783 %	3659.546375274658
4000	50	256	|	512	-1	dot_product
0.6178 %	0.78189 %	0.871263 %	0.882024 %	|	0.9481 %	0.9735 %	0.96755 %	0.9741 %	0.97041 %	0.964236 %	4091.6450023651123
4000	50	256	|	576	-1	dot_product
0.6181 %	0.78258 %	0.871878 %	0.8834152 %	|	0.9491 %	0.9747 %	0.969 %	0.9753 %	0.97188 %	0.965593 %	4449.812889099121
4000	50	256	|	640	-1	dot_product
0.6185 %	0.78295 %	0.872433 %	0.8846155 %	|	0.95 %	0.9758 %	0.97 %	0.9764 %	0.97292 %	0.966793 %	4679.912567138672
4000	50	256	|	704	-1	dot_product
0.6188 %	0.78311 %	0.872829 %	0.8856684 %	|	0.9506 %	0.9764 %	0.97054 %	0.977 %	0.97352 %	0.967687 %	5266.986846923828
4000	50	256	|	768	-1	dot_product
0.619 %	0.78338 %	0.873214 %	0.8866194 %	|	0.9509 %	0.9767 %	0.9712 %	0.9773 %	0.97419 %	0.968559 %	5519.670486450195
4000	50	256	|	1024	-1	dot_product
0.6201 %	0.78444 %	0.87454 %	0.8897199 %	|	0.9534 %	0.9798 %	0.97357 %	0.9804 %	0.9767 %	0.971577 %	6566.654443740845
4000	50	256	|	1280	-1	dot_product
0.6206 %	0.7851 %	0.875641 %	0.8919635 %	|	0.9549 %	0.9817 %	0.97553 %	0.9824 %	0.97876 %	0.974022 %	7748.351335525513
4000	50	256	|	1536	-1	dot_product
0.621 %	0.78566 %	0.876479 %	0.8939203 %	|	0.956 %	0.9835 %	0.97704 %	0.9842 %	0.9803 %	0.975959 %	8597.831010818481
4000	50	256	|	2048	-1	dot_product
0.621 %	0.78625 %	0.877777 %	0.8969922 %	|	0.957 %	0.9853 %	0.97926 %	0.986 %	0.98267 %	0.978995 %	11127.846479415894
600	20	256	|	1	-1	dot_product
0.1857 %	0.31821 %	0.399309 %	0.3241053 %	|	0.4427 %	0.5216 %	0.49422 %	0.5252 %	0.50267 %	0.457112 %	445.5573558807373
600	20	256	|	16	-1	dot_product
0.256 %	0.4437 %	0.601246 %	0.6428727 %	|	0.6555 %	0.8442 %	0.79906 %	0.8716 %	0.85335 %	0.832051 %	549.9541759490967
600	20	256	|	32	-1	dot_product
0.2585 %	0.45 %	0.611157 %	0.6593136 %	|	0.6688 %	0.868 %	0.82119 %	0.9006 %	0.88355 %	0.860508 %	604.3593883514404
600	20	256	|	64	-1	dot_product
0.2612 %	0.45505 %	0.618464 %	0.6700467 %	|	0.6805 %	0.887 %	0.83775 %	0.923 %	0.90576 %	0.882228 %	686.7885589599609
600	20	256	|	128	-1	dot_product
0.2628 %	0.45813 %	0.623788 %	0.6777661 %	|	0.6864 %	0.8979 %	0.84945 %	0.9368 %	0.92278 %	0.898981 %	829.7350406646729
600	20	256	|	256	-1	dot_product
0.2637 %	0.46101 %	0.628689 %	0.6846563 %	|	0.6913 %	0.9082 %	0.86046 %	0.9496 %	0.93914 %	0.915588 %	1123.8667964935303
600	20	256	|	320	-1	dot_product
0.264 %	0.46197 %	0.630356 %	0.6869344 %	|	0.6927 %	0.9117 %	0.86423 %	0.9538 %	0.9446 %	0.921415 %	1370.9332942962646
600	20	256	|	384	-1	dot_product
0.2644 %	0.46302 %	0.631993 %	0.6891162 %	|	0.6947 %	0.9157 %	0.86827 %	0.959 %	0.95028 %	0.926986 %	1498.9421367645264
600	20	256	|	448	-1	dot_product
0.2646 %	0.46376 %	0.633492 %	0.6911664 %	|	0.6963 %	0.9187 %	0.87177 %	0.9622 %	0.95532 %	0.932319 %	1756.1469078063965
600	20	256	|	512	-1	dot_product
0.2653 %	0.46518 %	0.63539 %	0.693711 %	|	0.6995 %	0.9233 %	0.8766 %	0.9681 %	0.96184 %	0.939108 %	1979.9535274505615
600	20	256	|	576	-1	dot_product
0.2658 %	0.46656 %	0.638672 %	0.6982139 %	|	0.7027 %	0.9309 %	0.88363 %	0.9783 %	0.97185 %	0.950582 %	2296.518564224243
600	25	256	|	1	-1	dot_product
0.2204 %	0.33671 %	0.397313 %	0.3255415 %	|	0.4369 %	0.4844 %	0.46752 %	0.4864 %	0.47146 %	0.433155 %	455.07049560546875
600	25	256	|	16	-1	dot_product
0.3321 %	0.50511 %	0.646392 %	0.6831092 %	|	0.7128 %	0.8438 %	0.81417 %	0.8588 %	0.84307 %	0.828075 %	566.3883686065674
600	25	256	|	32	-1	dot_product
0.339 %	0.51476 %	0.660322 %	0.7037659 %	|	0.7305 %	0.8703 %	0.83997 %	0.8883 %	0.87398 %	0.85908 %	626.2242794036865
600	25	256	|	64	-1	dot_product
0.3445 %	0.52267 %	0.670623 %	0.7174773 %	|	0.7449 %	0.8913 %	0.86049 %	0.9116 %	0.89837 %	0.882316 %	722.0029830932617
600	25	256	|	128	-1	dot_product
0.3472 %	0.52867 %	0.678933 %	0.7278937 %	|	0.7562 %	0.9079 %	0.87682 %	0.9298 %	0.91849 %	0.901613 %	891.5848731994629
600	25	256	|	256	-1	dot_product
0.3496 %	0.53332 %	0.686634 %	0.7373738 %	|	0.7641 %	0.9215 %	0.89164 %	0.9458 %	0.93697 %	0.920911 %	1305.4840564727783
600	25	256	|	320	-1	dot_product
0.3503 %	0.53517 %	0.689368 %	0.7405388 %	|	0.7667 %	0.9259 %	0.89708 %	0.951 %	0.94393 %	0.927932 %	1480.6766510009766
600	25	256	|	384	-1	dot_product
0.3506 %	0.53662 %	0.692011 %	0.7436584 %	|	0.7698 %	0.9305 %	0.9024 %	0.9567 %	0.95055 %	0.934649 %	1682.6512813568115
600	25	256	|	448	-1	dot_product
0.3513 %	0.53813 %	0.69446 %	0.7464851 %	|	0.7727 %	0.9347 %	0.90729 %	0.9616 %	0.95675 %	0.941087 %	1939.2521381378174
600	25	256	|	512	-1	dot_product
0.3524 %	0.53982 %	0.697401 %	0.7500391 %	|	0.7758 %	0.9403 %	0.91338 %	0.9679 %	0.96419 %	0.949086 %	2228.165864944458
600	25	256	|	576	-1	dot_product
0.3529 %	0.54209 %	0.702537 %	0.756278 %	|	0.7819 %	0.9499 %	0.92295 %	0.9794 %	0.97619 %	0.963167 %	2635.8983516693115
600	50	256	|	1	-1	dot_product
0.3344 %	0.41991 %	0.426605 %	0.3275809 %	|	0.4804 %	0.4863 %	0.4714 %	0.4864 %	0.47147 %	0.433207 %	456.7687511444092
600	50	256	|	16	-1	dot_product
0.5472 %	0.68793 %	0.766981 %	0.766011 %	|	0.8353 %	0.8586 %	0.84249 %	0.8591 %	0.84404 %	0.831372 %	603.3744812011719
600	50	256	|	32	-1	dot_product
0.5607 %	0.70651 %	0.7896 %	0.8003536 %	|	0.8627 %	0.8884 %	0.87323 %	0.8889 %	0.87539 %	0.863773 %	688.6343955993652
600	50	256	|	64	-1	dot_product
0.5716 %	0.72127 %	0.80632 %	0.8241034 %	|	0.8841 %	0.9118 %	0.89767 %	0.9124 %	0.90028 %	0.888215 %	828.0470371246338
600	50	256	|	128	-1	dot_product
0.5791 %	0.73249 %	0.819806 %	0.8425269 %	|	0.9007 %	0.9307 %	0.91791 %	0.9313 %	0.92096 %	0.908737 %	1156.139612197876
600	50	256	|	256	-1	dot_product
0.5842 %	0.7419 %	0.832869 %	0.859256 %	|	0.9135 %	0.9467 %	0.93639 %	0.9476 %	0.93993 %	0.929285 %	1664.487600326538
600	50	256	|	320	-1	dot_product
0.587 %	0.74542 %	0.837496 %	0.8648922 %	|	0.918 %	0.952 %	0.94344 %	0.953 %	0.94718 %	0.936843 %	1993.0555820465088
600	50	256	|	384	-1	dot_product
0.5889 %	0.74868 %	0.841893 %	0.8703654 %	|	0.9231 %	0.9579 %	0.9501 %	0.9591 %	0.95406 %	0.944044 %	2311.3956451416016
600	50	256	|	448	-1	dot_product
0.5905 %	0.75171 %	0.846093 %	0.8752798 %	|	0.9271 %	0.9629 %	0.95635 %	0.9643 %	0.96047 %	0.950931 %	2788.5942459106445
600	50	256	|	512	-1	dot_product
0.5931 %	0.75527 %	0.850979 %	0.8813703 %	|	0.9328 %	0.9694 %	0.96391 %	0.9708 %	0.96815 %	0.959489 %	3308.0034255981445
600	50	256	|	576	-1	dot_product
0.5975 %	0.76009 %	0.859582 %	0.8916335 %	|	0.9421 %	0.9811 %	0.97595 %	0.9826 %	0.98051 %	0.974441 %	3596.449136734009
500	20	256	|	1	-1	dot_product
0.1743 %	0.30809 %	0.395085 %	0.353725 %	|	0.4297 %	0.5084 %	0.48298 %	0.5123 %	0.49322 %	0.463594 %	392.40550994873047
500	20	256	|	16	-1	dot_product
0.2509 %	0.44142 %	0.59575 %	0.6403638 %	|	0.6562 %	0.8439 %	0.80165 %	0.8737 %	0.85379 %	0.828981 %	491.6501045227051
500	20	256	|	32	-1	dot_product
0.2553 %	0.44827 %	0.607203 %	0.6572021 %	|	0.6706 %	0.8703 %	0.82361 %	0.9049 %	0.88264 %	0.858674 %	547.065019607544
500	20	256	|	64	-1	dot_product
0.2577 %	0.45351 %	0.616309 %	0.6690827 %	|	0.681 %	0.89 %	0.84163 %	0.9279 %	0.90672 %	0.882187 %	638.3998394012451
500	20	256	|	128	-1	dot_product
0.2597 %	0.45776 %	0.623219 %	0.6780186 %	|	0.6864 %	0.9042 %	0.8567 %	0.9462 %	0.92764 %	0.902039 %	867.851972579956
500	20	256	|	256	-1	dot_product
0.2606 %	0.46173 %	0.629872 %	0.6866859 %	|	0.6927 %	0.9169 %	0.87136 %	0.9629 %	0.94756 %	0.922431 %	1240.9725189208984
500	20	256	|	320	-1	dot_product
0.2608 %	0.46269 %	0.632463 %	0.6899818 %	|	0.6946 %	0.9219 %	0.87708 %	0.9693 %	0.95551 %	0.93071 %	1361.5751266479492
