Program: scann Topk: 1000 Num_split: 1 Batch: 128
L	Threashold	m	|	w	r	Metric
800	0.2	32	|	65	-1	squared_l2
0.245 %	0.37224 %	0.484339 %	0.6005471 %	|	0.6775 %	0.9557 %	0.85458 %	0.9966 %	0.9918 %	0.947204 %	344.404935836792
800	0.2	32	|	75	-1	squared_l2
0.245 %	0.37224 %	0.484374 %	0.6009094 %	|	0.6779 %	0.9564 %	0.85506 %	0.9976 %	0.99299 %	0.948781 %	370.9409236907959
800	0.2	32	|	90	-1	squared_l2
0.2447 %	0.37214 %	0.484324 %	0.601186 %	|	0.6779 %	0.9568 %	0.85563 %	0.9982 %	0.99424 %	0.950281 %	404.526948928833
800	0.2	32	|	110	-1	squared_l2
0.2448 %	0.37214 %	0.484284 %	0.601303 %	|	0.6778 %	0.9566 %	0.85569 %	0.9984 %	0.99508 %	0.951354 %	450.6371021270752
800	0.2	32	|	130	-1	squared_l2
0.2448 %	0.37199 %	0.484243 %	0.6013187 %	|	0.6777 %	0.9567 %	0.85569 %	0.9986 %	0.99545 %	0.951925 %	495.21946907043457
800	0.2	32	|	150	-1	squared_l2
0.2449 %	0.37199 %	0.48418 %	0.6012901 %	|	0.6778 %	0.9567 %	0.85562 %	0.9987 %	0.9956 %	0.952204 %	537.2092723846436
800	0.2	32	|	170	-1	squared_l2
0.2449 %	0.37197 %	0.484142 %	0.6012594 %	|	0.6777 %	0.9568 %	0.85565 %	0.9989 %	0.99579 %	0.952422 %	587.209939956665
800	0.2	32	|	200	-1	squared_l2
0.2447 %	0.372 %	0.484103 %	0.6012042 %	|	0.6778 %	0.957 %	0.85568 %	0.9991 %	0.99595 %	0.95257 %	649.8866081237793
800	0.2	32	|	220	-1	squared_l2
0.2447 %	0.37198 %	0.484075 %	0.601159 %	|	0.6778 %	0.9571 %	0.85574 %	0.9992 %	0.99599 %	0.952578 %	692.9812431335449
800	0.2	32	|	250	-1	squared_l2
0.2447 %	0.37194 %	0.484048 %	0.601087 %	|	0.6778 %	0.9571 %	0.85571 %	0.9992 %	0.99603 %	0.952616 %	756.9296360015869
800	0.2	32	|	310	-1	squared_l2
0.2447 %	0.37193 %	0.48402 %	0.6010018 %	|	0.6779 %	0.9572 %	0.85568 %	0.9993 %	0.99607 %	0.952664 %	881.5755844116211
800	0.2	32	|	400	-1	squared_l2
0.2447 %	0.37191 %	0.483976 %	0.6009294 %	|	0.6779 %	0.957 %	0.85564 %	0.9994 %	0.99609 %	0.952653 %	1075.6981372833252
800	0.2	32	|	500	-1	squared_l2
0.2447 %	0.37191 %	0.483971 %	0.6008942 %	|	0.6779 %	0.957 %	0.85563 %	0.9994 %	0.99608 %	0.95263 %	1312.126636505127
800	0.2	32	|	800	-1	squared_l2
0.2447 %	0.3719 %	0.483968 %	0.6008765 %	|	0.6778 %	0.957 %	0.85563 %	0.9994 %	0.99607 %	0.952619 %	1951.5466690063477
800	0.2	24	|	1	-1	squared_l2
0.1167 %	0.19802 %	0.2555 %	0.2390061 %	|	0.3335 %	0.478 %	0.40522 %	0.4982 %	0.44834 %	0.371758 %	96.9233512878418
800	0.2	24	|	2	-1	squared_l2
0.1356 %	0.23108 %	0.313488 %	0.3469958 %	|	0.4105 %	0.6316 %	0.52972 %	0.6708 %	0.61813 %	0.529038 %	117.24019050598145
800	0.2	24	|	4	-1	squared_l2
0.148 %	0.25157 %	0.350293 %	0.4301273 %	|	0.4575 %	0.7419 %	0.62155 %	0.811 %	0.76803 %	0.674889 %	135.71667671203613
800	0.2	24	|	8	-1	squared_l2
0.1523 %	0.25963 %	0.367904 %	0.4789575 %	|	0.4831 %	0.813 %	0.67285 %	0.9073 %	0.87333 %	0.778854 %	161.4553928375244
800	0.2	24	|	16	-1	squared_l2
0.1526 %	0.26163 %	0.373544 %	0.4998825 %	|	0.4916 %	0.8467 %	0.69625 %	0.9578 %	0.93206 %	0.835294 %	189.9888515472412
800	0.2	24	|	25	-1	squared_l2
0.1528 %	0.26139 %	0.374221 %	0.5049294 %	|	0.4936 %	0.8562 %	0.70151 %	0.9743 %	0.95205 %	0.853876 %	220.6869125366211
800	0.2	24	|	30	-1	squared_l2
0.1525 %	0.26139 %	0.374185 %	0.5058331 %	|	0.4949 %	0.8596 %	0.70263 %	0.9804 %	0.95783 %	0.858589 %	236.38653755187988
800	0.2	24	|	35	-1	squared_l2
0.1522 %	0.26127 %	0.374061 %	0.5062327 %	|	0.4954 %	0.861 %	0.70343 %	0.983 %	0.9614 %	0.861421 %	249.17292594909668
800	0.2	24	|	40	-1	squared_l2
0.1522 %	0.2609 %	0.373879 %	0.5064762 %	|	0.4955 %	0.8622 %	0.70376 %	0.9848 %	0.96383 %	0.863335 %	263.81897926330566
800	0.2	24	|	45	-1	squared_l2
0.1522 %	0.26083 %	0.373688 %	0.5064755 %	|	0.4958 %	0.8634 %	0.70408 %	0.9868 %	0.96562 %	0.86461 %	278.9280414581299
800	0.2	24	|	50	-1	squared_l2
0.1524 %	0.26074 %	0.373507 %	0.5064017 %	|	0.4958 %	0.8637 %	0.70396 %	0.9874 %	0.96674 %	0.865564 %	289.55602645874023
800	0.2	24	|	55	-1	squared_l2
0.1525 %	0.26063 %	0.373318 %	0.5062639 %	|	0.4959 %	0.8644 %	0.70396 %	0.9889 %	0.96784 %	0.866128 %	298.9847660064697
800	0.2	24	|	60	-1	squared_l2
0.1525 %	0.26048 %	0.373162 %	0.5061212 %	|	0.4961 %	0.8647 %	0.70382 %	0.9893 %	0.96839 %	0.866482 %	309.66973304748535
800	0.2	24	|	65	-1	squared_l2
0.1522 %	0.26039 %	0.373019 %	0.5059365 %	|	0.4957 %	0.8645 %	0.70363 %	0.9894 %	0.9689 %	0.866685 %	320.02806663513184
800	0.2	24	|	75	-1	squared_l2
0.1521 %	0.26036 %	0.372805 %	0.5056089 %	|	0.4959 %	0.8651 %	0.70352 %	0.9899 %	0.96945 %	0.866976 %	343.24026107788086
800	0.2	24	|	90	-1	squared_l2
0.1521 %	0.26014 %	0.37251 %	0.5051505 %	|	0.4954 %	0.8649 %	0.70337 %	0.9905 %	0.97029 %	0.867231 %	373.07286262512207
800	0.2	24	|	110	-1	squared_l2
0.1519 %	0.26001 %	0.372197 %	0.5046215 %	|	0.495 %	0.8647 %	0.70298 %	0.9906 %	0.97063 %	0.867154 %	411.1065864562988
800	0.2	24	|	130	-1	squared_l2
0.1519 %	0.25983 %	0.372035 %	0.5042057 %	|	0.495 %	0.8646 %	0.70292 %	0.9907 %	0.97071 %	0.866989 %	448.0311870574951
800	0.2	24	|	150	-1	squared_l2
0.1519 %	0.25976 %	0.37187 %	0.5038964 %	|	0.495 %	0.8645 %	0.70254 %	0.9907 %	0.97074 %	0.866839 %	484.6229553222656
800	0.2	24	|	170	-1	squared_l2
0.1519 %	0.25973 %	0.371778 %	0.5036676 %	|	0.4949 %	0.8643 %	0.7024 %	0.9908 %	0.97077 %	0.866705 %	522.1531391143799
800	0.2	24	|	200	-1	squared_l2
0.152 %	0.25971 %	0.371673 %	0.5033779 %	|	0.495 %	0.8644 %	0.70229 %	0.9909 %	0.97075 %	0.866535 %	577.6040554046631
800	0.2	24	|	220	-1	squared_l2
0.152 %	0.2597 %	0.371622 %	0.5032361 %	|	0.495 %	0.8644 %	0.70224 %	0.9909 %	0.9707 %	0.866434 %	616.2493228912354
800	0.2	24	|	250	-1	squared_l2
0.152 %	0.25971 %	0.371573 %	0.5030752 %	|	0.4949 %	0.8644 %	0.70213 %	0.9909 %	0.97063 %	0.866306 %	676.2473583221436
800	0.2	24	|	310	-1	squared_l2
0.152 %	0.25968 %	0.371521 %	0.5028751 %	|	0.4949 %	0.8644 %	0.70211 %	0.991 %	0.97054 %	0.866164 %	776.5333652496338
800	0.2	24	|	400	-1	squared_l2
0.152 %	0.25965 %	0.371489 %	0.5027234 %	|	0.4949 %	0.8644 %	0.70205 %	0.9911 %	0.97053 %	0.866039 %	936.873197555542
800	0.2	24	|	500	-1	squared_l2
0.152 %	0.25965 %	0.371456 %	0.5026485 %	|	0.4949 %	0.8645 %	0.702 %	0.9911 %	0.9705 %	0.865982 %	1117.1422004699707
800	0.2	24	|	800	-1	squared_l2
0.152 %	0.25965 %	0.37145 %	0.5026151 %	|	0.4949 %	0.8645 %	0.702 %	0.9911 %	0.97046 %	0.865948 %	1642.862319946289
800	0.2	12	|	1	-1	squared_l2
0.0427 %	0.09605 %	0.173495 %	0.2289976 %	|	0.1701 %	0.3879 %	0.29907 %	0.495 %	0.4448 %	0.365805 %	96.2226390838623
800	0.2	12	|	2	-1	squared_l2
0.0487 %	0.10284 %	0.191802 %	0.3011337 %	|	0.19 %	0.4647 %	0.34828 %	0.6561 %	0.59736 %	0.493475 %	113.10815811157227
800	0.2	12	|	4	-1	squared_l2
0.0455 %	0.1026 %	0.196128 %	0.3362816 %	|	0.1905 %	0.5018 %	0.36811 %	0.7725 %	0.70884 %	0.577697 %	136.66534423828125
800	0.2	12	|	8	-1	squared_l2
0.0434 %	0.09942 %	0.19169 %	0.3430009 %	|	0.1875 %	0.5101 %	0.36563 %	0.8376 %	0.76005 %	0.60784 %	158.04171562194824
800	0.2	12	|	16	-1	squared_l2
0.0413 %	0.09524 %	0.184299 %	0.333995 %	|	0.1797 %	0.496 %	0.35487 %	0.8499 %	0.76811 %	0.603057 %	185.95147132873535
800	0.2	12	|	25	-1	squared_l2
0.0415 %	0.09317 %	0.179658 %	0.3260353 %	|	0.1761 %	0.4872 %	0.34732 %	0.8471 %	0.76151 %	0.593184 %	209.40351486206055
800	0.2	12	|	30	-1	squared_l2
0.0413 %	0.09234 %	0.178196 %	0.3229031 %	|	0.1747 %	0.4842 %	0.34503 %	0.8447 %	0.75877 %	0.589113 %	221.97699546813965
800	0.2	12	|	35	-1	squared_l2
0.0407 %	0.09188 %	0.177121 %	0.3203514 %	|	0.1743 %	0.4813 %	0.34332 %	0.8434 %	0.75646 %	0.585518 %	231.89043998718262
800	0.2	12	|	40	-1	squared_l2
0.0402 %	0.09136 %	0.17614 %	0.3182433 %	|	0.1726 %	0.4797 %	0.34173 %	0.8418 %	0.75411 %	0.582555 %	242.97022819519043
800	0.2	12	|	45	-1	squared_l2
0.0403 %	0.0911 %	0.175395 %	0.3165434 %	|	0.172 %	0.4793 %	0.34045 %	0.8406 %	0.75223 %	0.579967 %	255.8286190032959
800	0.2	12	|	50	-1	squared_l2
0.0402 %	0.09076 %	0.174866 %	0.3150967 %	|	0.171 %	0.478 %	0.33918 %	0.8385 %	0.74997 %	0.577946 %	263.41962814331055
800	0.2	12	|	55	-1	squared_l2
0.0399 %	0.09042 %	0.17434 %	0.3137932 %	|	0.1704 %	0.4777 %	0.33854 %	0.8381 %	0.74854 %	0.576046 %	272.6709842681885
800	0.2	12	|	60	-1	squared_l2
0.0399 %	0.09021 %	0.173801 %	0.3126487 %	|	0.1701 %	0.4766 %	0.3376 %	0.8369 %	0.74704 %	0.574423 %	282.2613716125488
800	0.2	12	|	65	-1	squared_l2
0.0399 %	0.09001 %	0.173412 %	0.3116744 %	|	0.17 %	0.4756 %	0.33691 %	0.8353 %	0.74535 %	0.573056 %	290.8670902252197
800	0.2	12	|	75	-1	squared_l2
0.0396 %	0.08967 %	0.172806 %	0.3100602 %	|	0.1694 %	0.4748 %	0.33575 %	0.8339 %	0.74319 %	0.570575 %	308.2864284515381
800	0.2	12	|	90	-1	squared_l2
0.0395 %	0.08951 %	0.172141 %	0.3083174 %	|	0.169 %	0.4735 %	0.3346 %	0.8324 %	0.741 %	0.568012 %	331.7291736602783
800	0.2	12	|	110	-1	squared_l2
0.0395 %	0.08928 %	0.171508 %	0.30661 %	|	0.1682 %	0.4712 %	0.33353 %	0.8305 %	0.73879 %	0.565514 %	360.86201667785645
800	0.2	12	|	130	-1	squared_l2
0.0394 %	0.0891 %	0.171124 %	0.3054647 %	|	0.1681 %	0.4711 %	0.33275 %	0.8289 %	0.73742 %	0.563847 %	392.1394348144531
800	0.2	12	|	150	-1	squared_l2
0.0394 %	0.08905 %	0.170829 %	0.3045963 %	|	0.168 %	0.4705 %	0.33216 %	0.8278 %	0.73618 %	0.562562 %	417.144775390625
800	0.2	12	|	170	-1	squared_l2
0.0394 %	0.08897 %	0.170616 %	0.3039629 %	|	0.1677 %	0.47 %	0.33187 %	0.8276 %	0.73544 %	0.561691 %	448.65894317626953
800	0.2	12	|	200	-1	squared_l2
0.0394 %	0.08889 %	0.170383 %	0.3032835 %	|	0.1677 %	0.47 %	0.33143 %	0.8272 %	0.73465 %	0.560748 %	490.9663200378418
800	0.2	12	|	220	-1	squared_l2
0.0394 %	0.08885 %	0.17027 %	0.3029666 %	|	0.1676 %	0.4698 %	0.3313 %	0.8269 %	0.7343 %	0.560283 %	520.2417373657227
800	0.2	12	|	250	-1	squared_l2
0.0394 %	0.08879 %	0.17013 %	0.3025343 %	|	0.1675 %	0.469 %	0.33102 %	0.8269 %	0.73382 %	0.559714 %	559.1840744018555
800	0.2	12	|	310	-1	squared_l2
0.0394 %	0.08877 %	0.169989 %	0.3020572 %	|	0.1675 %	0.4689 %	0.33069 %	0.8268 %	0.73321 %	0.559084 %	639.6117210388184
800	0.2	12	|	400	-1	squared_l2
0.0394 %	0.08872 %	0.169866 %	0.3016777 %	|	0.1674 %	0.4687 %	0.33043 %	0.8269 %	0.73287 %	0.558569 %	758.5852146148682
800	0.2	12	|	500	-1	squared_l2
0.0394 %	0.08871 %	0.169819 %	0.3014992 %	|	0.1673 %	0.4685 %	0.33035 %	0.8268 %	0.73269 %	0.558322 %	882.6446533203125
800	0.2	12	|	800	-1	squared_l2
0.0394 %	0.0887 %	0.169792 %	0.3013984 %	|	0.1673 %	0.4685 %	0.33033 %	0.8266 %	0.73255 %	0.558185 %	1287.4784469604492
500	0.2	96	|	1	-1	squared_l2
0.4339 %	0.45051 %	0.408953 %	0.3039373 %	|	0.5276 %	0.5336 %	0.48884 %	0.535 %	0.49058 %	0.421362 %	128.02720069885254
500	0.2	96	|	2	-1	squared_l2
0.56 %	0.59648 %	0.567148 %	0.4577673 %	|	0.6991 %	0.7055 %	0.66312 %	0.7069 %	0.66486 %	0.592113 %	139.39738273620605
500	0.2	96	|	4	-1	squared_l2
0.6576 %	0.70952 %	0.703335 %	0.6175537 %	|	0.8373 %	0.8439 %	0.80987 %	0.8453 %	0.81161 %	0.749001 %	172.8513240814209
500	0.2	96	|	8	-1	squared_l2
0.7097 %	0.77647 %	0.795887 %	0.7505156 %	|	0.9191 %	0.9261 %	0.90732 %	0.9275 %	0.90906 %	0.866259 %	224.60198402404785
500	0.2	96	|	16	-1	squared_l2
0.7409 %	0.81054 %	0.846807 %	0.839314 %	|	0.9653 %	0.9725 %	0.96193 %	0.9739 %	0.96367 %	0.939297 %	324.15056228637695
500	0.2	96	|	25	-1	squared_l2
0.751 %	0.82064 %	0.86359 %	0.8744299 %	|	0.9791 %	0.9864 %	0.98028 %	0.9878 %	0.98202 %	0.967107 %	431.0109615325928
500	0.2	96	|	30	-1	squared_l2
0.7538 %	0.82342 %	0.86809 %	0.8846161 %	|	0.9837 %	0.9911 %	0.98543 %	0.9925 %	0.98717 %	0.975183 %	488.79146575927734
500	0.2	96	|	35	-1	squared_l2
0.755 %	0.82517 %	0.871104 %	0.8916103 %	|	0.9853 %	0.9927 %	0.9887 %	0.9941 %	0.99044 %	0.980749 %	542.6478385925293
500	0.2	96	|	40	-1	squared_l2
0.756 %	0.82636 %	0.873148 %	0.8965768 %	|	0.9868 %	0.9942 %	0.99109 %	0.9956 %	0.99283 %	0.984728 %	593.5277938842773
500	0.2	96	|	45	-1	squared_l2
0.7567 %	0.82718 %	0.874573 %	0.9002158 %	|	0.988 %	0.9954 %	0.99291 %	0.9968 %	0.99465 %	0.987635 %	650.3293514251709
500	0.2	96	|	50	-1	squared_l2
0.7571 %	0.82772 %	0.875618 %	0.9029944 %	|	0.9886 %	0.996 %	0.99396 %	0.9974 %	0.9957 %	0.989831 %	700.7842063903809
500	0.2	96	|	55	-1	squared_l2
0.757 %	0.8282 %	0.876435 %	0.9051182 %	|	0.9889 %	0.9963 %	0.99487 %	0.9977 %	0.99661 %	0.991507 %	749.5999336242676
500	0.2	96	|	60	-1	squared_l2
0.7573 %	0.82842 %	0.877046 %	0.9067998 %	|	0.9893 %	0.9967 %	0.9955 %	0.9981 %	0.99724 %	0.992846 %	805.2184581756592
500	0.2	96	|	65	-1	squared_l2
0.7574 %	0.82853 %	0.877537 %	0.9081599 %	|	0.9894 %	0.9968 %	0.99599 %	0.9982 %	0.99773 %	0.993939 %	855.2134037017822
500	0.2	96	|	75	-1	squared_l2
0.7578 %	0.82879 %	0.878296 %	0.9102319 %	|	0.9899 %	0.9973 %	0.99664 %	0.9987 %	0.99838 %	0.99556 %	961.0793590545654
500	0.2	96	|	90	-1	squared_l2
0.7579 %	0.82907 %	0.878934 %	0.9122587 %	|	0.9901 %	0.9975 %	0.99727 %	0.9989 %	0.99901 %	0.99711 %	1117.6555156707764
500	0.2	96	|	110	-1	squared_l2
0.7584 %	0.82921 %	0.879434 %	0.9138293 %	|	0.9907 %	0.9981 %	0.99772 %	0.9995 %	0.99946 %	0.998312 %	1304.2635917663574
500	0.2	96	|	130	-1	squared_l2
0.7587 %	0.82932 %	0.879682 %	0.9147236 %	|	0.991 %	0.9984 %	0.99803 %	0.9998 %	0.99977 %	0.998964 %	1501.0955333709717
500	0.2	96	|	150	-1	squared_l2
0.7587 %	0.82932 %	0.879841 %	0.9152886 %	|	0.9911 %	0.9985 %	0.99812 %	0.9999 %	0.99986 %	0.999356 %	1696.1638927459717
500	0.2	96	|	170	-1	squared_l2
0.7587 %	0.82933 %	0.879925 %	0.9156435 %	|	0.9911 %	0.9985 %	0.99815 %	0.9999 %	0.99989 %	0.999593 %	1900.5188941955566
500	0.2	96	|	200	-1	squared_l2
0.7587 %	0.82932 %	0.879993 %	0.9159607 %	|	0.9911 %	0.9985 %	0.99819 %	0.9999 %	0.99993 %	0.999794 %	2216.3891792297363
500	0.2	96	|	220	-1	squared_l2
0.7587 %	0.82933 %	0.880029 %	0.9160888 %	|	0.9911 %	0.9985 %	0.99823 %	0.9999 %	0.99997 %	0.99987 %	2437.641382217407
500	0.2	96	|	250	-1	squared_l2
0.7587 %	0.82933 %	0.880044 %	0.9162192 %	|	0.9911 %	0.9985 %	0.99824 %	0.9999 %	0.99998 %	0.999925 %	2764.220952987671
500	0.2	96	|	310	-1	squared_l2
0.7587 %	0.82933 %	0.880061 %	0.9163344 %	|	0.9911 %	0.9985 %	0.99825 %	0.9999 %	0.99999 %	0.999976 %	3474.076747894287
500	0.2	96	|	400	-1	squared_l2
0.7588 %	0.82934 %	0.880067 %	0.9163834 %	|	0.9912 %	0.9986 %	0.99826 %	1.0 %	1.0 %	0.999989 %	4605.207443237305
500	0.2	96	|	500	-1	squared_l2
0.7588 %	0.82934 %	0.880068 %	0.9163891 %	|	0.9912 %	0.9986 %	0.99826 %	1.0 %	1.0 %	0.999992 %	5592.692136764526
500	0.2	48	|	1	-1	squared_l2
0.2849 %	0.35707 %	0.366054 %	0.2992648 %	|	0.5036 %	0.5339 %	0.48664 %	0.535 %	0.49058 %	0.421312 %	103.26504707336426
500	0.2	48	|	2	-1	squared_l2
0.3457 %	0.4457 %	0.481564 %	0.4392441 %	|	0.6588 %	0.7058 %	0.6585 %	0.7069 %	0.66486 %	0.592024 %	124.50098991394043
500	0.2	48	|	4	-1	squared_l2
0.3907 %	0.5075 %	0.568087 %	0.5669621 %	|	0.7765 %	0.8439 %	0.80167 %	0.8453 %	0.81161 %	0.748751 %	146.03042602539062
500	0.2	48	|	8	-1	squared_l2
0.4145 %	0.54053 %	0.619425 %	0.6571525 %	|	0.8441 %	0.9258 %	0.89527 %	0.9275 %	0.90906 %	0.865664 %	181.81276321411133
500	0.2	48	|	16	-1	squared_l2
0.425 %	0.55542 %	0.645066 %	0.7083457 %	|	0.8799 %	0.972 %	0.94697 %	0.9739 %	0.96367 %	0.938173 %	232.7139377593994
500	0.2	48	|	25	-1	squared_l2
0.4286 %	0.5599 %	0.65307 %	0.7264242 %	|	0.8903 %	0.9858 %	0.96395 %	0.9878 %	0.98202 %	0.965656 %	285.42280197143555
500	0.2	48	|	30	-1	squared_l2
0.4299 %	0.56101 %	0.655122 %	0.7314519 %	|	0.8939 %	0.9905 %	0.96877 %	0.9925 %	0.98717 %	0.973596 %	317.0814514160156
500	0.2	48	|	35	-1	squared_l2
0.4305 %	0.56168 %	0.656481 %	0.7348145 %	|	0.8951 %	0.9921 %	0.97171 %	0.9941 %	0.99044 %	0.979051 %	343.3353900909424
500	0.2	48	|	40	-1	squared_l2
0.431 %	0.56207 %	0.657502 %	0.7371841 %	|	0.8961 %	0.9936 %	0.97387 %	0.9956 %	0.99283 %	0.982947 %	364.2294406890869
500	0.2	48	|	45	-1	squared_l2
0.4315 %	0.56245 %	0.658153 %	0.7389441 %	|	0.8969 %	0.9948 %	0.97554 %	0.9968 %	0.99465 %	0.985775 %	382.91025161743164
500	0.2	48	|	50	-1	squared_l2
0.4317 %	0.56256 %	0.65861 %	0.7402543 %	|	0.8972 %	0.9954 %	0.97647 %	0.9974 %	0.9957 %	0.987918 %	403.63264083862305
500	0.2	48	|	55	-1	squared_l2
0.4317 %	0.56277 %	0.658983 %	0.7412265 %	|	0.8974 %	0.9957 %	0.97728 %	0.9977 %	0.99661 %	0.989543 %	432.7831268310547
500	0.2	48	|	60	-1	squared_l2
0.4319 %	0.56288 %	0.659236 %	0.7420158 %	|	0.8977 %	0.9961 %	0.97787 %	0.9981 %	0.99724 %	0.990839 %	450.30689239501953
500	0.2	48	|	65	-1	squared_l2
0.4318 %	0.56286 %	0.65946 %	0.7426473 %	|	0.8978 %	0.9961 %	0.97824 %	0.9982 %	0.99773 %	0.991894 %	469.70486640930176
500	0.2	48	|	75	-1	squared_l2
0.4319 %	0.56285 %	0.659748 %	0.7436125 %	|	0.8981 %	0.9966 %	0.97881 %	0.9987 %	0.99838 %	0.993463 %	516.2217617034912
500	0.2	48	|	90	-1	squared_l2
0.4321 %	0.56294 %	0.66005 %	0.744519 %	|	0.8982 %	0.9968 %	0.97937 %	0.9989 %	0.99901 %	0.99495 %	585.7667922973633
500	0.2	48	|	110	-1	squared_l2
0.4323 %	0.56297 %	0.660277 %	0.7452207 %	|	0.8986 %	0.9973 %	0.97974 %	0.9995 %	0.99946 %	0.996109 %	664.017915725708
500	0.2	48	|	130	-1	squared_l2
0.4323 %	0.56303 %	0.66039 %	0.7455967 %	|	0.8989 %	0.9976 %	0.98 %	0.9998 %	0.99976 %	0.996726 %	752.1440982818604
500	0.2	48	|	150	-1	squared_l2
0.4323 %	0.56303 %	0.660434 %	0.7458264 %	|	0.899 %	0.9977 %	0.98008 %	0.9999 %	0.99985 %	0.997095 %	837.012529373169
500	0.2	48	|	170	-1	squared_l2
0.4323 %	0.563 %	0.660474 %	0.7459697 %	|	0.899 %	0.9977 %	0.98009 %	0.9999 %	0.99988 %	0.99732 %	920.982837677002
500	0.2	48	|	200	-1	squared_l2
0.4323 %	0.56297 %	0.660488 %	0.7460992 %	|	0.899 %	0.9977 %	0.98012 %	0.9999 %	0.99992 %	0.997505 %	1055.5176734924316
500	0.2	48	|	220	-1	squared_l2
0.4323 %	0.563 %	0.660505 %	0.7461516 %	|	0.899 %	0.9977 %	0.98015 %	0.9999 %	0.99996 %	0.997573 %	1142.9615020751953
500	0.2	48	|	250	-1	squared_l2
0.4323 %	0.563 %	0.660509 %	0.7461999 %	|	0.899 %	0.9977 %	0.98016 %	0.9999 %	0.99997 %	0.997618 %	1272.4831104278564
500	0.2	48	|	310	-1	squared_l2
0.4323 %	0.56299 %	0.660514 %	0.7462366 %	|	0.899 %	0.9977 %	0.98017 %	0.9999 %	0.99998 %	0.997662 %	1593.1963920593262
500	0.2	48	|	400	-1	squared_l2
0.4323 %	0.56299 %	0.660518 %	0.7462462 %	|	0.899 %	0.9978 %	0.98018 %	1.0 %	0.99999 %	0.997672 %	2115.9214973449707
500	0.2	48	|	500	-1	squared_l2
0.4323 %	0.56299 %	0.660519 %	0.7462459 %	|	0.899 %	0.9978 %	0.98018 %	1.0 %	0.99999 %	0.997675 %	2571.903705596924
500	0.2	32	|	1	-1	squared_l2
0.1792 %	0.2637 %	0.310504 %	0.2901395 %	|	0.4275 %	0.5259 %	0.46613 %	0.5349 %	0.49041 %	0.420365 %	102.14996337890625
500	0.2	32	|	2	-1	squared_l2
0.211 %	0.31648 %	0.388557 %	0.4087537 %	|	0.5379 %	0.6912 %	0.61733 %	0.7068 %	0.66456 %	0.589262 %	121.91915512084961
500	0.2	32	|	4	-1	squared_l2
0.2291 %	0.34865 %	0.439845 %	0.5016458 %	|	0.6115 %	0.8219 %	0.73271 %	0.8451 %	0.8108 %	0.74022 %	144.4840431213379
500	0.2	32	|	8	-1	squared_l2
0.2382 %	0.36294 %	0.467283 %	0.5581582 %	|	0.6491 %	0.8952 %	0.80228 %	0.9271 %	0.90745 %	0.847467 %	170.5935001373291
500	0.2	32	|	16	-1	squared_l2
0.2429 %	0.36973 %	0.479523 %	0.5860446 %	|	0.6673 %	0.936 %	0.83774 %	0.9735 %	0.96132 %	0.909548 %	208.6946964263916
500	0.2	32	|	25	-1	squared_l2
0.2442 %	0.37154 %	0.482492 %	0.5947143 %	|	0.6737 %	0.9473 %	0.84827 %	0.9874 %	0.97911 %	0.931287 %	247.2531795501709
500	0.2	32	|	30	-1	squared_l2
0.2448 %	0.37189 %	0.483187 %	0.5968939 %	|	0.6764 %	0.9514 %	0.85083 %	0.9921 %	0.98406 %	0.937251 %	270.69902420043945
500	0.2	32	|	35	-1	squared_l2
0.2446 %	0.37219 %	0.483651 %	0.5982524 %	|	0.6768 %	0.9529 %	0.85269 %	0.9937 %	0.98717 %	0.941176 %	291.7962074279785
500	0.2	32	|	40	-1	squared_l2
0.2448 %	0.37242 %	0.483917 %	0.5991363 %	|	0.6772 %	0.9543 %	0.85369 %	0.9952 %	0.98945 %	0.943898 %	309.63587760925293
500	0.2	32	|	45	-1	squared_l2
0.2446 %	0.37243 %	0.484127 %	0.5997712 %	|	0.6771 %	0.9554 %	0.85462 %	0.9964 %	0.99116 %	0.945878 %	326.78866386413574
500	0.2	32	|	50	-1	squared_l2
0.2446 %	0.37223 %	0.484201 %	0.6001837 %	|	0.6772 %	0.9558 %	0.85507 %	0.997 %	0.99214 %	0.947304 %	341.2013053894043
500	0.2	32	|	55	-1	squared_l2
0.2446 %	0.3723 %	0.484252 %	0.6004371 %	|	0.6772 %	0.9557 %	0.85533 %	0.9972 %	0.99304 %	0.948335 %	363.48748207092285
500	0.2	32	|	60	-1	squared_l2
0.2447 %	0.37226 %	0.484264 %	0.6006294 %	|	0.6775 %	0.956 %	0.85551 %	0.9976 %	0.99365 %	0.94914 %	372.7753162384033
500	0.2	32	|	65	-1	squared_l2
0.2445 %	0.37214 %	0.484228 %	0.6007709 %	|	0.6772 %	0.956 %	0.85554 %	0.9976 %	0.99408 %	0.949793 %	389.6780014038086
500	0.2	32	|	75	-1	squared_l2
0.2447 %	0.37214 %	0.484227 %	0.6009427 %	|	0.6775 %	0.9565 %	0.85569 %	0.9981 %	0.99467 %	0.95073 %	424.4112968444824
500	0.2	32	|	90	-1	squared_l2
0.2447 %	0.37212 %	0.484173 %	0.6010548 %	|	0.6777 %	0.9563 %	0.85573 %	0.9983 %	0.99524 %	0.951552 %	465.95025062561035
500	0.2	32	|	110	-1	squared_l2
0.2447 %	0.37203 %	0.484135 %	0.6011238 %	|	0.6778 %	0.9568 %	0.85576 %	0.9989 %	0.99565 %	0.95213 %	525.6044864654541
500	0.2	32	|	130	-1	squared_l2
