Program: faiss Topk: 1000 Num_split: 1 Batch: 128
L	m	k_star	|	w	Reorder	Metric
2000	32	256	|	640	-1	squared_l2
0.7126 %	0.79008 %	0.841515 %	0.8772635 %	|	0.9968 %	1.0 %	0.99996 %	1.0 %	0.99998 %	0.999828 %	174188.40670585632
2000	32	256	|	704	-1	squared_l2
0.7126 %	0.79009 %	0.841529 %	0.8773354 %	|	0.9968 %	1.0 %	0.99998 %	1.0 %	1.0 %	0.999891 %	191388.1869316101
2000	32	256	|	768	-1	squared_l2
0.7126 %	0.79008 %	0.841536 %	0.8773861 %	|	0.9968 %	1.0 %	0.99998 %	1.0 %	1.0 %	0.999919 %	208524.08289909363
2000	32	256	|	1024	-1	squared_l2
0.7126 %	0.79008 %	0.841545 %	0.8774853 %	|	0.9968 %	1.0 %	0.99998 %	1.0 %	1.0 %	0.999981 %	276918.3728694916
2000	48	256	|	1	-1	squared_l2
0.3948 %	0.3709 %	0.294482 %	0.1709652 %	|	0.4237 %	0.4239 %	0.37771 %	0.4239 %	0.37771 %	0.295419 %	563.0941390991211
2000	48	256	|	16	-1	squared_l2
0.8108 %	0.83815 %	0.821158 %	0.7173798 %	|	0.9281 %	0.9283 %	0.9048 %	0.9283 %	0.9048 %	0.848853 %	3547.5242137908936
2000	48	256	|	32	-1	squared_l2
0.8405 %	0.87366 %	0.880659 %	0.8259734 %	|	0.9708 %	0.971 %	0.95714 %	0.971 %	0.95714 %	0.924355 %	6314.70251083374
2000	48	256	|	64	-1	squared_l2
0.8523 %	0.88961 %	0.909824 %	0.8936449 %	|	0.9893 %	0.9894 %	0.9841 %	0.9894 %	0.9841 %	0.967814 %	11525.243282318115
2000	48	256	|	128	-1	squared_l2
0.858 %	0.89542 %	0.921706 %	0.9268747 %	|	0.9966 %	0.9968 %	0.99532 %	0.9968 %	0.99532 %	0.98923 %	21568.38083267212
2000	48	256	|	256	-1	squared_l2
0.8596 %	0.89714 %	0.925373 %	0.9392373 %	|	0.9988 %	0.999 %	0.99892 %	0.999 %	0.99892 %	0.997367 %	40501.61266326904
2000	48	256	|	320	-1	squared_l2
0.8599 %	0.89742 %	0.925845 %	0.9409274 %	|	0.9994 %	0.9996 %	0.99952 %	0.9996 %	0.99952 %	0.998496 %	49934.88097190857
2000	48	256	|	384	-1	squared_l2
0.8601 %	0.89754 %	0.926069 %	0.9418531 %	|	0.9997 %	0.9999 %	0.99975 %	0.9999 %	0.99975 %	0.999079 %	59290.369749069214
2000	48	256	|	448	-1	squared_l2
0.8602 %	0.89757 %	0.926182 %	0.9423847 %	|	0.9998 %	1.0 %	0.99987 %	1.0 %	0.99987 %	0.999413 %	68622.91741371155
2000	48	256	|	512	-1	squared_l2
0.8602 %	0.8976 %	0.926251 %	0.9427191 %	|	0.9998 %	1.0 %	0.99993 %	1.0 %	0.99993 %	0.999619 %	77924.36957359314
2000	48	256	|	576	-1	squared_l2
0.8602 %	0.89759 %	0.926304 %	0.9429454 %	|	0.9998 %	1.0 %	0.99994 %	1.0 %	0.99994 %	0.999754 %	87984.91382598877
2000	48	256	|	640	-1	squared_l2
0.8602 %	0.8976 %	0.926331 %	0.9430952 %	|	0.9998 %	1.0 %	0.99998 %	1.0 %	0.99998 %	0.999828 %	97047.55592346191
2000	48	256	|	704	-1	squared_l2
0.8602 %	0.89761 %	0.926358 %	0.9431997 %	|	0.9998 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999891 %	105230.86190223694
2000	48	256	|	768	-1	squared_l2
0.8602 %	0.89761 %	0.926369 %	0.9432746 %	|	0.9998 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999919 %	114726.6492843628
2000	48	256	|	1024	-1	squared_l2
0.8602 %	0.89761 %	0.926387 %	0.9434134 %	|	0.9998 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999981 %	154333.38403701782
2000	96	256	|	1	-1	squared_l2
0.419 %	0.37695 %	0.295382 %	0.1709831 %	|	0.4238 %	0.4239 %	0.37771 %	0.4239 %	0.37771 %	0.295419 %	739.0182018280029
2000	96	256	|	16	-1	squared_l2
0.9048 %	0.89356 %	0.846282 %	0.7230527 %	|	0.9282 %	0.9283 %	0.9048 %	0.9283 %	0.9048 %	0.848853 %	5872.217655181885
2000	96	256	|	32	-1	squared_l2
0.9434 %	0.94109 %	0.919282 %	0.8397283 %	|	0.9709 %	0.971 %	0.95714 %	0.971 %	0.95714 %	0.924355 %	10698.220252990723
2000	96	256	|	64	-1	squared_l2
0.9603 %	0.96415 %	0.959417 %	0.9185798 %	|	0.9893 %	0.9894 %	0.9841 %	0.9894 %	0.9841 %	0.967814 %	19641.2456035614
2000	96	256	|	128	-1	squared_l2
0.9673 %	0.97287 %	0.977219 %	0.9629495 %	|	0.9967 %	0.9968 %	0.99532 %	0.9968 %	0.99532 %	0.98923 %	37450.90651512146
2000	96	256	|	256	-1	squared_l2
0.969 %	0.97541 %	0.982857 %	0.981793 %	|	0.9989 %	0.999 %	0.99892 %	0.999 %	0.99892 %	0.997367 %	69669.91090774536
2000	96	256	|	320	-1	squared_l2
0.9696 %	0.97584 %	0.98351 %	0.9843996 %	|	0.9995 %	0.9996 %	0.99952 %	0.9996 %	0.99952 %	0.998496 %	86536.88287734985
2000	96	256	|	384	-1	squared_l2
0.9699 %	0.97601 %	0.983829 %	0.9857842 %	|	0.9998 %	0.9999 %	0.99975 %	0.9999 %	0.99975 %	0.999079 %	101953.50289344788
2000	96	256	|	448	-1	squared_l2
0.97 %	0.97607 %	0.983984 %	0.9865627 %	|	0.9999 %	1.0 %	0.99987 %	1.0 %	0.99987 %	0.999413 %	119194.89979743958
2000	96	256	|	512	-1	squared_l2
0.97 %	0.9761 %	0.984083 %	0.9870384 %	|	0.9999 %	1.0 %	0.99993 %	1.0 %	0.99993 %	0.999619 %	131853.07383537292
2000	96	256	|	576	-1	squared_l2
0.97 %	0.97609 %	0.984143 %	0.9873343 %	|	0.9999 %	1.0 %	0.99994 %	1.0 %	0.99994 %	0.999754 %	148335.1547718048
2000	96	256	|	640	-1	squared_l2
0.97 %	0.97611 %	0.984175 %	0.9875263 %	|	0.9999 %	1.0 %	0.99998 %	1.0 %	0.99998 %	0.999828 %	169005.0084590912
2000	96	256	|	704	-1	squared_l2
0.97 %	0.97612 %	0.984203 %	0.9876518 %	|	0.9999 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999891 %	181061.71131134033
2000	96	256	|	768	-1	squared_l2
0.97 %	0.97612 %	0.984219 %	0.9877431 %	|	0.9999 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999919 %	194299.72195625305
2000	96	256	|	1024	-1	squared_l2
0.97 %	0.97612 %	0.984245 %	0.9879012 %	|	0.9999 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999981 %	265377.8314590454
1000	12	16	|	1	-1	squared_l2
0.1096 %	0.18345 %	0.233137 %	0.2248163 %	|	0.3221 %	0.4739 %	0.39555 %	0.4896 %	0.44069 %	0.363338 %	514.5354270935059
1000	12	16	|	16	-1	squared_l2
0.1334 %	0.23092 %	0.326065 %	0.4251562 %	|	0.4423 %	0.8028 %	0.63837 %	0.9527 %	0.91543 %	0.784822 %	2525.567054748535
1000	12	16	|	32	-1	squared_l2
0.1337 %	0.2312 %	0.327108 %	0.4304017 %	|	0.4432 %	0.8086 %	0.64211 %	0.9735 %	0.93866 %	0.801779 %	4325.515270233154
1000	12	16	|	64	-1	squared_l2
0.1339 %	0.23122 %	0.327272 %	0.4316243 %	|	0.4434 %	0.8094 %	0.64266 %	0.9801 %	0.94483 %	0.805951 %	7851.113557815552
1000	12	16	|	128	-1	squared_l2
0.1338 %	0.23122 %	0.327284 %	0.431813 %	|	0.4434 %	0.8097 %	0.6427 %	0.9815 %	0.94588 %	0.806633 %	14767.749071121216
1000	12	16	|	256	-1	squared_l2
0.1338 %	0.23122 %	0.327285 %	0.4318274 %	|	0.4434 %	0.8097 %	0.6427 %	0.9815 %	0.94593 %	0.80667 %	27173.78568649292
1000	12	16	|	320	-1	squared_l2
0.1338 %	0.23122 %	0.327285 %	0.4318276 %	|	0.4434 %	0.8097 %	0.6427 %	0.9815 %	0.94593 %	0.80667 %	33228.60908508301
1000	12	16	|	384	-1	squared_l2
0.1338 %	0.23122 %	0.327285 %	0.4318277 %	|	0.4434 %	0.8097 %	0.6427 %	0.9815 %	0.94594 %	0.806671 %	38956.186056137085
1000	12	16	|	448	-1	squared_l2
0.1338 %	0.23122 %	0.327285 %	0.4318277 %	|	0.4434 %	0.8097 %	0.6427 %	0.9815 %	0.94594 %	0.806671 %	45467.735052108765
1000	12	16	|	512	-1	squared_l2
0.1338 %	0.23122 %	0.327285 %	0.4318277 %	|	0.4434 %	0.8097 %	0.6427 %	0.9815 %	0.94594 %	0.806671 %	52352.845907211304
1000	12	16	|	576	-1	squared_l2
0.1338 %	0.23122 %	0.327285 %	0.4318277 %	|	0.4434 %	0.8097 %	0.6427 %	0.9815 %	0.94594 %	0.806671 %	58837.29958534241
1000	12	16	|	640	-1	squared_l2
0.1338 %	0.23122 %	0.327285 %	0.4318277 %	|	0.4434 %	0.8097 %	0.6427 %	0.9815 %	0.94594 %	0.806671 %	66030.99274635315
1000	12	16	|	704	-1	squared_l2
0.1338 %	0.23122 %	0.327285 %	0.4318277 %	|	0.4434 %	0.8097 %	0.6427 %	0.9815 %	0.94594 %	0.806671 %	72182.02662467957
1000	12	16	|	768	-1	squared_l2
0.1338 %	0.23122 %	0.327285 %	0.4318277 %	|	0.4434 %	0.8097 %	0.6427 %	0.9815 %	0.94594 %	0.806671 %	79209.80286598206
1000	24	16	|	1	-1	squared_l2
0.2019 %	0.27017 %	0.289881 %	0.2341544 %	|	0.4258 %	0.4841 %	0.42879 %	0.4896 %	0.44073 %	0.364208 %	645.4644203186035
1000	24	16	|	16	-1	squared_l2
0.2881 %	0.40354 %	0.490696 %	0.5584214 %	|	0.7258 %	0.939 %	0.8585 %	0.9598 %	0.94047 %	0.886763 %	4510.469436645508
1000	24	16	|	32	-1	squared_l2
0.2892 %	0.40626 %	0.497639 %	0.5778383 %	|	0.7339 %	0.9609 %	0.87966 %	0.9856 %	0.97712 %	0.932754 %	8153.998136520386
1000	24	16	|	64	-1	squared_l2
0.2894 %	0.40698 %	0.499725 %	0.5854205 %	|	0.736 %	0.9694 %	0.88628 %	0.9963 %	0.99149 %	0.952637 %	14811.431169509888
1000	24	16	|	128	-1	squared_l2
0.2894 %	0.40711 %	0.500207 %	0.5876939 %	|	0.7366 %	0.9714 %	0.88798 %	0.9993 %	0.99644 %	0.959246 %	27698.251485824585
1000	24	16	|	256	-1	squared_l2
0.2894 %	0.40714 %	0.500254 %	0.5881412 %	|	0.7368 %	0.9718 %	0.8882 %	0.9999 %	0.99752 %	0.960604 %	53011.72113418579
1000	24	16	|	320	-1	squared_l2
0.2894 %	0.40714 %	0.500255 %	0.5881698 %	|	0.7368 %	0.9718 %	0.88821 %	0.9999 %	0.9976 %	0.960712 %	64364.72249031067
1000	24	16	|	384	-1	squared_l2
0.2894 %	0.40714 %	0.500257 %	0.5881777 %	|	0.7368 %	0.9718 %	0.88821 %	0.9999 %	0.99763 %	0.960736 %	75597.33462333679
1000	24	16	|	448	-1	squared_l2
0.2894 %	0.40714 %	0.500257 %	0.5881803 %	|	0.7368 %	0.9718 %	0.88821 %	0.9999 %	0.99764 %	0.960744 %	88126.68108940125
1000	24	16	|	512	-1	squared_l2
0.2894 %	0.40714 %	0.500257 %	0.5881814 %	|	0.7368 %	0.9718 %	0.88821 %	0.9999 %	0.99764 %	0.960751 %	101348.87742996216
1000	24	16	|	576	-1	squared_l2
0.2894 %	0.40714 %	0.500257 %	0.5881816 %	|	0.7368 %	0.9718 %	0.88821 %	0.9999 %	0.99764 %	0.960752 %	115132.3573589325
1000	24	16	|	640	-1	squared_l2
0.2894 %	0.40714 %	0.500257 %	0.588182 %	|	0.7368 %	0.9718 %	0.88821 %	0.9999 %	0.99764 %	0.960753 %	129070.09053230286
1000	24	16	|	704	-1	squared_l2
0.2894 %	0.40714 %	0.500257 %	0.5881822 %	|	0.7368 %	0.9718 %	0.88821 %	0.9999 %	0.99764 %	0.960754 %	142319.0324306488
1000	24	16	|	768	-1	squared_l2
0.2894 %	0.40714 %	0.500257 %	0.5881822 %	|	0.7368 %	0.9718 %	0.88821 %	0.9999 %	0.99764 %	0.960755 %	153663.41471672058
1000	32	16	|	1	-1	squared_l2
0.2523 %	0.31545 %	0.31632 %	0.236554 %	|	0.4624 %	0.4894 %	0.43825 %	0.4896 %	0.44076 %	0.36442 %	741.0140037536621
1000	32	16	|	16	-1	squared_l2
0.3728 %	0.50017 %	0.577532 %	0.6245935 %	|	0.8382 %	0.958 %	0.91502 %	0.9598 %	0.94086 %	0.898933 %	5864.076614379883
1000	32	16	|	32	-1	squared_l2
0.3762 %	0.50595 %	0.589206 %	0.6528774 %	|	0.8528 %	0.9831 %	0.94514 %	0.9857 %	0.97804 %	0.952122 %	10663.610219955444
1000	32	16	|	64	-1	squared_l2
0.377 %	0.50765 %	0.593269 %	0.665133 %	|	0.8572 %	0.9931 %	0.95587 %	0.9964 %	0.99295 %	0.977487 %	19710.49189567566
1000	32	16	|	128	-1	squared_l2
0.3775 %	0.50805 %	0.59445 %	0.6694261 %	|	0.8585 %	0.996 %	0.95917 %	0.9994 %	0.99839 %	0.987205 %	37091.726303100586
1000	32	16	|	256	-1	squared_l2
0.3776 %	0.50812 %	0.594646 %	0.6705092 %	|	0.8587 %	0.9964 %	0.95992 %	1.0 %	0.9997 %	0.989769 %	70293.43509674072
1000	32	16	|	320	-1	squared_l2
0.3776 %	0.50813 %	0.594655 %	0.6706037 %	|	0.8587 %	0.9964 %	0.95992 %	1.0 %	0.99979 %	0.99001 %	87395.27463912964
1000	32	16	|	384	-1	squared_l2
0.3776 %	0.50814 %	0.594659 %	0.6706392 %	|	0.8587 %	0.9964 %	0.95994 %	1.0 %	0.99986 %	0.99009 %	103950.47879219055
1000	32	16	|	448	-1	squared_l2
0.3776 %	0.50814 %	0.594662 %	0.6706545 %	|	0.8587 %	0.9964 %	0.95995 %	1.0 %	0.99987 %	0.990126 %	118875.64420700073
1000	32	16	|	512	-1	squared_l2
0.3776 %	0.50814 %	0.594662 %	0.6706623 %	|	0.8587 %	0.9964 %	0.95995 %	1.0 %	0.99987 %	0.990146 %	136007.64513015747
1000	32	16	|	576	-1	squared_l2
0.3776 %	0.50814 %	0.594662 %	0.6706645 %	|	0.8587 %	0.9964 %	0.95995 %	1.0 %	0.99987 %	0.990154 %	154024.41430091858
1000	32	16	|	640	-1	squared_l2
0.3776 %	0.50814 %	0.594662 %	0.6706659 %	|	0.8587 %	0.9964 %	0.95995 %	1.0 %	0.99987 %	0.990156 %	168629.51397895813
1000	32	16	|	704	-1	squared_l2
0.3776 %	0.50814 %	0.594662 %	0.6706663 %	|	0.8587 %	0.9964 %	0.95995 %	1.0 %	0.99987 %	0.990158 %	188767.95649528503
1000	32	16	|	768	-1	squared_l2
0.3776 %	0.50814 %	0.594662 %	0.6706666 %	|	0.8587 %	0.9964 %	0.95995 %	1.0 %	0.99987 %	0.990159 %	208847.09334373474
1000	48	16	|	1	-1	squared_l2
0.3232 %	0.37148 %	0.342463 %	0.2382361 %	|	0.4833 %	0.4896 %	0.44045 %	0.4896 %	0.44076 %	0.364436 %	921.353816986084
1000	48	16	|	16	-1	squared_l2
0.5216 %	0.64425 %	0.699045 %	0.7112095 %	|	0.931 %	0.9598 %	0.93925 %	0.9598 %	0.94086 %	0.901028 %	8220.933437347412
1000	48	16	|	32	-1	squared_l2
0.5301 %	0.65485 %	0.71892 %	0.7555862 %	|	0.953 %	0.9857 %	0.97591 %	0.9857 %	0.97807 %	0.956569 %	14988.324642181396
1000	48	16	|	64	-1	squared_l2
0.5325 %	0.65821 %	0.726698 %	0.7760514 %	|	0.9616 %	0.9964 %	0.99044 %	0.9964 %	0.993 %	0.984286 %	27848.37818145752
1000	48	16	|	128	-1	squared_l2
0.5331 %	0.65915 %	0.729322 %	0.7839244 %	|	0.9639 %	0.9993 %	0.99556 %	0.9994 %	0.99845 %	0.995706 %	52090.09099006653
1000	48	16	|	256	-1	squared_l2
0.5332 %	0.65936 %	0.729892 %	0.7863041 %	|	0.9644 %	0.9999 %	0.99679 %	1.0 %	0.99981 %	0.999103 %	98667.78135299683
1000	48	16	|	320	-1	squared_l2
0.5332 %	0.65936 %	0.729935 %	0.7865682 %	|	0.9644 %	0.9999 %	0.99687 %	1.0 %	0.99992 %	0.999474 %	122145.747423172
1000	48	16	|	384	-1	squared_l2
0.5332 %	0.65937 %	0.72996 %	0.7866843 %	|	0.9644 %	0.9999 %	0.99694 %	1.0 %	0.99999 %	0.999613 %	146040.08507728577
1000	48	16	|	448	-1	squared_l2
0.5332 %	0.65938 %	0.729969 %	0.786751 %	|	0.9644 %	0.9999 %	0.99695 %	1.0 %	1.0 %	0.999681 %	169466.2480354309
1000	48	16	|	512	-1	squared_l2
0.5332 %	0.65938 %	0.72997 %	0.7867797 %	|	0.9644 %	0.9999 %	0.99695 %	1.0 %	1.0 %	0.99972 %	194003.41367721558
1000	48	16	|	576	-1	squared_l2
0.5332 %	0.65938 %	0.729971 %	0.7867963 %	|	0.9644 %	0.9999 %	0.99695 %	1.0 %	1.0 %	0.999744 %	217896.21138572693
1000	48	16	|	640	-1	squared_l2
0.5332 %	0.65938 %	0.729972 %	0.7868047 %	|	0.9644 %	0.9999 %	0.99695 %	1.0 %	1.0 %	0.999754 %	247199.42021369934
1000	48	16	|	704	-1	squared_l2
0.5332 %	0.65938 %	0.729971 %	0.7868071 %	|	0.9644 %	0.9999 %	0.99695 %	1.0 %	1.0 %	0.999761 %	264848.47688674927
1000	48	16	|	768	-1	squared_l2
0.5332 %	0.65938 %	0.729971 %	0.7868092 %	|	0.9644 %	0.9999 %	0.99695 %	1.0 %	1.0 %	0.999762 %	290331.1879634857
1000	96	16	|	1	-1	squared_l2
0.4348 %	0.42676 %	0.361485 %	0.2392689 %	|	0.4893 %	0.4896 %	0.44076 %	0.4896 %	0.44076 %	0.364436 %	1497.572422027588
1000	96	16	|	16	-1	squared_l2
0.8053 %	0.84642 %	0.85081 %	0.7942843 %	|	0.9596 %	0.9598 %	0.94086 %	0.9598 %	0.94086 %	0.901036 %	15665.40789604187
1000	96	16	|	32	-1	squared_l2
0.8214 %	0.86796 %	0.888147 %	0.8706625 %	|	0.9854 %	0.9857 %	0.97807 %	0.9857 %	0.97807 %	0.956603 %	28901.24821662903
1000	96	16	|	64	-1	squared_l2
0.8288 %	0.87525 %	0.903411 %	0.9091035 %	|	0.9961 %	0.9964 %	0.993 %	0.9964 %	0.993 %	0.984389 %	53740.59224128723
1000	96	16	|	128	-1	squared_l2
0.831 %	0.87759 %	0.908643 %	0.9241809 %	|	0.9991 %	0.9994 %	0.99845 %	0.9994 %	0.99845 %	0.99588 %	101646.1660861969
1000	96	16	|	256	-1	squared_l2
0.8311 %	0.87814 %	0.909936 %	0.9287834 %	|	0.9997 %	1.0 %	0.99981 %	1.0 %	0.99981 %	0.999325 %	191726.83358192444
1000	96	16	|	320	-1	squared_l2
0.8312 %	0.87814 %	0.910078 %	0.92931 %	|	0.9997 %	1.0 %	0.99992 %	1.0 %	0.99992 %	0.999705 %	238452.07977294922
1000	96	16	|	384	-1	squared_l2
0.8312 %	0.87818 %	0.910135 %	0.9295654 %	|	0.9997 %	1.0 %	0.99999 %	1.0 %	0.99999 %	0.999846 %	281963.6025428772
1000	96	16	|	448	-1	squared_l2
0.8312 %	0.87818 %	0.91016 %	0.9297071 %	|	0.9997 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999916 %	326179.9728870392
1000	96	16	|	512	-1	squared_l2
0.8312 %	0.87818 %	0.91017 %	0.9297773 %	|	0.9997 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999955 %	370045.6738471985
1000	96	16	|	576	-1	squared_l2
0.8312 %	0.87818 %	0.910174 %	0.9298154 %	|	0.9997 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999979 %	418636.2245082855
1000	96	16	|	640	-1	squared_l2
0.8312 %	0.87818 %	0.910178 %	0.9298371 %	|	0.9997 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999989 %	465791.1984920502
1000	96	16	|	704	-1	squared_l2
0.8312 %	0.87818 %	0.910179 %	0.9298481 %	|	0.9997 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999997 %	514461.8065357208
1000	96	16	|	768	-1	squared_l2
0.8312 %	0.87818 %	0.91018 %	0.9298558 %	|	0.9997 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999998 %	567961.359500885
1000	12	64	|	1	-1	squared_l2
0.1663 %	0.23642 %	0.268743 %	0.2320634 %	|	0.3942 %	0.4786 %	0.41743 %	0.4895 %	0.44047 %	0.363741 %	532.5608253479004
1000	12	64	|	16	-1	squared_l2
0.2179 %	0.33309 %	0.427443 %	0.5137346 %	|	0.6223 %	0.9091 %	0.78949 %	0.9594 %	0.93789 %	0.864038 %	2996.9239234924316
1000	12	64	|	32	-1	squared_l2
0.2186 %	0.33471 %	0.431513 %	0.5273349 %	|	0.6275 %	0.9267 %	0.80337 %	0.985 %	0.97306 %	0.90103 %	5236.735105514526
1000	12	64	|	64	-1	squared_l2
0.2186 %	0.3352 %	0.432519 %	0.5320137 %	|	0.6286 %	0.9329 %	0.80692 %	0.9954 %	0.98607 %	0.914862 %	9533.546924591064
1000	12	64	|	128	-1	squared_l2
0.2188 %	0.33524 %	0.432708 %	0.5331948 %	|	0.6289 %	0.9341 %	0.80749 %	0.9982 %	0.98982 %	0.918806 %	17560.88352203369
1000	12	64	|	256	-1	squared_l2
0.2188 %	0.33524 %	0.432725 %	0.5333712 %	|	0.6289 %	0.9342 %	0.80757 %	0.9987 %	0.9906 %	0.919427 %	32923.74777793884
1000	12	64	|	320	-1	squared_l2
0.2188 %	0.33524 %	0.432726 %	0.533378 %	|	0.6289 %	0.9342 %	0.80757 %	0.9987 %	0.9906 %	0.919445 %	40537.370681762695
1000	12	64	|	384	-1	squared_l2
0.2188 %	0.33524 %	0.432726 %	0.5333803 %	|	0.6289 %	0.9342 %	0.80757 %	0.9987 %	0.99061 %	0.919455 %	48292.32978820801
1000	12	64	|	448	-1	squared_l2
0.2188 %	0.33524 %	0.432726 %	0.5333813 %	|	0.6289 %	0.9342 %	0.80757 %	0.9987 %	0.99061 %	0.919456 %	57035.884857177734
1000	12	64	|	512	-1	squared_l2
0.2188 %	0.33524 %	0.432726 %	0.5333813 %	|	0.6289 %	0.9342 %	0.80757 %	0.9987 %	0.99061 %	0.919456 %	63981.3768863678
1000	12	64	|	576	-1	squared_l2
0.2188 %	0.33524 %	0.432726 %	0.5333814 %	|	0.6289 %	0.9342 %	0.80757 %	0.9987 %	0.99061 %	0.919456 %	72307.8989982605
1000	12	64	|	640	-1	squared_l2
0.2188 %	0.33524 %	0.432726 %	0.5333814 %	|	0.6289 %	0.9342 %	0.80757 %	0.9987 %	0.99061 %	0.919456 %	81879.3888092041
1000	12	64	|	704	-1	squared_l2
0.2188 %	0.33524 %	0.432726 %	0.5333814 %	|	0.6289 %	0.9342 %	0.80757 %	0.9987 %	0.99061 %	0.919456 %	88040.92454910278
1000	12	64	|	768	-1	squared_l2
0.2188 %	0.33524 %	0.432726 %	0.5333814 %	|	0.6289 %	0.9342 %	0.80757 %	0.9987 %	0.99061 %	0.919456 %	96631.70719146729
1000	24	64	|	1	-1	squared_l2
0.279 %	0.33963 %	0.32924 %	0.2375481 %	|	0.4733 %	0.4895 %	0.43987 %	0.4896 %	0.44076 %	0.364435 %	709.3663215637207
1000	24	64	|	16	-1	squared_l2
0.4333 %	0.556 %	0.62944 %	0.6646026 %	|	0.8814 %	0.9594 %	0.93089 %	0.9598 %	0.94086 %	0.900618 %	5356.275796890259
1000	24	64	|	32	-1	squared_l2
0.4363 %	0.56308 %	0.643993 %	0.6989466 %	|	0.8994 %	0.9851 %	0.96453 %	0.9857 %	0.97807 %	0.955502 %	9678.421974182129
1000	24	64	|	64	-1	squared_l2
0.4375 %	0.56527 %	0.649446 %	0.7141397 %	|	0.9053 %	0.9957 %	0.97735 %	0.9964 %	0.993 %	0.982436 %	17953.01842689514
1000	24	64	|	128	-1	squared_l2
0.4382 %	0.56579 %	0.65117 %	0.7197549 %	|	0.9068 %	0.9986 %	0.98157 %	0.9994 %	0.99845 %	0.993128 %	33855.78632354736
1000	24	64	|	256	-1	squared_l2
0.4381 %	0.56588 %	0.651475 %	0.7212971 %	|	0.9071 %	0.9992 %	0.98248 %	1.0 %	0.99981 %	0.99618 %	63823.24433326721
1000	24	64	|	320	-1	squared_l2
0.4382 %	0.56588 %	0.651482 %	0.7214502 %	|	0.9071 %	0.9992 %	0.98251 %	1.0 %	0.99992 %	0.996493 %	79497.11799621582
1000	24	64	|	384	-1	squared_l2
0.4382 %	0.56588 %	0.651494 %	0.7215139 %	|	0.9071 %	0.9992 %	0.98255 %	1.0 %	0.99998 %	0.996608 %	93702.2602558136
1000	24	64	|	448	-1	squared_l2
0.4382 %	0.56588 %	0.651497 %	0.7215426 %	|	0.9071 %	0.9992 %	0.98255 %	1.0 %	0.99999 %	0.99666 %	109501.94334983826
1000	24	64	|	512	-1	squared_l2
0.4382 %	0.56588 %	0.651496 %	0.721555 %	|	0.9071 %	0.9992 %	0.98254 %	1.0 %	0.99999 %	0.996682 %	122270.26009559631
1000	24	64	|	576	-1	squared_l2
0.4382 %	0.56588 %	0.651496 %	0.7215609 %	|	0.9071 %	0.9992 %	0.98254 %	1.0 %	0.99999 %	0.996696 %	140425.25029182434
1000	24	64	|	640	-1	squared_l2
0.4382 %	0.56588 %	0.651496 %	0.7215641 %	|	0.9071 %	0.9992 %	0.98254 %	1.0 %	0.99999 %	0.996706 %	155860.75568199158
1000	24	64	|	704	-1	squared_l2
0.4382 %	0.56588 %	0.651496 %	0.7215654 %	|	0.9071 %	0.9992 %	0.98254 %	1.0 %	0.99999 %	0.99671 %	169397.88842201233
1000	24	64	|	768	-1	squared_l2
0.4382 %	0.56588 %	0.651496 %	0.7215666 %	|	0.9071 %	0.9992 %	0.98254 %	1.0 %	0.99999 %	0.996711 %	185708.46247673035
1000	32	64	|	1	-1	squared_l2
0.3324 %	0.37605 %	0.345242 %	0.2383892 %	|	0.4857 %	0.4896 %	0.44058 %	0.4896 %	0.44076 %	0.364436 %	868.3881759643555
1000	32	64	|	16	-1	squared_l2
0.5459 %	0.65824 %	0.711653 %	0.7203089 %	|	0.9382 %	0.9598 %	0.94009 %	0.9598 %	0.94086 %	0.901031 %	7410.627365112305
1000	32	64	|	32	-1	squared_l2
0.5534 %	0.66961 %	0.732534 %	0.7668701 %	|	0.9619 %	0.9857 %	0.97689 %	0.9857 %	0.97807 %	0.956589 %	13571.203708648682
1000	32	64	|	64	-1	squared_l2
0.556 %	0.67343 %	0.740836 %	0.78822 %	|	0.9712 %	0.9964 %	0.9915 %	0.9964 %	0.993 %	0.984341 %	25224.844217300415
1000	32	64	|	128	-1	squared_l2
0.5566 %	0.67462 %	0.743562 %	0.796442 %	|	0.9738 %	0.9994 %	0.99671 %	0.9994 %	0.99845 %	0.995784 %	47848.14977645874
1000	32	64	|	256	-1	squared_l2
0.5569 %	0.67482 %	0.744241 %	0.7989585 %	|	0.9743 %	1.0 %	0.99795 %	1.0 %	0.99981 %	0.999203 %	90812.07823753357
1000	32	64	|	320	-1	squared_l2
0.5569 %	0.67482 %	0.744286 %	0.7992357 %	|	0.9743 %	1.0 %	0.99804 %	1.0 %	0.99992 %	0.999577 %	112259.64140892029
1000	32	64	|	384	-1	squared_l2
