Program: faiss Topk: 1000 Num_split: 1 Batch: 128
L	m	k_star	|	w	Reorder	Metric
0.7852 %	0.84145 %	0.87555 %	0.9017106 %	|	0.9995 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	529530.5650234222
1000	128	16	|	800	-1	squared_l2
0.7852 %	0.84145 %	0.87555 %	0.901711 %	|	0.9995 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	796891.0443782806
1000	128	16	|	1000	-1	squared_l2
0.7852 %	0.84145 %	0.87555 %	0.901711 %	|	0.9995 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1058309.9308013916
1000	8	64	|	1	-1	squared_l2
0.1682 %	0.21505 %	0.23803 %	0.1920732 %	|	0.379 %	0.4692 %	0.38604 %	0.4742 %	0.40385 %	0.313746 %	517.0457363128662
1000	8	64	|	2	-1	squared_l2
0.1938 %	0.25211 %	0.298253 %	0.2885732 %	|	0.4666 %	0.6222 %	0.51488 %	0.6364 %	0.56137 %	0.456426 %	664.0245914459229
1000	8	64	|	4	-1	squared_l2
0.2056 %	0.27363 %	0.34066 %	0.3753521 %	|	0.5212 %	0.7485 %	0.61872 %	0.7812 %	0.71299 %	0.606022 %	975.5377769470215
1000	8	64	|	8	-1	squared_l2
0.2118 %	0.28512 %	0.364933 %	0.4355967 %	|	0.5518 %	0.8332 %	0.68537 %	0.8916 %	0.83931 %	0.733271 %	1495.7804679870605
1000	8	64	|	16	-1	squared_l2
0.2132 %	0.28912 %	0.376075 %	0.4697489 %	|	0.5618 %	0.8721 %	0.71724 %	0.9562 %	0.92225 %	0.817932 %	2442.100763320923
1000	8	64	|	25	-1	squared_l2
0.214 %	0.29009 %	0.378904 %	0.4807585 %	|	0.5652 %	0.8826 %	0.72577 %	0.978 %	0.95163 %	0.84769 %	3489.5079135894775
1000	8	64	|	30	-1	squared_l2
0.2143 %	0.29026 %	0.379515 %	0.4834715 %	|	0.5658 %	0.8859 %	0.72776 %	0.9838 %	0.95939 %	0.855223 %	4031.374216079712
1000	8	64	|	35	-1	squared_l2
0.2143 %	0.29038 %	0.379862 %	0.4851941 %	|	0.5659 %	0.8867 %	0.72887 %	0.9867 %	0.96428 %	0.859986 %	4572.713851928711
1000	8	64	|	40	-1	squared_l2
0.2139 %	0.29048 %	0.380058 %	0.4863193 %	|	0.566 %	0.8874 %	0.72959 %	0.989 %	0.96774 %	0.863213 %	5128.525495529175
1000	8	64	|	45	-1	squared_l2
0.2145 %	0.29049 %	0.380173 %	0.4870819 %	|	0.566 %	0.8878 %	0.72985 %	0.99 %	0.96991 %	0.865353 %	5643.721580505371
1000	8	64	|	50	-1	squared_l2
0.2142 %	0.29052 %	0.38027 %	0.487612 %	|	0.5661 %	0.8878 %	0.73006 %	0.9909 %	0.9714 %	0.866877 %	6181.145191192627
1000	8	64	|	55	-1	squared_l2
0.214 %	0.29053 %	0.380323 %	0.4879895 %	|	0.5662 %	0.8881 %	0.73019 %	0.9919 %	0.97264 %	0.867963 %	6633.220434188843
1000	8	64	|	60	-1	squared_l2
0.2144 %	0.29053 %	0.380357 %	0.4882498 %	|	0.5662 %	0.8882 %	0.73029 %	0.9924 %	0.97336 %	0.868741 %	7208.07957649231
1000	8	64	|	65	-1	squared_l2
0.2142 %	0.29053 %	0.380383 %	0.488441 %	|	0.5662 %	0.8882 %	0.73038 %	0.9925 %	0.97387 %	0.869274 %	7691.5013790130615
1000	8	64	|	75	-1	squared_l2
0.214 %	0.29053 %	0.380412 %	0.4887003 %	|	0.5662 %	0.8884 %	0.73045 %	0.9928 %	0.97448 %	0.870046 %	8712.294816970825
1000	8	64	|	90	-1	squared_l2
0.2144 %	0.29053 %	0.380432 %	0.4888874 %	|	0.5662 %	0.8884 %	0.7305 %	0.993 %	0.97508 %	0.870592 %	10362.630367279053
1000	8	64	|	110	-1	squared_l2
0.2142 %	0.29053 %	0.380441 %	0.4889902 %	|	0.5662 %	0.8883 %	0.73051 %	0.9931 %	0.97531 %	0.870913 %	12364.962816238403
1000	8	64	|	130	-1	squared_l2
0.2141 %	0.29053 %	0.380445 %	0.4890325 %	|	0.5662 %	0.8884 %	0.73052 %	0.9932 %	0.97546 %	0.871026 %	14182.056903839111
1000	8	64	|	150	-1	squared_l2
0.2141 %	0.29053 %	0.380445 %	0.4890518 %	|	0.5662 %	0.8884 %	0.73051 %	0.9933 %	0.97553 %	0.871081 %	16310.691118240356
1000	8	64	|	170	-1	squared_l2
0.2142 %	0.29053 %	0.380446 %	0.4890581 %	|	0.5662 %	0.8884 %	0.73051 %	0.9934 %	0.97556 %	0.871104 %	18679.28123474121
1000	8	64	|	200	-1	squared_l2
0.2142 %	0.29053 %	0.380446 %	0.4890618 %	|	0.5662 %	0.8884 %	0.73051 %	0.9934 %	0.9756 %	0.871117 %	21495.53656578064
1000	8	64	|	220	-1	squared_l2
0.2142 %	0.29053 %	0.380446 %	0.4890628 %	|	0.5662 %	0.8884 %	0.73051 %	0.9934 %	0.9756 %	0.87112 %	23378.92770767212
1000	8	64	|	250	-1	squared_l2
0.2142 %	0.29053 %	0.380446 %	0.4890632 %	|	0.5662 %	0.8884 %	0.73051 %	0.9934 %	0.9756 %	0.871122 %	26158.43152999878
1000	8	64	|	310	-1	squared_l2
0.2142 %	0.29053 %	0.380446 %	0.4890632 %	|	0.5662 %	0.8884 %	0.73051 %	0.9934 %	0.9756 %	0.871123 %	31438.711166381836
1000	8	64	|	400	-1	squared_l2
0.2142 %	0.29053 %	0.380446 %	0.4890633 %	|	0.5662 %	0.8884 %	0.73051 %	0.9934 %	0.9756 %	0.871123 %	40495.98693847656
1000	8	64	|	500	-1	squared_l2
0.2142 %	0.29053 %	0.380446 %	0.4890633 %	|	0.5662 %	0.8884 %	0.73051 %	0.9934 %	0.9756 %	0.871123 %	49959.991455078125
1000	8	64	|	800	-1	squared_l2
0.2142 %	0.29053 %	0.380446 %	0.4890633 %	|	0.5662 %	0.8884 %	0.73051 %	0.9934 %	0.9756 %	0.871123 %	75228.19447517395
1000	8	64	|	1000	-1	squared_l2
0.2142 %	0.29053 %	0.380446 %	0.4890633 %	|	0.5662 %	0.8884 %	0.73051 %	0.9934 %	0.9756 %	0.871123 %	101864.24255371094
1000	16	64	|	1	-1	squared_l2
0.2465 %	0.29042 %	0.277118 %	0.1945955 %	|	0.4446 %	0.4741 %	0.40206 %	0.4742 %	0.40386 %	0.313878 %	615.2520179748535
1000	16	64	|	2	-1	squared_l2
0.3038 %	0.35971 %	0.369809 %	0.3033759 %	|	0.5786 %	0.6359 %	0.55572 %	0.6364 %	0.5615 %	0.457632 %	889.824390411377
1000	16	64	|	4	-1	squared_l2
0.3375 %	0.40781 %	0.445376 %	0.4203446 %	|	0.6831 %	0.7797 %	0.69844 %	0.7812 %	0.71352 %	0.613853 %	1417.1662330627441
1000	16	64	|	8	-1	squared_l2
0.3563 %	0.43679 %	0.495474 %	0.5164643 %	|	0.753 %	0.8882 %	0.81072 %	0.8923 %	0.84244 %	0.759868 %	2326.5042304992676
1000	16	64	|	16	-1	squared_l2
0.3628 %	0.4502 %	0.522326 %	0.5795139 %	|	0.7866 %	0.9519 %	0.87967 %	0.9586 %	0.93121 %	0.874163 %	4097.360372543335
1000	16	64	|	25	-1	squared_l2
0.365 %	0.45432 %	0.530656 %	0.6029728 %	|	0.7961 %	0.9733 %	0.90325 %	0.9821 %	0.96537 %	0.922752 %	5952.892780303955
1000	16	64	|	30	-1	squared_l2
0.3652 %	0.45533 %	0.532648 %	0.609408 %	|	0.7988 %	0.9788 %	0.90912 %	0.988 %	0.97508 %	0.936886 %	6910.935640335083
1000	16	64	|	35	-1	squared_l2
0.3663 %	0.45582 %	0.533943 %	0.6137021 %	|	0.7995 %	0.9818 %	0.91286 %	0.9916 %	0.98149 %	0.94656 %	7937.639236450195
1000	16	64	|	40	-1	squared_l2
0.3662 %	0.45622 %	0.534809 %	0.616694 %	|	0.8002 %	0.9839 %	0.9156 %	0.9941 %	0.98613 %	0.953336 %	8859.74645614624
1000	16	64	|	45	-1	squared_l2
0.3666 %	0.45639 %	0.535324 %	0.618796 %	|	0.8007 %	0.9848 %	0.91712 %	0.9953 %	0.98911 %	0.958227 %	9810.250997543335
1000	16	64	|	50	-1	squared_l2
0.3664 %	0.4565 %	0.535712 %	0.6203369 %	|	0.8008 %	0.9856 %	0.91815 %	0.9963 %	0.99141 %	0.96194 %	10809.311151504517
1000	16	64	|	55	-1	squared_l2
0.3668 %	0.45654 %	0.535978 %	0.621445 %	|	0.8012 %	0.9863 %	0.91902 %	0.9974 %	0.99351 %	0.964711 %	11804.74305152893
1000	16	64	|	60	-1	squared_l2
0.3667 %	0.45652 %	0.536175 %	0.6222778 %	|	0.8012 %	0.9868 %	0.91961 %	0.9981 %	0.99475 %	0.966784 %	12762.041568756104
1000	16	64	|	65	-1	squared_l2
0.3664 %	0.45654 %	0.536336 %	0.6229461 %	|	0.8011 %	0.987 %	0.92005 %	0.9983 %	0.99572 %	0.968446 %	13555.704355239868
1000	16	64	|	75	-1	squared_l2
0.3662 %	0.45657 %	0.536522 %	0.6238715 %	|	0.8011 %	0.9874 %	0.92059 %	0.9989 %	0.99692 %	0.970742 %	15516.392469406128
1000	16	64	|	90	-1	squared_l2
0.3665 %	0.45662 %	0.53668 %	0.6246313 %	|	0.801 %	0.9877 %	0.92102 %	0.9992 %	0.99803 %	0.972607 %	18097.29552268982
1000	16	64	|	110	-1	squared_l2
0.3669 %	0.45666 %	0.536749 %	0.6250955 %	|	0.801 %	0.988 %	0.92124 %	0.9996 %	0.99861 %	0.973778 %	21806.26392364502
1000	16	64	|	130	-1	squared_l2
0.3661 %	0.45668 %	0.536773 %	0.6253104 %	|	0.801 %	0.9881 %	0.92131 %	0.9998 %	0.99892 %	0.974301 %	25380.680084228516
1000	16	64	|	150	-1	squared_l2
0.3662 %	0.45668 %	0.536788 %	0.6254032 %	|	0.801 %	0.9881 %	0.92132 %	0.9999 %	0.999 %	0.974552 %	28750.44298171997
1000	16	64	|	170	-1	squared_l2
0.3664 %	0.45668 %	0.53679 %	0.6254484 %	|	0.801 %	0.9882 %	0.92133 %	1.0 %	0.99904 %	0.974675 %	32679.518699645996
1000	16	64	|	200	-1	squared_l2
0.3662 %	0.45669 %	0.536795 %	0.625476 %	|	0.801 %	0.9882 %	0.92137 %	1.0 %	0.99911 %	0.974759 %	37870.8221912384
1000	16	64	|	220	-1	squared_l2
0.3662 %	0.45669 %	0.536796 %	0.6254841 %	|	0.801 %	0.9882 %	0.92137 %	1.0 %	0.99911 %	0.974784 %	41548.06733131409
1000	16	64	|	250	-1	squared_l2
0.3662 %	0.45669 %	0.536796 %	0.6254878 %	|	0.801 %	0.9882 %	0.92137 %	1.0 %	0.99911 %	0.974797 %	46435.426473617554
1000	16	64	|	310	-1	squared_l2
0.3662 %	0.45669 %	0.536796 %	0.6254917 %	|	0.801 %	0.9882 %	0.92137 %	1.0 %	0.99911 %	0.974807 %	56463.48714828491
1000	16	64	|	400	-1	squared_l2
0.3662 %	0.45669 %	0.536796 %	0.6254921 %	|	0.801 %	0.9882 %	0.92137 %	1.0 %	0.99911 %	0.974808 %	70159.07502174377
1000	16	64	|	500	-1	squared_l2
0.3662 %	0.45669 %	0.536796 %	0.6254921 %	|	0.801 %	0.9882 %	0.92137 %	1.0 %	0.99911 %	0.974808 %	88592.85473823547
1000	16	64	|	800	-1	squared_l2
0.3662 %	0.45669 %	0.536796 %	0.6254922 %	|	0.801 %	0.9882 %	0.92137 %	1.0 %	0.99911 %	0.974808 %	135033.25843811035
1000	16	64	|	1000	-1	squared_l2
0.3662 %	0.45669 %	0.536796 %	0.6254922 %	|	0.801 %	0.9882 %	0.92137 %	1.0 %	0.99911 %	0.974808 %	184216.79592132568
1000	32	64	|	1	-1	squared_l2
0.3228 %	0.34465 %	0.298807 %	0.1956722 %	|	0.4699 %	0.4742 %	0.4038 %	0.4742 %	0.40386 %	0.313886 %	845.5810546875
1000	32	64	|	2	-1	squared_l2
0.4078 %	0.44584 %	0.41844 %	0.3095108 %	|	0.6273 %	0.6364 %	0.56131 %	0.6364 %	0.5615 %	0.457675 %	1364.8436069488525
1000	32	64	|	4	-1	squared_l2
0.4657 %	0.52467 %	0.527797 %	0.444905 %	|	0.763 %	0.7812 %	0.71295 %	0.7812 %	0.71352 %	0.614149 %	2322.5481510162354
1000	32	64	|	8	-1	squared_l2
0.5039 %	0.57579 %	0.608455 %	0.5734992 %	|	0.8599 %	0.8923 %	0.84086 %	0.8923 %	0.84247 %	0.761578 %	4064.1846656799316
1000	32	64	|	16	-1	squared_l2
0.5227 %	0.60302 %	0.656023 %	0.6694632 %	|	0.9157 %	0.9586 %	0.92787 %	0.9586 %	0.93134 %	0.880346 %	7376.830101013184
1000	32	64	|	25	-1	squared_l2
0.5277 %	0.61128 %	0.672616 %	0.7083405 %	|	0.9335 %	0.9821 %	0.96033 %	0.9821 %	0.96565 %	0.933503 %	10983.450889587402
1000	32	64	|	30	-1	squared_l2
0.529 %	0.61339 %	0.677005 %	0.7195927 %	|	0.9385 %	0.9879 %	0.96956 %	0.988 %	0.97543 %	0.949738 %	12939.09239768982
1000	32	64	|	35	-1	squared_l2
0.5296 %	0.6147 %	0.67969 %	0.72734 %	|	0.941 %	0.9915 %	0.97561 %	0.9916 %	0.9819 %	0.961122 %	14758.306741714478
1000	32	64	|	40	-1	squared_l2
0.5311 %	0.61582 %	0.681598 %	0.7328151 %	|	0.9427 %	0.994 %	0.97999 %	0.9941 %	0.98658 %	0.969356 %	16588.2511138916
1000	32	64	|	45	-1	squared_l2
0.5308 %	0.61621 %	0.682933 %	0.7368732 %	|	0.9431 %	0.9952 %	0.98273 %	0.9953 %	0.98958 %	0.975461 %	18601.85933113098
1000	32	64	|	50	-1	squared_l2
0.5304 %	0.6166 %	0.683877 %	0.7398906 %	|	0.9438 %	0.9962 %	0.98483 %	0.9963 %	0.99191 %	0.980208 %	20561.423540115356
1000	32	64	|	55	-1	squared_l2
0.5309 %	0.61688 %	0.684632 %	0.7421744 %	|	0.9446 %	0.9973 %	0.98681 %	0.9974 %	0.99409 %	0.983824 %	22313.78412246704
1000	32	64	|	60	-1	squared_l2
0.5318 %	0.61696 %	0.685176 %	0.7439522 %	|	0.945 %	0.998 %	0.98789 %	0.9981 %	0.99535 %	0.986621 %	23951.539516448975
1000	32	64	|	65	-1	squared_l2
0.5308 %	0.6171 %	0.685569 %	0.7453813 %	|	0.9451 %	0.9982 %	0.98872 %	0.9983 %	0.99634 %	0.988875 %	26017.298698425293
1000	32	64	|	75	-1	squared_l2
0.5318 %	0.61727 %	0.686163 %	0.7473922 %	|	0.9453 %	0.9988 %	0.98982 %	0.9989 %	0.9976 %	0.992142 %	29273.16975593567
1000	32	64	|	90	-1	squared_l2
0.5311 %	0.6174 %	0.686617 %	0.74919 %	|	0.9454 %	0.9991 %	0.99078 %	0.9992 %	0.99877 %	0.994911 %	34618.56031417847
1000	32	64	|	110	-1	squared_l2
0.531 %	0.61746 %	0.686888 %	0.7504215 %	|	0.9457 %	0.9995 %	0.99129 %	0.9996 %	0.99939 %	0.996811 %	42016.196727752686
1000	32	64	|	130	-1	squared_l2
0.531 %	0.6175 %	0.686996 %	0.7510038 %	|	0.9457 %	0.9997 %	0.9916 %	0.9998 %	0.99975 %	0.997733 %	48321.913957595825
1000	32	64	|	150	-1	squared_l2
0.531 %	0.61753 %	0.687042 %	0.7513151 %	|	0.9459 %	0.9998 %	0.99164 %	0.9999 %	0.99983 %	0.998218 %	55652.57215499878
1000	32	64	|	170	-1	squared_l2
0.5308 %	0.61756 %	0.687071 %	0.7514735 %	|	0.946 %	0.9999 %	0.99169 %	1.0 %	0.9999 %	0.998477 %	63245.30911445618
1000	32	64	|	200	-1	squared_l2
0.5304 %	0.61756 %	0.687085 %	0.7515848 %	|	0.946 %	0.9999 %	0.99176 %	1.0 %	0.99999 %	0.998664 %	73986.22870445251
1000	32	64	|	220	-1	squared_l2
0.5308 %	0.61756 %	0.687094 %	0.7516206 %	|	0.946 %	0.9999 %	0.99176 %	1.0 %	0.99999 %	0.998728 %	80146.40712738037
1000	32	64	|	250	-1	squared_l2
0.5307 %	0.61755 %	0.687096 %	0.7516438 %	|	0.946 %	0.9999 %	0.99177 %	1.0 %	1.0 %	0.998774 %	88140.26379585266
1000	32	64	|	310	-1	squared_l2
0.5306 %	0.61755 %	0.687099 %	0.7516555 %	|	0.946 %	0.9999 %	0.99176 %	1.0 %	1.0 %	0.998801 %	109579.09202575684
1000	32	64	|	400	-1	squared_l2
0.5306 %	0.61755 %	0.687099 %	0.7516595 %	|	0.946 %	0.9999 %	0.99176 %	1.0 %	1.0 %	0.998808 %	137045.27473449707
1000	32	64	|	500	-1	squared_l2
0.5306 %	0.61755 %	0.687099 %	0.75166 %	|	0.946 %	0.9999 %	0.99176 %	1.0 %	1.0 %	0.998808 %	175350.26931762695
1000	32	64	|	800	-1	squared_l2
0.5306 %	0.61755 %	0.687099 %	0.75166 %	|	0.946 %	0.9999 %	0.99176 %	1.0 %	1.0 %	0.998808 %	259175.3842830658
1000	32	64	|	1000	-1	squared_l2
0.5306 %	0.61755 %	0.687099 %	0.75166 %	|	0.946 %	0.9999 %	0.99176 %	1.0 %	1.0 %	0.998808 %	341500.7781982422
1000	64	64	|	1	-1	squared_l2
0.3944 %	0.38403 %	0.310161 %	0.1961953 %	|	0.4742 %	0.4742 %	0.40386 %	0.4742 %	0.40386 %	0.313886 %	1288.2366180419922
1000	64	64	|	2	-1	squared_l2
0.5119 %	0.51963 %	0.447273 %	0.3120771 %	|	0.6362 %	0.6364 %	0.5615 %	0.6364 %	0.5615 %	0.457676 %	2273.8914489746094
1000	64	64	|	4	-1	squared_l2
0.6099 %	0.63688 %	0.588071 %	0.4559836 %	|	0.7807 %	0.7812 %	0.71352 %	0.7812 %	0.71352 %	0.61415 %	4066.5481090545654
1000	64	64	|	8	-1	squared_l2
0.6761 %	0.72137 %	0.706389 %	0.6076341 %	|	0.8911 %	0.8923 %	0.84247 %	0.8923 %	0.84247 %	0.761595 %	7327.126741409302
1000	64	64	|	16	-1	squared_l2
0.7095 %	0.76943 %	0.784793 %	0.740305 %	|	0.9567 %	0.9586 %	0.93134 %	0.9586 %	0.93134 %	0.880428 %	13712.384700775146
1000	64	64	|	25	-1	squared_l2
0.7225 %	0.78583 %	0.813247 %	0.8011071 %	|	0.98 %	0.9821 %	0.96565 %	0.9821 %	0.96565 %	0.933726 %	20679.036617279053
1000	64	64	|	30	-1	squared_l2
0.7251 %	0.78955 %	0.821056 %	0.8195108 %	|	0.9858 %	0.988 %	0.97543 %	0.988 %	0.97543 %	0.950052 %	24254.32825088501
1000	64	64	|	35	-1	squared_l2
0.726 %	0.79198 %	0.826203 %	0.8324312 %	|	0.9894 %	0.9916 %	0.9819 %	0.9916 %	0.9819 %	0.961517 %	28140.618324279785
1000	64	64	|	40	-1	squared_l2
0.728 %	0.79395 %	0.829735 %	0.8416648 %	|	0.9919 %	0.9941 %	0.98658 %	0.9941 %	0.98658 %	0.969824 %	31518.55516433716
1000	64	64	|	45	-1	squared_l2
0.7283 %	0.79513 %	0.832253 %	0.8485759 %	|	0.9931 %	0.9953 %	0.98958 %	0.9953 %	0.98958 %	0.975995 %	35131.74891471863
1000	64	64	|	50	-1	squared_l2
0.7284 %	0.79593 %	0.834063 %	0.8538004 %	|	0.9941 %	0.9963 %	0.99191 %	0.9963 %	0.99191 %	0.980805 %	38840.980052948
1000	64	64	|	55	-1	squared_l2
0.73 %	0.79655 %	0.835491 %	0.8578083 %	|	0.9951 %	0.9974 %	0.99409 %	0.9974 %	0.99409 %	0.984497 %	42404.79779243469
1000	64	64	|	60	-1	squared_l2
0.73 %	0.79684 %	0.83655 %	0.860914 %	|	0.9958 %	0.9981 %	0.99535 %	0.9981 %	0.99535 %	0.987343 %	45583.21833610535
1000	64	64	|	65	-1	squared_l2
0.7295 %	0.79717 %	0.837427 %	0.8634117 %	|	0.996 %	0.9983 %	0.99634 %	0.9983 %	0.99634 %	0.989648 %	49057.443380355835
1000	64	64	|	75	-1	squared_l2
0.7302 %	0.79752 %	0.838573 %	0.8670583 %	|	0.9966 %	0.9989 %	0.9976 %	0.9989 %	0.9976 %	0.992993 %	56106.42170906067
1000	64	64	|	90	-1	squared_l2
0.7295 %	0.79788 %	0.839544 %	0.8703944 %	|	0.9969 %	0.9992 %	0.99877 %	0.9992 %	0.99877 %	0.99586 %	66827.0902633667
1000	64	64	|	110	-1	squared_l2
0.7307 %	0.79813 %	0.840176 %	0.8727496 %	|	0.9973 %	0.9996 %	0.99939 %	0.9996 %	0.99939 %	0.997836 %	80022.70412445068
1000	64	64	|	130	-1	squared_l2
0.7302 %	0.79827 %	0.840518 %	0.8739609 %	|	0.9975 %	0.9998 %	0.99975 %	0.9998 %	0.99975 %	0.998826 %	94851.33385658264
1000	64	64	|	150	-1	squared_l2
0.7314 %	0.79829 %	0.840695 %	0.8746101 %	|	0.9976 %	0.9999 %	0.99983 %	0.9999 %	0.99983 %	0.999345 %	107416.02444648743
1000	64	64	|	170	-1	squared_l2
0.7311 %	0.79828 %	0.84079 %	0.8749756 %	|	0.9977 %	1.0 %	0.9999 %	1.0 %	0.9999 %	0.999631 %	121233.16788673401
1000	64	64	|	200	-1	squared_l2
0.7305 %	0.7983 %	0.840846 %	0.8752484 %	|	0.9977 %	1.0 %	0.99999 %	1.0 %	0.99999 %	0.999834 %	137667.00172424316
1000	64	64	|	220	-1	squared_l2
0.7307 %	0.7983 %	0.840871 %	0.8753334 %	|	0.9977 %	1.0 %	0.99999 %	1.0 %	0.99999 %	0.999905 %	150594.85936164856
1000	64	64	|	250	-1	squared_l2
0.7309 %	0.79831 %	0.84089 %	0.8753979 %	|	0.9977 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999958 %	169611.230134964
1000	64	64	|	310	-1	squared_l2
0.731 %	0.79831 %	0.8409 %	0.8754386 %	|	0.9977 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999988 %	206754.403591156
1000	64	64	|	400	-1	squared_l2
0.731 %	0.79831 %	0.840902 %	0.8754507 %	|	0.9977 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999999 %	259568.92919540405
1000	64	64	|	500	-1	squared_l2
0.7309 %	0.79831 %	0.840902 %	0.8754514 %	|	0.9977 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	327210.19887924194
1000	64	64	|	800	-1	squared_l2
0.7309 %	0.79831 %	0.840902 %	0.8754515 %	|	0.9977 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	487138.7963294983
1000	64	64	|	1000	-1	squared_l2
0.7309 %	0.79831 %	0.840902 %	0.8754515 %	|	0.9977 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	648936.4035129547
1000	128	64	|	1	-1	squared_l2
0.4428 %	0.3988 %	0.313235 %	0.1963207 %	|	0.4742 %	0.4742 %	0.40386 %	0.4742 %	0.40386 %	0.313886 %	2240.8883571624756
1000	128	64	|	2	-1	squared_l2
0.5879 %	0.55051 %	0.455722 %	0.3127624 %	|	0.6364 %	0.6364 %	0.5615 %	0.6364 %	0.5615 %	0.457676 %	4037.572145462036
1000	128	64	|	4	-1	squared_l2
0.7131 %	0.69147 %	0.608836 %	0.45889 %	|	0.7812 %	0.7812 %	0.71352 %	0.7812 %	0.71352 %	0.61415 %	7607.6600551605225
1000	128	64	|	8	-1	squared_l2
0.803 %	0.80266 %	0.749249 %	0.6174435 %	|	0.8923 %	0.8923 %	0.84247 %	0.8923 %	0.84247 %	0.761595 %	14138.04316520691
1000	128	64	|	16	-1	squared_l2
0.8584 %	0.87192 %	0.854758 %	0.7672616 %	|	0.9586 %	0.9586 %	0.93134 %	0.9586 %	0.93134 %	0.880428 %	26659.55376625061
1000	128	64	|	25	-1	squared_l2
0.8754 %	0.89623 %	0.896778 %	0.8446202 %	|	0.9821 %	0.9821 %	0.96565 %	0.9821 %	0.96565 %	0.933726 %	40414.67499732971
1000	128	64	|	30	-1	squared_l2
0.8796 %	0.90259 %	0.908607 %	0.8699281 %	|	0.988 %	0.988 %	0.97543 %	0.988 %	0.97543 %	0.950052 %	47990.700244903564
1000	128	64	|	35	-1	squared_l2
0.8815 %	0.90652 %	0.916329 %	0.8882541 %	|	0.9916 %	0.9916 %	0.9819 %	0.9916 %	0.9819 %	0.961517 %	55284.09790992737
1000	128	64	|	40	-1	squared_l2
0.885 %	0.9095 %	0.921735 %	0.9017537 %	|	0.9941 %	0.9941 %	0.98658 %	0.9941 %	0.98658 %	0.969824 %	62304.468393325806
1000	128	64	|	45	-1	squared_l2
0.8836 %	0.91126 %	0.925517 %	0.9119009 %	|	0.9953 %	0.9953 %	0.98958 %	0.9953 %	0.98958 %	0.975995 %	69472.6665019989
1000	128	64	|	50	-1	squared_l2
0.8854 %	0.9127 %	0.928379 %	0.9196854 %	|	0.9963 %	0.9963 %	0.99191 %	0.9963 %	0.99191 %	0.980805 %	76216.95017814636
1000	128	64	|	55	-1	squared_l2
0.8861 %	0.91396 %	0.930488 %	0.9256613 %	|	0.9974 %	0.9974 %	0.99409 %	0.9974 %	0.99409 %	0.984497 %	83969.39134597778
1000	128	64	|	60	-1	squared_l2
0.8869 %	0.91457 %	0.932108 %	0.9303227 %	|	0.9981 %	0.9981 %	0.99535 %	0.9981 %	0.99535 %	0.987343 %	90961.03167533875
1000	128	64	|	65	-1	squared_l2
0.8866 %	0.91516 %	0.933379 %	0.9340595 %	|	0.9983 %	0.9983 %	0.99634 %	0.9983 %	0.99634 %	0.989648 %	96764.11032676697
1000	128	64	|	75	-1	squared_l2
0.8881 %	0.91579 %	0.935119 %	0.9394402 %	|	0.9989 %	0.9989 %	0.9976 %	0.9989 %	0.9976 %	0.992993 %	111800.16303062439
1000	128	64	|	90	-1	squared_l2
0.8881 %	0.91639 %	0.936613 %	0.9443528 %	|	0.9992 %	0.9992 %	0.99877 %	0.9992 %	0.99877 %	0.99586 %	130715.02828598022
1000	128	64	|	110	-1	squared_l2
0.8887 %	0.91669 %	0.937578 %	0.9477982 %	|	0.9996 %	0.9996 %	0.99939 %	0.9996 %	0.99939 %	0.997836 %	157170.48716545105
1000	128	64	|	130	-1	squared_l2
0.8885 %	0.91685 %	0.938032 %	0.9495203 %	|	0.9998 %	0.9998 %	0.99975 %	0.9998 %	0.99975 %	0.998826 %	184182.936668396
1000	128	64	|	150	-1	squared_l2
0.8888 %	0.91694 %	0.93826 %	0.9504511 %	|	0.9999 %	0.9999 %	0.99983 %	0.9999 %	0.99983 %	0.999345 %	209602.62870788574
1000	128	64	|	170	-1	squared_l2
0.8896 %	0.91699 %	0.938388 %	0.9509798 %	|	1.0 %	1.0 %	0.9999 %	1.0 %	0.9999 %	0.999631 %	236172.16801643372
1000	128	64	|	200	-1	squared_l2
0.8883 %	0.91698 %	0.938478 %	0.9513712 %	|	1.0 %	1.0 %	0.99999 %	1.0 %	0.99999 %	0.999834 %	274205.0909996033
1000	128	64	|	220	-1	squared_l2
0.8888 %	0.91698 %	0.938513 %	0.9515029 %	|	1.0 %	1.0 %	0.99999 %	1.0 %	0.99999 %	0.999905 %	297885.3724002838
1000	128	64	|	250	-1	squared_l2
0.8889 %	0.91698 %	0.938531 %	0.951604 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999958 %	336662.8088951111
1000	128	64	|	310	-1	squared_l2
0.8889 %	0.91698 %	0.938542 %	0.9516686 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999988 %	408196.9769001007
1000	128	64	|	400	-1	squared_l2
