Program: faiss Topk: 1000 Num_split: 1 Batch: 128
L	m	k_star	|	w	Reorder	Metric
0.0296 %	0.09547 %	0.217235 %	0.3376821 %	|	0.1419 %	0.4369 %	0.3688 %	0.723 %	0.70145 %	0.597096 %	16558.098793029785
800	10	16	|	576	-1	dot_product
0.0295 %	0.09542 %	0.21717 %	0.337653 %	|	0.1418 %	0.4367 %	0.36864 %	0.7232 %	0.70166 %	0.597219 %	18502.774953842163
800	10	16	|	640	-1	dot_product
0.0295 %	0.09542 %	0.217124 %	0.3376284 %	|	0.1418 %	0.4367 %	0.3685 %	0.7228 %	0.70183 %	0.597313 %	20438.91167640686
800	10	16	|	704	-1	dot_product
0.0295 %	0.09538 %	0.217097 %	0.3375885 %	|	0.1418 %	0.4368 %	0.3684 %	0.7228 %	0.70193 %	0.597409 %	22351.617574691772
800	10	16	|	768	-1	dot_product
0.0295 %	0.09531 %	0.217043 %	0.337554 %	|	0.1416 %	0.4369 %	0.36824 %	0.7234 %	0.70246 %	0.597584 %	24234.874725341797
800	10	64	|	1	-1	dot_product
0.054 %	0.15156 %	0.268139 %	0.3051063 %	|	0.2229 %	0.4421 %	0.40638 %	0.5149 %	0.50689 %	0.461419 %	454.7402858734131
800	10	64	|	16	-1	dot_product
0.0674 %	0.18439 %	0.336604 %	0.4200448 %	|	0.2771 %	0.6055 %	0.538 %	0.8057 %	0.78116 %	0.702292 %	1898.3466625213623
800	10	64	|	32	-1	dot_product
0.0678 %	0.18502 %	0.338111 %	0.4225724 %	|	0.2795 %	0.611 %	0.54239 %	0.8213 %	0.79478 %	0.711643 %	2729.694604873657
800	10	64	|	64	-1	dot_product
0.0683 %	0.18513 %	0.339142 %	0.4240544 %	|	0.2809 %	0.6155 %	0.54542 %	0.8331 %	0.80537 %	0.718341 %	4102.575063705444
800	10	64	|	128	-1	dot_product
0.068 %	0.18511 %	0.339687 %	0.424903 %	|	0.2813 %	0.6185 %	0.54708 %	0.8412 %	0.81253 %	0.722952 %	6545.497417449951
800	10	64	|	256	-1	dot_product
0.0675 %	0.18519 %	0.340091 %	0.4254922 %	|	0.2815 %	0.6197 %	0.54833 %	0.8459 %	0.81828 %	0.726888 %	11299.047470092773
800	10	64	|	320	-1	dot_product
0.0675 %	0.18515 %	0.340154 %	0.4256088 %	|	0.2815 %	0.6204 %	0.54864 %	0.8481 %	0.8201 %	0.727983 %	13684.57293510437
800	10	64	|	384	-1	dot_product
0.0675 %	0.18502 %	0.340204 %	0.4257146 %	|	0.2813 %	0.6207 %	0.54883 %	0.8488 %	0.82153 %	0.728973 %	16113.003730773926
800	10	64	|	448	-1	dot_product
0.0676 %	0.18504 %	0.34026 %	0.425805 %	|	0.2815 %	0.6207 %	0.54903 %	0.8497 %	0.82284 %	0.729895 %	18575.286149978638
800	10	64	|	512	-1	dot_product
0.0676 %	0.18505 %	0.340362 %	0.4259098 %	|	0.2815 %	0.621 %	0.54948 %	0.8509 %	0.82451 %	0.730883 %	21043.33806037903
800	10	64	|	576	-1	dot_product
0.0676 %	0.18507 %	0.34035 %	0.4259876 %	|	0.2816 %	0.6212 %	0.54964 %	0.8526 %	0.82574 %	0.731683 %	23522.584676742554
800	10	64	|	640	-1	dot_product
0.0676 %	0.18505 %	0.340388 %	0.4260653 %	|	0.2816 %	0.6214 %	0.5498 %	0.8536 %	0.82692 %	0.732551 %	26001.063585281372
800	10	64	|	704	-1	dot_product
0.0676 %	0.18503 %	0.340437 %	0.4261703 %	|	0.2816 %	0.6217 %	0.55001 %	0.855 %	0.82822 %	0.733556 %	28438.684225082397
800	10	64	|	768	-1	dot_product
0.0675 %	0.18505 %	0.340526 %	0.4263872 %	|	0.282 %	0.6232 %	0.55072 %	0.8589 %	0.83113 %	0.735321 %	30847.936630249023
800	10	256	|	1	-1	dot_product
0.0873 %	0.20273 %	0.323225 %	0.3261245 %	|	0.2893 %	0.4812 %	0.45366 %	0.5174 %	0.5105 %	0.469197 %	271.9120979309082
800	10	256	|	16	-1	dot_product
0.1115 %	0.25617 %	0.427326 %	0.4993893 %	|	0.384 %	0.7153 %	0.65282 %	0.852 %	0.83308 %	0.777384 %	567.9361820220947
800	10	256	|	32	-1	dot_product
0.1118 %	0.25707 %	0.43081 %	0.5054227 %	|	0.3881 %	0.7289 %	0.66179 %	0.8727 %	0.85226 %	0.7934 %	715.8463001251221
800	10	256	|	64	-1	dot_product
0.1123 %	0.25771 %	0.433435 %	0.5093436 %	|	0.3901 %	0.7372 %	0.66797 %	0.8895 %	0.86736 %	0.805644 %	962.7938270568848
800	10	256	|	128	-1	dot_product
0.1123 %	0.25803 %	0.434936 %	0.5119906 %	|	0.3914 %	0.7432 %	0.67217 %	0.9009 %	0.87848 %	0.814477 %	1398.409128189087
800	10	256	|	256	-1	dot_product
0.1123 %	0.25826 %	0.436289 %	0.514059 %	|	0.3917 %	0.7458 %	0.67544 %	0.9086 %	0.88777 %	0.822564 %	2243.8271045684814
800	10	256	|	320	-1	dot_product
0.1123 %	0.25828 %	0.43662 %	0.514679 %	|	0.3918 %	0.7467 %	0.67636 %	0.9117 %	0.89087 %	0.82511 %	2677.539587020874
800	10	256	|	384	-1	dot_product
0.1124 %	0.25839 %	0.43693 %	0.5151682 %	|	0.3922 %	0.7473 %	0.67723 %	0.9136 %	0.89347 %	0.827362 %	3085.6645107269287
800	10	256	|	448	-1	dot_product
0.1127 %	0.25844 %	0.437215 %	0.515643 %	|	0.3925 %	0.748 %	0.67785 %	0.9156 %	0.89589 %	0.82947 %	3611.4730834960938
800	10	256	|	512	-1	dot_product
0.1127 %	0.25851 %	0.437517 %	0.516094 %	|	0.3925 %	0.7486 %	0.67854 %	0.9174 %	0.89844 %	0.831548 %	4039.4091606140137
800	10	256	|	576	-1	dot_product
0.1127 %	0.25853 %	0.437691 %	0.5165038 %	|	0.3925 %	0.7492 %	0.67896 %	0.9197 %	0.90046 %	0.83335 %	4379.955768585205
800	10	256	|	640	-1	dot_product
0.1127 %	0.25851 %	0.43791 %	0.5169554 %	|	0.3924 %	0.7499 %	0.67947 %	0.9215 %	0.90249 %	0.835302 %	4808.263540267944
800	10	256	|	704	-1	dot_product
0.1127 %	0.25849 %	0.438135 %	0.5175571 %	|	0.3923 %	0.7507 %	0.68012 %	0.9234 %	0.90488 %	0.837809 %	5246.2286949157715
800	10	256	|	768	-1	dot_product
0.1125 %	0.25851 %	0.438488 %	0.5185831 %	|	0.3927 %	0.7528 %	0.68148 %	0.9287 %	0.90943 %	0.841985 %	5662.534952163696
500	10	16	|	1	-1	dot_product
0.0405 %	0.11328 %	0.199195 %	0.2677924 %	|	0.1675 %	0.3815 %	0.3254 %	0.5041 %	0.47878 %	0.430387 %	278.86486053466797
500	10	16	|	16	-1	dot_product
0.048 %	0.13333 %	0.238588 %	0.3310718 %	|	0.203 %	0.498 %	0.41476 %	0.7502 %	0.70108 %	0.594143 %	1505.9163570404053
500	10	16	|	32	-1	dot_product
0.0483 %	0.13374 %	0.239315 %	0.3315544 %	|	0.2038 %	0.5017 %	0.41697 %	0.7605 %	0.70914 %	0.598559 %	2385.793924331665
500	10	16	|	64	-1	dot_product
0.0484 %	0.13411 %	0.239939 %	0.3316724 %	|	0.2047 %	0.5054 %	0.41888 %	0.7681 %	0.71499 %	0.601593 %	3973.282814025879
500	10	16	|	128	-1	dot_product
0.0483 %	0.13439 %	0.240333 %	0.3315074 %	|	0.2051 %	0.5078 %	0.42057 %	0.7732 %	0.71923 %	0.603422 %	7037.555694580078
500	10	16	|	256	-1	dot_product
0.0482 %	0.13468 %	0.240711 %	0.3311168 %	|	0.2054 %	0.508 %	0.42203 %	0.7775 %	0.72305 %	0.604901 %	13305.856704711914
500	10	16	|	320	-1	dot_product
0.0482 %	0.13474 %	0.240891 %	0.3310099 %	|	0.2056 %	0.5083 %	0.42267 %	0.7787 %	0.72462 %	0.605553 %	16520.386934280396
500	10	16	|	384	-1	dot_product
0.0482 %	0.13477 %	0.241048 %	0.3309473 %	|	0.2054 %	0.5085 %	0.42305 %	0.7797 %	0.72597 %	0.606242 %	19746.917486190796
500	10	16	|	448	-1	dot_product
0.0482 %	0.13489 %	0.241224 %	0.3309141 %	|	0.2056 %	0.5098 %	0.42359 %	0.7821 %	0.72755 %	0.607059 %	22874.647855758667
500	25	16	|	1	-1	dot_product
0.1137 %	0.22559 %	0.329354 %	0.3310839 %	|	0.3367 %	0.483 %	0.4478 %	0.5118 %	0.49223 %	0.461139 %	463.67406845092773
500	25	16	|	16	-1	dot_product
0.1472 %	0.29601 %	0.452677 %	0.5099331 %	|	0.4705 %	0.7522 %	0.68112 %	0.8544 %	0.82947 %	0.779316 %	3610.5635166168213
500	25	16	|	32	-1	dot_product
0.1485 %	0.29887 %	0.45764 %	0.5160564 %	|	0.476 %	0.7689 %	0.69329 %	0.88 %	0.85185 %	0.79862 %	5952.292442321777
500	25	16	|	64	-1	dot_product
0.1502 %	0.30096 %	0.46154 %	0.519944 %	|	0.4818 %	0.7807 %	0.70255 %	0.8971 %	0.86936 %	0.813402 %	10137.956380844116
500	25	16	|	128	-1	dot_product
0.1509 %	0.30248 %	0.4644 %	0.5225898 %	|	0.4852 %	0.7874 %	0.71005 %	0.9102 %	0.88429 %	0.825083 %	18211.640119552612
500	25	16	|	256	-1	dot_product
0.1515 %	0.30394 %	0.466885 %	0.5249849 %	|	0.4882 %	0.7936 %	0.71703 %	0.922 %	0.89846 %	0.836584 %	34863.02852630615
500	25	16	|	320	-1	dot_product
0.1517 %	0.30437 %	0.467901 %	0.5258937 %	|	0.4886 %	0.796 %	0.71955 %	0.9265 %	0.90382 %	0.841131 %	43375.311851501465
500	25	16	|	384	-1	dot_product
0.1516 %	0.30482 %	0.468947 %	0.5269042 %	|	0.4892 %	0.7976 %	0.72175 %	0.9306 %	0.90906 %	0.845974 %	51986.53435707092
500	25	16	|	448	-1	dot_product
0.1518 %	0.30531 %	0.470281 %	0.5281745 %	|	0.49 %	0.801 %	0.72488 %	0.9355 %	0.91554 %	0.851893 %	60260.33616065979
500	50	16	|	1	-1	dot_product
0.2073 %	0.32974 %	0.407336 %	0.3568273 %	|	0.4443 %	0.5082 %	0.48567 %	0.5123 %	0.49321 %	0.463644 %	747.5192546844482
500	50	16	|	16	-1	dot_product
0.2909 %	0.47336 %	0.622154 %	0.6644823 %	|	0.6825 %	0.8511 %	0.8122 %	0.8742 %	0.85457 %	0.831321 %	6652.01997756958
500	50	16	|	32	-1	dot_product
0.295 %	0.48158 %	0.634414 %	0.6832652 %	|	0.699 %	0.8786 %	0.83546 %	0.906 %	0.88363 %	0.861447 %	10960.292339324951
500	50	16	|	64	-1	dot_product
0.2993 %	0.48792 %	0.644265 %	0.6966656 %	|	0.711 %	0.8982 %	0.85434 %	0.9291 %	0.90773 %	0.885271 %	18695.802211761475
500	50	16	|	128	-1	dot_product
0.3007 %	0.49277 %	0.651921 %	0.7068164 %	|	0.7189 %	0.9135 %	0.87037 %	0.9475 %	0.92896 %	0.905502 %	33658.30421447754
500	50	16	|	256	-1	dot_product
0.3024 %	0.49741 %	0.659157 %	0.7167472 %	|	0.7263 %	0.927 %	0.88537 %	0.9647 %	0.9492 %	0.926331 %	64312.60061264038
500	50	16	|	320	-1	dot_product
0.303 %	0.49884 %	0.661992 %	0.7204674 %	|	0.7284 %	0.9317 %	0.89109 %	0.9711 %	0.95722 %	0.934728 %	80076.09939575195
500	50	16	|	384	-1	dot_product
0.3028 %	0.50055 %	0.664886 %	0.7243772 %	|	0.7309 %	0.9362 %	0.89662 %	0.9772 %	0.96499 %	0.94344 %	95901.73983573914
500	50	16	|	448	-1	dot_product
0.3031 %	0.50198 %	0.668242 %	0.7290548 %	|	0.7337 %	0.9413 %	0.90328 %	0.9841 %	0.97392 %	0.953837 %	111183.90274047852
500	100	16	|	1	-1	dot_product
0.3324 %	0.42205 %	0.448539 %	0.3620881 %	|	0.5007 %	0.5123 %	0.49295 %	0.5123 %	0.49323 %	0.463737 %	1288.8915538787842
500	100	16	|	16	-1	dot_product
0.5045 %	0.65883 %	0.74898 %	0.7531055 %	|	0.8314 %	0.8736 %	0.85234 %	0.8752 %	0.85636 %	0.83684 %	12821.346998214722
500	100	16	|	32	-1	dot_product
0.5158 %	0.67365 %	0.76965 %	0.7852575 %	|	0.8577 %	0.905 %	0.88111 %	0.9075 %	0.8864 %	0.869229 %	21315.791845321655
500	100	16	|	64	-1	dot_product
0.5243 %	0.68577 %	0.786 %	0.8088101 %	|	0.8769 %	0.9281 %	0.90521 %	0.9313 %	0.91163 %	0.89528 %	36381.27112388611
500	100	16	|	128	-1	dot_product
0.5297 %	0.69542 %	0.799231 %	0.8274247 %	|	0.8918 %	0.9467 %	0.92628 %	0.9503 %	0.93385 %	0.917801 %	65688.43054771423
500	100	16	|	256	-1	dot_product
0.5354 %	0.70395 %	0.812 %	0.8455666 %	|	0.9051 %	0.9637 %	0.94619 %	0.9682 %	0.95529 %	0.941205 %	125677.22249031067
500	100	16	|	320	-1	dot_product
0.5369 %	0.70673 %	0.816934 %	0.8523475 %	|	0.9092 %	0.9703 %	0.95425 %	0.9753 %	0.96397 %	0.950732 %	156545.6337928772
500	100	16	|	384	-1	dot_product
0.5383 %	0.70977 %	0.821918 %	0.8592292 %	|	0.9142 %	0.9763 %	0.96192 %	0.9816 %	0.97223 %	0.960518 %	187529.41226959229
500	100	16	|	448	-1	dot_product
0.5401 %	0.71281 %	0.827642 %	0.8674288 %	|	0.9192 %	0.983 %	0.97067 %	0.9885 %	0.9817 %	0.972164 %	217535.67695617676
500	10	64	|	1	-1	dot_product
0.0596 %	0.16541 %	0.266947 %	0.3027768 %	|	0.2437 %	0.4451 %	0.39765 %	0.5096 %	0.48878 %	0.452308 %	310.0771903991699
500	10	64	|	16	-1	dot_product
0.0753 %	0.20596 %	0.342673 %	0.4180158 %	|	0.3169 %	0.642 %	0.55616 %	0.816 %	0.78271 %	0.703676 %	1842.1928882598877
500	10	64	|	32	-1	dot_product
0.0756 %	0.20716 %	0.345062 %	0.4206706 %	|	0.3202 %	0.6509 %	0.56235 %	0.8342 %	0.79846 %	0.715263 %	2968.107223510742
500	10	64	|	64	-1	dot_product
0.0759 %	0.20809 %	0.34709 %	0.4222318 %	|	0.3229 %	0.6578 %	0.56742 %	0.8482 %	0.81106 %	0.723782 %	4966.101169586182
500	10	64	|	128	-1	dot_product
0.0762 %	0.20877 %	0.348412 %	0.4229821 %	|	0.3247 %	0.6619 %	0.57136 %	0.8575 %	0.8207 %	0.730033 %	8866.61410331726
500	10	64	|	256	-1	dot_product
0.0761 %	0.20929 %	0.349469 %	0.4233839 %	|	0.3259 %	0.6655 %	0.57493 %	0.8654 %	0.82964 %	0.735757 %	16878.296852111816
500	10	64	|	320	-1	dot_product
0.076 %	0.20949 %	0.349889 %	0.4235313 %	|	0.3263 %	0.667 %	0.57623 %	0.8682 %	0.83292 %	0.738016 %	20994.986295700073
500	10	64	|	384	-1	dot_product
0.0762 %	0.20963 %	0.350338 %	0.4237319 %	|	0.3264 %	0.6683 %	0.57742 %	0.8703 %	0.83608 %	0.740328 %	25122.68114089966
500	10	64	|	448	-1	dot_product
0.0761 %	0.20985 %	0.350802 %	0.4240506 %	|	0.3273 %	0.6705 %	0.57893 %	0.8739 %	0.83993 %	0.743093 %	29112.799167633057
500	25	64	|	1	-1	dot_product
0.1723 %	0.29743 %	0.38505 %	0.3512691 %	|	0.4173 %	0.5049 %	0.47861 %	0.5123 %	0.49315 %	0.463444 %	528.7697315216064
500	25	64	|	16	-1	dot_product
0.2388 %	0.41779 %	0.57074 %	0.6186941 %	|	0.6256 %	0.8302 %	0.78298 %	0.8726 %	0.85147 %	0.823756 %	4169.202566146851
500	25	64	|	32	-1	dot_product
0.2411 %	0.42388 %	0.580516 %	0.6331583 %	|	0.6381 %	0.8549 %	0.80323 %	0.9027 %	0.87955 %	0.851847 %	6836.874961853027
500	25	64	|	64	-1	dot_product
0.2439 %	0.42862 %	0.588401 %	0.6432667 %	|	0.6476 %	0.8714 %	0.81954 %	0.9251 %	0.9026 %	0.873836 %	11617.735862731934
500	25	64	|	128	-1	dot_product
0.2457 %	0.43209 %	0.594298 %	0.6507837 %	|	0.6538 %	0.8838 %	0.83311 %	0.9427 %	0.92274 %	0.892305 %	20892.3442363739
500	25	64	|	256	-1	dot_product
0.2459 %	0.43537 %	0.599903 %	0.6580646 %	|	0.6582 %	0.8954 %	0.84571 %	0.9592 %	0.942 %	0.911188 %	39916.131258010864
500	25	64	|	320	-1	dot_product
0.2461 %	0.43656 %	0.602224 %	0.6608299 %	|	0.66 %	0.8998 %	0.85058 %	0.9653 %	0.94946 %	0.918884 %	49671.38075828552
500	25	64	|	384	-1	dot_product
0.2463 %	0.43767 %	0.604485 %	0.663732 %	|	0.6615 %	0.9038 %	0.85545 %	0.971 %	0.95684 %	0.9268 %	59487.44201660156
500	25	64	|	448	-1	dot_product
0.2471 %	0.43883 %	0.607095 %	0.6672369 %	|	0.6636 %	0.9081 %	0.86101 %	0.9772 %	0.9653 %	0.936289 %	68986.25659942627
500	50	64	|	1	-1	dot_product
0.288 %	0.40183 %	0.44131 %	0.361574 %	|	0.4941 %	0.5119 %	0.49228 %	0.5123 %	0.49323 %	0.463735 %	901.5307426452637
500	50	64	|	16	-1	dot_product
0.4349 %	0.61891 %	0.724568 %	0.7368851 %	|	0.812 %	0.8726 %	0.84918 %	0.8751 %	0.85631 %	0.836631 %	8340.1358127594
500	50	64	|	32	-1	dot_product
0.4445 %	0.63213 %	0.74338 %	0.765837 %	|	0.8378 %	0.9035 %	0.87756 %	0.9074 %	0.88634 %	0.868894 %	13828.157424926758
500	50	64	|	64	-1	dot_product
0.4513 %	0.64301 %	0.758505 %	0.7868353 %	|	0.8574 %	0.9269 %	0.90115 %	0.9312 %	0.91153 %	0.894834 %	23574.670791625977
500	50	64	|	128	-1	dot_product
0.4557 %	0.65179 %	0.77057 %	0.803286 %	|	0.8705 %	0.945 %	0.92169 %	0.9502 %	0.93373 %	0.917258 %	42440.89365005493
500	50	64	|	256	-1	dot_product
0.4592 %	0.6591 %	0.782036 %	0.8193636 %	|	0.8835 %	0.962 %	0.9412 %	0.968 %	0.95507 %	0.940514 %	81161.90481185913
500	50	64	|	320	-1	dot_product
0.4605 %	0.66168 %	0.786523 %	0.825345 %	|	0.8875 %	0.9684 %	0.94904 %	0.9753 %	0.96377 %	0.94999 %	101043.72072219849
500	50	64	|	384	-1	dot_product
0.4615 %	0.66418 %	0.791081 %	0.8314502 %	|	0.8916 %	0.9743 %	0.95655 %	0.9817 %	0.97202 %	0.95972 %	120985.66150665283
500	50	64	|	448	-1	dot_product
0.4636 %	0.66685 %	0.796301 %	0.8387769 %	|	0.8968 %	0.9808 %	0.96518 %	0.9886 %	0.9815 %	0.971321 %	140266.49451255798
500	100	64	|	1	-1	dot_product
0.3952 %	0.45469 %	0.45791 %	0.3624009 %	|	0.5093 %	0.5123 %	0.49321 %	0.5123 %	0.49323 %	0.463737 %	1605.5543422698975
500	100	64	|	16	-1	dot_product
0.6222 %	0.73849 %	0.792652 %	0.7739159 %	|	0.8627 %	0.8749 %	0.85575 %	0.8752 %	0.85639 %	0.837004 %	16419.432401657104
500	100	64	|	32	-1	dot_product
0.6386 %	0.75802 %	0.817586 %	0.8118168 %	|	0.8926 %	0.9071 %	0.8855 %	0.9075 %	0.88648 %	0.869512 %	27256.33716583252
500	100	64	|	64	-1	dot_product
0.6506 %	0.77413 %	0.83733 %	0.8401998 %	|	0.9153 %	0.9309 %	0.91063 %	0.9313 %	0.91175 %	0.895702 %	46721.86756134033
500	100	64	|	128	-1	dot_product
0.6588 %	0.78765 %	0.853703 %	0.8631695 %	|	0.9326 %	0.9498 %	0.93264 %	0.9503 %	0.93405 %	0.918451 %	84413.61999511719
500	100	64	|	256	-1	dot_product
0.6669 %	0.79977 %	0.869706 %	0.8859288 %	|	0.949 %	0.9676 %	0.95385 %	0.9682 %	0.95553 %	0.942084 %	161546.60534858704
500	100	64	|	320	-1	dot_product
0.6694 %	0.80378 %	0.876015 %	0.8944606 %	|	0.9548 %	0.9748 %	0.96238 %	0.9755 %	0.96436 %	0.951721 %	201287.1060371399
500	100	64	|	384	-1	dot_product
0.672 %	0.80785 %	0.882378 %	0.9031172 %	|	0.9604 %	0.9811 %	0.97058 %	0.9819 %	0.97263 %	0.961605 %	241139.3358707428
500	100	64	|	448	-1	dot_product
0.6741 %	0.81208 %	0.889536 %	0.9134339 %	|	0.9665 %	0.988 %	0.97992 %	0.9888 %	0.98213 %	0.973393 %	279756.20913505554
500	10	256	|	1	-1	dot_product
0.0955 %	0.20628 %	0.314183 %	0.3259002 %	|	0.3126 %	0.4799 %	0.438 %	0.5118 %	0.49219 %	0.460075 %	222.65243530273438
500	10	256	|	16	-1	dot_product
0.1244 %	0.26869 %	0.426421 %	0.5022855 %	|	0.4289 %	0.7356 %	0.65767 %	0.8529 %	0.82751 %	0.776157 %	524.1141319274902
500	10	256	|	32	-1	dot_product
0.125 %	0.27103 %	0.431139 %	0.5090867 %	|	0.4339 %	0.7504 %	0.66916 %	0.8786 %	0.85019 %	0.795899 %	726.1679172515869
500	10	256	|	64	-1	dot_product
0.126 %	0.27265 %	0.434917 %	0.5134735 %	|	0.4366 %	0.7611 %	0.67803 %	0.8959 %	0.86822 %	0.810921 %	1084.2747688293457
500	10	256	|	128	-1	dot_product
0.1264 %	0.27381 %	0.43763 %	0.5163483 %	|	0.4384 %	0.7671 %	0.68515 %	0.9087 %	0.88321 %	0.822721 %	1773.0600833892822
500	10	256	|	256	-1	dot_product
0.1268 %	0.27493 %	0.440204 %	0.5188977 %	|	0.4396 %	0.7727 %	0.69174 %	0.9207 %	0.89729 %	0.834421 %	3178.239583969116
500	10	256	|	320	-1	dot_product
0.1269 %	0.27527 %	0.44116 %	0.5198627 %	|	0.4401 %	0.7752 %	0.69414 %	0.9255 %	0.90264 %	0.839105 %	3866.4605617523193
500	10	256	|	384	-1	dot_product
0.1269 %	0.27545 %	0.442137 %	0.5209215 %	|	0.4397 %	0.7774 %	0.69657 %	0.9296 %	0.90787 %	0.843916 %	4577.064275741577
500	10	256	|	448	-1	dot_product
0.1267 %	0.27558 %	0.443415 %	0.5222613 %	|	0.4406 %	0.7805 %	0.6994 %	0.9342 %	0.91403 %	0.849767 %	5568.00651550293
250	10	16	|	1	-1	dot_product
0.0436 %	0.10336 %	0.177522 %	0.2407452 %	|	0.1675 %	0.3515 %	0.2965 %	0.4678 %	0.44729 %	0.394919 %	450.1795768737793
250	10	16	|	16	-1	dot_product
0.0533 %	0.13032 %	0.223537 %	0.2967638 %	|	0.2162 %	0.4876 %	0.40058 %	0.7135 %	0.66545 %	0.554061 %	2458.8067531585693
250	10	16	|	32	-1	dot_product
0.0536 %	0.13112 %	0.224602 %	0.2971275 %	|	0.2176 %	0.4929 %	0.405 %	0.726 %	0.67729 %	0.559207 %	4004.4260025024414
250	10	16	|	64	-1	dot_product
0.0536 %	0.1314 %	0.224971 %	0.2967769 %	|	0.2186 %	0.4956 %	0.40719 %	0.7347 %	0.68555 %	0.562256 %	7066.9660568237305
250	10	16	|	128	-1	dot_product
0.0538 %	0.13128 %	0.224893 %	0.295891 %	|	0.2192 %	0.4983 %	0.40827 %	0.7425 %	0.69148 %	0.563829 %	13424.308776855469
250	25	16	|	1	-1	dot_product
0.0993 %	0.21216 %	0.30642 %	0.3239477 %	|	0.3207 %	0.4562 %	0.42509 %	0.4855 %	0.47284 %	0.44505 %	846.649169921875
250	25	16	|	16	-1	dot_product
0.1368 %	0.29458 %	0.442084 %	0.483308 %	|	0.4624 %	0.7399 %	0.66963 %	0.8424 %	0.81216 %	0.758895 %	6103.4979820251465
250	25	16	|	32	-1	dot_product
0.1388 %	0.29961 %	0.450368 %	0.490627 %	|	0.471 %	0.7595 %	0.6879 %	0.8708 %	0.84063 %	0.781847 %	10193.333625793457
250	25	16	|	64	-1	dot_product
0.1396 %	0.303 %	0.456815 %	0.4963225 %	|	0.476 %	0.7724 %	0.70188 %	0.8911 %	0.86409 %	0.801568 %	18285.149335861206
250	25	16	|	128	-1	dot_product
0.1411 %	0.30553 %	0.463342 %	0.5021824 %	|	0.48 %	0.7853 %	0.71556 %	0.9123 %	0.88792 %	0.822747 %	35092.48185157776
250	50	16	|	1	-1	dot_product
0.1863 %	0.30853 %	0.383218 %	0.3635959 %	|	0.4191 %	0.4817 %	0.46481 %	0.486 %	0.47456 %	0.450027 %	1456.3477039337158
250	50	16	|	16	-1	dot_product
0.2738 %	0.46364 %	0.605809 %	0.6422634 %	|	0.675 %	0.8369 %	0.7947 %	0.8621 %	0.83984 %	0.813604 %	11234.023332595825
250	50	16	|	32	-1	dot_product
0.2785 %	0.47474 %	0.622234 %	0.6621153 %	|	0.6937 %	0.8672 %	0.82342 %	0.8961 %	0.87469 %	0.846575 %	18811.039924621582
250	50	16	|	64	-1	dot_product
0.2799 %	0.48319 %	0.635798 %	0.6787793 %	|	0.707 %	0.8908 %	0.84799 %	0.9236 %	0.90504 %	0.875978 %	33761.470794677734
250	50	16	|	128	-1	dot_product
0.2825 %	0.49043 %	0.649625 %	0.6963466 %	|	0.7189 %	0.9139 %	0.87263 %	0.9508 %	0.93643 %	0.908747 %	64830.90138435364
250	100	16	|	1	-1	dot_product
0.297 %	0.39453 %	0.428596 %	0.3755546 %	|	0.4717 %	0.4857 %	0.47406 %	0.486 %	0.4746 %	0.450251 %	2643.998384475708
250	100	16	|	16	-1	dot_product
0.4792 %	0.63799 %	0.729138 %	0.7338301 %	|	0.8189 %	0.8612 %	0.83737 %	0.8634 %	0.84228 %	0.820539 %	21830.41477203369
250	100	16	|	32	-1	dot_product
0.4948 %	0.65762 %	0.753574 %	0.7656877 %	|	0.8488 %	0.8958 %	0.87204 %	0.8988 %	0.87854 %	0.856006 %	36566.648721694946
250	100	16	|	64	-1	dot_product
0.5053 %	0.67371 %	0.774702 %	0.793289 %	|	0.8722 %	0.9237 %	0.9022 %	0.9273 %	0.91006 %	0.887893 %	65870.00703811646
250	100	16	|	128	-1	dot_product
0.5138 %	0.68813 %	0.7969 %	0.822699 %	|	0.8939 %	0.9508 %	0.93331 %	0.9556 %	0.94268 %	0.923708 %	126766.46161079407
250	10	64	|	1	-1	dot_product
0.0608 %	0.15325 %	0.240798 %	0.281566 %	|	0.2429 %	0.4105 %	0.36793 %	0.4802 %	0.46595 %	0.427838 %	504.0433406829834
250	10	64	|	16	-1	dot_product
0.0839 %	0.20412 %	0.329412 %	0.3865232 %	|	0.3354 %	0.6297 %	0.54428 %	0.8016 %	0.76181 %	0.677213 %	3045.917510986328
250	10	64	|	32	-1	dot_product
0.0836 %	0.20715 %	0.333669 %	0.3897628 %	|	0.3397 %	0.6434 %	0.5559 %	0.8248 %	0.78394 %	0.691961 %	5015.382766723633
250	10	64	|	64	-1	dot_product
0.0828 %	0.20906 %	0.336602 %	0.3915968 %	|	0.3422 %	0.6522 %	0.56427 %	0.8408 %	0.80123 %	0.703412 %	8902.293682098389
250	10	64	|	128	-1	dot_product
0.0828 %	0.21057 %	0.338969 %	0.392994 %	|	0.3446 %	0.6601 %	0.57131 %	0.8555 %	0.81787 %	0.714498 %	16990.716218948364
250	25	64	|	1	-1	dot_product
0.1508 %	0.26996 %	0.358897 %	0.3538804 %	|	0.3778 %	0.476 %	0.45581 %	0.486 %	0.47448 %	0.449484 %	969.1100120544434
250	25	64	|	16	-1	dot_product
0.2306 %	0.40143 %	0.553416 %	0.5945763 %	|	0.6058 %	0.8182 %	0.76566 %	0.8597 %	0.83643 %	0.805141 %	7010.179758071899
250	25	64	|	32	-1	dot_product
