Program: faiss Topk: 1000 Num_split: 1 Batch: 128
L	m	k_star	|	w	Reorder	Metric
800	100	64	|	35	-1	dot_product
0.8582 %	0.87575 %	0.873121 %	0.8304621 %	|	0.9412 %	0.9414 %	0.92889 %	0.9414 %	0.92889 %	0.901632 %	220060.6710910797
800	100	64	|	40	-1	dot_product
0.863 %	0.88071 %	0.880585 %	0.8423589 %	|	0.9466 %	0.9468 %	0.93519 %	0.9468 %	0.93519 %	0.910476 %	234592.89383888245
800	100	64	|	45	-1	dot_product
0.8667 %	0.88559 %	0.887054 %	0.8528545 %	|	0.9514 %	0.9516 %	0.94138 %	0.9516 %	0.94138 %	0.918268 %	248845.25656700134
800	100	64	|	50	-1	dot_product
0.8704 %	0.88925 %	0.892482 %	0.861642 %	|	0.9563 %	0.9565 %	0.94616 %	0.9565 %	0.94616 %	0.924863 %	262439.25070762634
800	100	64	|	55	-1	dot_product
0.8735 %	0.8926 %	0.897243 %	0.8692811 %	|	0.9599 %	0.9601 %	0.95065 %	0.9601 %	0.95065 %	0.930768 %	275139.80197906494
800	100	64	|	60	-1	dot_product
0.8761 %	0.89515 %	0.901077 %	0.8756372 %	|	0.9628 %	0.963 %	0.95419 %	0.963 %	0.95419 %	0.935516 %	287292.17314720154
800	100	64	|	65	-1	dot_product
0.8789 %	0.89733 %	0.904458 %	0.8814621 %	|	0.966 %	0.9662 %	0.95727 %	0.9662 %	0.95727 %	0.939819 %	298531.44097328186
800	100	64	|	75	-1	dot_product
0.8822 %	0.90127 %	0.910323 %	0.8913792 %	|	0.9698 %	0.9701 %	0.96286 %	0.9701 %	0.96286 %	0.947315 %	321806.911945343
800	100	64	|	90	-1	dot_product
0.8857 %	0.90594 %	0.916986 %	0.9029134 %	|	0.9748 %	0.9751 %	0.96941 %	0.9751 %	0.96941 %	0.956047 %	353575.1225948334
800	100	64	|	110	-1	dot_product
0.8902 %	0.91046 %	0.923441 %	0.9141711 %	|	0.9804 %	0.9807 %	0.97569 %	0.9807 %	0.97569 %	0.964845 %	394571.9678401947
800	100	64	|	130	-1	dot_product
0.8935 %	0.91336 %	0.927784 %	0.9222641 %	|	0.9842 %	0.9845 %	0.98021 %	0.9845 %	0.98021 %	0.971012 %	430268.0768966675
800	100	64	|	150	-1	dot_product
0.8958 %	0.91544 %	0.931088 %	0.9284721 %	|	0.9867 %	0.987 %	0.9836 %	0.987 %	0.9836 %	0.975886 %	463662.9090309143
800	100	64	|	170	-1	dot_product
0.8982 %	0.91726 %	0.933758 %	0.9333985 %	|	0.9896 %	0.9899 %	0.98637 %	0.9899 %	0.98637 %	0.979869 %	496303.48944664
800	100	64	|	200	-1	dot_product
0.9005 %	0.91924 %	0.936658 %	0.9388531 %	|	0.9925 %	0.9928 %	0.98961 %	0.9928 %	0.98961 %	0.98438 %	543743.6528205872
800	100	64	|	220	-1	dot_product
0.9014 %	0.92026 %	0.938184 %	0.9416876 %	|	0.9937 %	0.994 %	0.99127 %	0.994 %	0.99127 %	0.986883 %	572203.222990036
800	100	64	|	250	-1	dot_product
0.9028 %	0.92147 %	0.939829 %	0.9450081 %	|	0.9955 %	0.9958 %	0.99316 %	0.9958 %	0.99316 %	0.989666 %	613729.0761470795
800	100	64	|	310	-1	dot_product
0.9034 %	0.92278 %	0.941956 %	0.9493309 %	|	0.9967 %	0.997 %	0.99551 %	0.997 %	0.99551 %	0.993464 %	690931.0898780823
800	100	64	|	400	-1	dot_product
0.9044 %	0.92424 %	0.943715 %	0.952888 %	|	0.998 %	0.9983 %	0.99792 %	0.9983 %	0.99792 %	0.996838 %	793880.7601928711
800	100	64	|	500	-1	dot_product
0.9051 %	0.92499 %	0.944687 %	0.9547449 %	|	0.999 %	0.9993 %	0.99926 %	0.9993 %	0.99926 %	0.998699 %	898716.2628173828
800	100	64	|	800	-1	dot_product
0.9057 %	0.92538 %	0.945293 %	0.956045 %	|	0.9997 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999999 %	1162935.85562706
800	25	256	|	1	-1	dot_product
0.2971 %	0.34089 %	0.341216 %	0.2849073 %	|	0.4722 %	0.4989 %	0.46361 %	0.4994 %	0.46872 %	0.410165 %	5670.315742492676
800	25	256	|	2	-1	dot_product
0.3667 %	0.42318 %	0.435261 %	0.3885573 %	|	0.6108 %	0.6483 %	0.60605 %	0.6491 %	0.6141 %	0.549638 %	8040.135622024536
800	25	256	|	4	-1	dot_product
0.4155 %	0.47957 %	0.50337 %	0.4771064 %	|	0.7069 %	0.7579 %	0.71803 %	0.7589 %	0.72991 %	0.667589 %	11153.924226760864
800	25	256	|	8	-1	dot_product
0.4503 %	0.51556 %	0.549498 %	0.5461586 %	|	0.7772 %	0.8381 %	0.79902 %	0.8395 %	0.81511 %	0.76132 %	14856.777429580688
800	25	256	|	16	-1	dot_product
0.4697 %	0.5381 %	0.579242 %	0.5958091 %	|	0.8238 %	0.8945 %	0.85651 %	0.8964 %	0.8773 %	0.833018 %	19949.450731277466
800	25	256	|	25	-1	dot_product
0.479 %	0.54818 %	0.593126 %	0.6200194 %	|	0.8456 %	0.9225 %	0.88546 %	0.9247 %	0.90959 %	0.870735 %	24009.508848190308
800	25	256	|	30	-1	dot_product
0.4813 %	0.55116 %	0.597585 %	0.6282649 %	|	0.8522 %	0.9312 %	0.89489 %	0.9334 %	0.92031 %	0.884147 %	26179.05044555664
800	25	256	|	35	-1	dot_product
0.4845 %	0.55348 %	0.601043 %	0.6346096 %	|	0.8583 %	0.939 %	0.90213 %	0.9414 %	0.92869 %	0.894786 %	28031.771659851074
800	25	256	|	40	-1	dot_product
0.4857 %	0.55515 %	0.603666 %	0.6395062 %	|	0.8622 %	0.9444 %	0.90776 %	0.9468 %	0.93497 %	0.903142 %	29821.180820465088
800	25	256	|	45	-1	dot_product
0.4873 %	0.55699 %	0.605883 %	0.6437844 %	|	0.8655 %	0.9491 %	0.913 %	0.9516 %	0.94115 %	0.910451 %	31507.2340965271
800	25	256	|	50	-1	dot_product
0.4897 %	0.5583 %	0.607699 %	0.6472828 %	|	0.8694 %	0.954 %	0.91703 %	0.9565 %	0.94592 %	0.916655 %	33052.50692367554
800	25	256	|	55	-1	dot_product
0.4901 %	0.55933 %	0.609338 %	0.6502539 %	|	0.872 %	0.9575 %	0.92075 %	0.9601 %	0.95041 %	0.922153 %	34504.52208518982
800	25	256	|	60	-1	dot_product
0.4906 %	0.56002 %	0.610611 %	0.6526863 %	|	0.8736 %	0.9602 %	0.92366 %	0.963 %	0.95395 %	0.926569 %	35988.72518539429
800	25	256	|	65	-1	dot_product
0.4915 %	0.56074 %	0.611689 %	0.6548576 %	|	0.8762 %	0.9634 %	0.92618 %	0.9662 %	0.95702 %	0.930552 %	37549.5662689209
800	25	256	|	75	-1	dot_product
0.4918 %	0.56193 %	0.613503 %	0.658479 %	|	0.8786 %	0.9671 %	0.93086 %	0.9701 %	0.96258 %	0.937432 %	40242.52915382385
800	25	256	|	90	-1	dot_product
0.4932 %	0.56352 %	0.615602 %	0.66259 %	|	0.8824 %	0.9718 %	0.93604 %	0.9751 %	0.96912 %	0.945385 %	44400.04086494446
800	25	256	|	110	-1	dot_product
0.4948 %	0.56504 %	0.617639 %	0.6664955 %	|	0.8867 %	0.9771 %	0.94086 %	0.9807 %	0.97536 %	0.953322 %	49557.60741233826
800	25	256	|	130	-1	dot_product
0.496 %	0.56597 %	0.618959 %	0.6692432 %	|	0.8895 %	0.9806 %	0.94434 %	0.9845 %	0.97985 %	0.958817 %	53448.16994667053
800	25	256	|	150	-1	dot_product
0.497 %	0.56655 %	0.619954 %	0.6713137 %	|	0.8914 %	0.9829 %	0.94689 %	0.987 %	0.98321 %	0.963133 %	57531.77332878113
800	25	256	|	170	-1	dot_product
0.4976 %	0.56719 %	0.620768 %	0.6729645 %	|	0.893 %	0.9858 %	0.94908 %	0.9899 %	0.98598 %	0.966643 %	61015.47050476074
800	25	256	|	200	-1	dot_product
0.4991 %	0.56772 %	0.62163 %	0.6747941 %	|	0.8948 %	0.9887 %	0.95159 %	0.9928 %	0.98922 %	0.970588 %	66738.30938339233
800	25	256	|	220	-1	dot_product
0.4993 %	0.5679 %	0.622093 %	0.6757331 %	|	0.8954 %	0.9898 %	0.95284 %	0.994 %	0.99087 %	0.972753 %	71155.00330924988
800	25	256	|	250	-1	dot_product
0.4997 %	0.56818 %	0.622573 %	0.6768248 %	|	0.8969 %	0.9916 %	0.95425 %	0.9958 %	0.99275 %	0.975121 %	75764.16635513306
800	25	256	|	310	-1	dot_product
0.4999 %	0.56851 %	0.623295 %	0.6782546 %	|	0.8979 %	0.9927 %	0.956 %	0.997 %	0.99509 %	0.978353 %	83714.08462524414
800	25	256	|	400	-1	dot_product
0.5002 %	0.5689 %	0.623922 %	0.6794308 %	|	0.8988 %	0.994 %	0.95776 %	0.9983 %	0.99745 %	0.981188 %	95754.6021938324
800	25	256	|	500	-1	dot_product
0.5003 %	0.56909 %	0.624226 %	0.6800484 %	|	0.8993 %	0.9949 %	0.95865 %	0.9993 %	0.99878 %	0.982731 %	108698.41766357422
800	25	256	|	800	-1	dot_product
0.5004 %	0.56918 %	0.624376 %	0.6804594 %	|	0.8996 %	0.9953 %	0.95917 %	1.0 %	0.9995 %	0.983746 %	139548.50006103516
800	50	256	|	1	-1	dot_product
0.4375 %	0.44126 %	0.400602 %	0.3069072 %	|	0.4992 %	0.4994 %	0.46874 %	0.4994 %	0.46874 %	0.410632 %	10135.823011398315
800	50	256	|	2	-1	dot_product
0.5605 %	0.56923 %	0.53202 %	0.4296328 %	|	0.6488 %	0.6491 %	0.61414 %	0.6491 %	0.61414 %	0.55057 %	14798.829555511475
800	50	256	|	4	-1	dot_product
0.6462 %	0.66586 %	0.638992 %	0.5444744 %	|	0.7586 %	0.7589 %	0.72997 %	0.7589 %	0.72997 %	0.669234 %	20465.426206588745
800	50	256	|	8	-1	dot_product
0.7081 %	0.73278 %	0.720283 %	0.6450486 %	|	0.8391 %	0.8395 %	0.81518 %	0.8395 %	0.81518 %	0.764029 %	27333.154916763306
800	50	256	|	16	-1	dot_product
0.75 %	0.77867 %	0.77866 %	0.7277968 %	|	0.8958 %	0.8964 %	0.8774 %	0.8964 %	0.87741 %	0.837292 %	37042.837381362915
800	50	256	|	25	-1	dot_product
0.7701 %	0.80141 %	0.807891 %	0.7724874 %	|	0.924 %	0.9247 %	0.90974 %	0.9247 %	0.90975 %	0.876432 %	44473.65617752075
800	50	256	|	30	-1	dot_product
0.7771 %	0.80847 %	0.817854 %	0.7886684 %	|	0.9327 %	0.9334 %	0.9205 %	0.9334 %	0.92051 %	0.890466 %	49047.677993774414
800	50	256	|	35	-1	dot_product
0.7827 %	0.81379 %	0.825693 %	0.8014504 %	|	0.9405 %	0.9414 %	0.92888 %	0.9414 %	0.92889 %	0.901632 %	52124.31716918945
800	50	256	|	40	-1	dot_product
0.7862 %	0.81772 %	0.831707 %	0.8115738 %	|	0.9459 %	0.9468 %	0.93518 %	0.9468 %	0.93519 %	0.910476 %	55243.886947631836
800	50	256	|	45	-1	dot_product
0.7896 %	0.82173 %	0.836934 %	0.8204776 %	|	0.9507 %	0.9516 %	0.94137 %	0.9516 %	0.94138 %	0.918268 %	58356.30011558533
800	50	256	|	50	-1	dot_product
0.7931 %	0.82457 %	0.841237 %	0.8278133 %	|	0.9556 %	0.9565 %	0.94615 %	0.9565 %	0.94616 %	0.924863 %	61718.584060668945
800	50	256	|	55	-1	dot_product
0.795 %	0.82728 %	0.845127 %	0.8341548 %	|	0.9592 %	0.9601 %	0.95064 %	0.9601 %	0.95065 %	0.930768 %	64397.80879020691
800	50	256	|	60	-1	dot_product
0.7969 %	0.82936 %	0.848086 %	0.8393483 %	|	0.9621 %	0.963 %	0.95418 %	0.963 %	0.95419 %	0.935516 %	67080.94310760498
800	50	256	|	65	-1	dot_product
0.7994 %	0.8312 %	0.850776 %	0.8441069 %	|	0.9653 %	0.9662 %	0.95726 %	0.9662 %	0.95727 %	0.939819 %	69847.93043136597
800	50	256	|	75	-1	dot_product
0.8018 %	0.8342 %	0.855293 %	0.8521595 %	|	0.9692 %	0.9701 %	0.96285 %	0.9701 %	0.96286 %	0.947315 %	75133.01825523376
800	50	256	|	90	-1	dot_product
0.8056 %	0.83804 %	0.86033 %	0.8613513 %	|	0.9742 %	0.9751 %	0.9694 %	0.9751 %	0.96941 %	0.956047 %	82457.1464061737
800	50	256	|	110	-1	dot_product
0.8091 %	0.84152 %	0.865216 %	0.870185 %	|	0.9798 %	0.9807 %	0.97568 %	0.9807 %	0.97569 %	0.964845 %	91092.38696098328
800	50	256	|	130	-1	dot_product
0.8121 %	0.84382 %	0.868481 %	0.8764661 %	|	0.9836 %	0.9845 %	0.9802 %	0.9845 %	0.98021 %	0.971012 %	99406.2852859497
800	50	256	|	150	-1	dot_product
0.8139 %	0.84538 %	0.870955 %	0.8811867 %	|	0.9861 %	0.987 %	0.98359 %	0.987 %	0.9836 %	0.975887 %	106968.20878982544
800	50	256	|	170	-1	dot_product
0.8161 %	0.84683 %	0.872936 %	0.8849153 %	|	0.989 %	0.9899 %	0.98636 %	0.9899 %	0.98637 %	0.979869 %	114493.55626106262
800	50	256	|	200	-1	dot_product
0.8182 %	0.84849 %	0.875071 %	0.8890742 %	|	0.9919 %	0.9928 %	0.9896 %	0.9928 %	0.98961 %	0.98438 %	124931.50782585144
800	50	256	|	220	-1	dot_product
0.8188 %	0.84921 %	0.876234 %	0.8912079 %	|	0.9931 %	0.994 %	0.99126 %	0.994 %	0.99127 %	0.986883 %	130981.05812072754
800	50	256	|	250	-1	dot_product
0.8197 %	0.85016 %	0.877506 %	0.8937258 %	|	0.9949 %	0.9958 %	0.99315 %	0.9958 %	0.99316 %	0.989666 %	139573.54736328125
800	50	256	|	310	-1	dot_product
0.8203 %	0.85127 %	0.879112 %	0.8970336 %	|	0.9961 %	0.997 %	0.99549 %	0.997 %	0.99551 %	0.993464 %	157335.45517921448
800	50	256	|	400	-1	dot_product
0.821 %	0.85253 %	0.880522 %	0.8997821 %	|	0.9974 %	0.9983 %	0.99789 %	0.9983 %	0.99792 %	0.996837 %	179543.26224327087
800	50	256	|	500	-1	dot_product
0.8215 %	0.85311 %	0.881318 %	0.9012724 %	|	0.9984 %	0.9993 %	0.99923 %	0.9993 %	0.99926 %	0.998698 %	203518.9073085785
800	50	256	|	800	-1	dot_product
0.8218 %	0.8534 %	0.881779 %	0.9023268 %	|	0.9991 %	1.0 %	0.99997 %	1.0 %	1.0 %	0.999997 %	256741.3284778595
800	100	256	|	1	-1	dot_product
0.4897 %	0.46544 %	0.409918 %	0.3093404 %	|	0.4994 %	0.4994 %	0.46874 %	0.4994 %	0.46874 %	0.410632 %	19136.88635826111
800	100	256	|	2	-1	dot_product
0.6355 %	0.60788 %	0.549106 %	0.4346629 %	|	0.6491 %	0.6491 %	0.61414 %	0.6491 %	0.61414 %	0.55057 %	28069.090366363525
800	100	256	|	4	-1	dot_product
0.7405 %	0.72053 %	0.666633 %	0.5539363 %	|	0.7589 %	0.7589 %	0.72997 %	0.7589 %	0.72997 %	0.669234 %	38768.298625946045
800	100	256	|	8	-1	dot_product
0.8174 %	0.80192 %	0.759971 %	0.6606548 %	|	0.8395 %	0.8395 %	0.81518 %	0.8395 %	0.81518 %	0.764029 %	52020.23100852966
800	100	256	|	16	-1	dot_product
0.8707 %	0.86045 %	0.831349 %	0.7525091 %	|	0.8964 %	0.8964 %	0.87741 %	0.8964 %	0.87741 %	0.837292 %	69724.43771362305
800	100	256	|	25	-1	dot_product
0.8966 %	0.89026 %	0.8689 %	0.8047745 %	|	0.9247 %	0.9247 %	0.90975 %	0.9247 %	0.90975 %	0.876432 %	84879.08172607422
800	100	256	|	30	-1	dot_product
0.9048 %	0.90014 %	0.882188 %	0.8243236 %	|	0.9334 %	0.9334 %	0.92051 %	0.9334 %	0.92051 %	0.890466 %	92303.20858955383
800	100	256	|	35	-1	dot_product
0.9124 %	0.90771 %	0.892763 %	0.840056 %	|	0.9414 %	0.9414 %	0.92889 %	0.9414 %	0.92889 %	0.901632 %	99204.27703857422
800	100	256	|	40	-1	dot_product
0.9177 %	0.91326 %	0.901119 %	0.8527498 %	|	0.9468 %	0.9468 %	0.93519 %	0.9468 %	0.93519 %	0.910476 %	105872.76196479797
800	100	256	|	45	-1	dot_product
0.9221 %	0.91869 %	0.908424 %	0.8640027 %	|	0.9516 %	0.9516 %	0.94138 %	0.9516 %	0.94138 %	0.918268 %	111742.78426170349
800	100	256	|	50	-1	dot_product
0.9265 %	0.92296 %	0.914597 %	0.8734985 %	|	0.9565 %	0.9565 %	0.94616 %	0.9565 %	0.94616 %	0.924863 %	117060.44602394104
800	100	256	|	55	-1	dot_product
0.9299 %	0.92688 %	0.920089 %	0.8818085 %	|	0.9601 %	0.9601 %	0.95065 %	0.9601 %	0.95065 %	0.930768 %	122933.02416801453
800	100	256	|	60	-1	dot_product
0.9327 %	0.9299 %	0.924443 %	0.8887696 %	|	0.963 %	0.963 %	0.95419 %	0.963 %	0.95419 %	0.935516 %	128300.40526390076
800	100	256	|	65	-1	dot_product
0.9358 %	0.93256 %	0.928404 %	0.8951912 %	|	0.9662 %	0.9662 %	0.95727 %	0.9662 %	0.95727 %	0.939819 %	133612.43891716003
800	100	256	|	75	-1	dot_product
0.9391 %	0.93741 %	0.935234 %	0.9062201 %	|	0.9701 %	0.9701 %	0.96286 %	0.9701 %	0.96286 %	0.947315 %	143640.74277877808
800	100	256	|	90	-1	dot_product
0.9432 %	0.94298 %	0.943059 %	0.9192244 %	|	0.9751 %	0.9751 %	0.96941 %	0.9751 %	0.96941 %	0.956047 %	156994.11153793335
800	100	256	|	110	-1	dot_product
0.9483 %	0.94815 %	0.950731 %	0.9321038 %	|	0.9807 %	0.9807 %	0.97569 %	0.9807 %	0.97569 %	0.964845 %	175391.75367355347
800	100	256	|	130	-1	dot_product
0.9519 %	0.95179 %	0.955976 %	0.9415314 %	|	0.9845 %	0.9845 %	0.98021 %	0.9845 %	0.98021 %	0.971012 %	190420.57991027832
800	100	256	|	150	-1	dot_product
0.9543 %	0.95444 %	0.960021 %	0.9488665 %	|	0.987 %	0.987 %	0.9836 %	0.987 %	0.9836 %	0.975887 %	205230.25798797607
800	100	256	|	170	-1	dot_product
0.9569 %	0.95662 %	0.963274 %	0.9547842 %	|	0.9899 %	0.9899 %	0.98637 %	0.9899 %	0.98637 %	0.97987 %	219671.06914520264
800	100	256	|	200	-1	dot_product
0.9593 %	0.95925 %	0.966854 %	0.961421 %	|	0.9928 %	0.9928 %	0.98961 %	0.9928 %	0.98961 %	0.984381 %	239848.290681839
800	100	256	|	220	-1	dot_product
0.9601 %	0.96061 %	0.968751 %	0.9649493 %	|	0.994 %	0.994 %	0.99127 %	0.994 %	0.99127 %	0.986884 %	252439.91041183472
800	100	256	|	250	-1	dot_product
0.9617 %	0.96208 %	0.97084 %	0.9690635 %	|	0.9958 %	0.9958 %	0.99316 %	0.9958 %	0.99316 %	0.989667 %	270318.3183670044
800	100	256	|	310	-1	dot_product
0.9626 %	0.96371 %	0.973517 %	0.974496 %	|	0.997 %	0.997 %	0.99551 %	0.997 %	0.99551 %	0.993465 %	301715.660572052
800	100	256	|	400	-1	dot_product
0.9639 %	0.96541 %	0.975789 %	0.9789841 %	|	0.9983 %	0.9983 %	0.99792 %	0.9983 %	0.99792 %	0.996839 %	346103.02996635437
800	100	256	|	500	-1	dot_product
0.9647 %	0.96631 %	0.9769 %	0.9812825 %	|	0.9993 %	0.9993 %	0.99926 %	0.9993 %	0.99926 %	0.9987 %	386503.86238098145
800	100	256	|	800	-1	dot_product
0.9654 %	0.96677 %	0.977636 %	0.9828447 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	499714.43223953247
400	25	256	|	1	-1	dot_product
0.313 %	0.36044 %	0.366825 %	0.3162427 %	|	0.5013 %	0.5277 %	0.49663 %	0.5279 %	0.50067 %	0.44499 %	3039.400339126587
400	25	256	|	2	-1	dot_product
0.3856 %	0.43825 %	0.457196 %	0.420772 %	|	0.6328 %	0.6708 %	0.63536 %	0.6713 %	0.64232 %	0.583207 %	4674.928665161133
400	25	256	|	4	-1	dot_product
0.4369 %	0.49212 %	0.522067 %	0.5082578 %	|	0.7333 %	0.7856 %	0.74573 %	0.7862 %	0.75652 %	0.700198 %	7279.47735786438
400	25	256	|	8	-1	dot_product
0.4684 %	0.52549 %	0.564732 %	0.5734096 %	|	0.7991 %	0.8613 %	0.82571 %	0.8623 %	0.84084 %	0.79276 %	11717.236757278442
400	25	256	|	16	-1	dot_product
0.4873 %	0.54582 %	0.591967 %	0.6193796 %	|	0.8423 %	0.915 %	0.88133 %	0.9164 %	0.90173 %	0.863736 %	19015.89059829712
400	25	256	|	25	-1	dot_product
0.4968 %	0.55452 %	0.604031 %	0.6407447 %	|	0.8638 %	0.9419 %	0.90771 %	0.9441 %	0.93193 %	0.899795 %	25527.61459350586
400	25	256	|	30	-1	dot_product
0.4993 %	0.55741 %	0.607636 %	0.6477658 %	|	0.8693 %	0.95 %	0.91618 %	0.9523 %	0.94177 %	0.912091 %	28916.89968109131
400	25	256	|	35	-1	dot_product
0.5012 %	0.55928 %	0.610471 %	0.6531236 %	|	0.8734 %	0.9557 %	0.92284 %	0.9581 %	0.94964 %	0.922008 %	32184.81397628784
400	25	256	|	40	-1	dot_product
0.5028 %	0.56065 %	0.61251 %	0.6572541 %	|	0.8775 %	0.9609 %	0.92767 %	0.9637 %	0.95556 %	0.929786 %	34906.81600570679
400	25	256	|	45	-1	dot_product
0.5043 %	0.56179 %	0.61423 %	0.6606202 %	|	0.8805 %	0.9645 %	0.93184 %	0.9676 %	0.96067 %	0.936287 %	37855.06844520569
400	25	256	|	50	-1	dot_product
0.5051 %	0.56275 %	0.615654 %	0.6633861 %	|	0.8832 %	0.9678 %	0.93529 %	0.9709 %	0.96485 %	0.941687 %	40315.12975692749
400	25	256	|	55	-1	dot_product
0.5059 %	0.56354 %	0.616912 %	0.6657328 %	|	0.8852 %	0.9709 %	0.93841 %	0.9742 %	0.96871 %	0.946445 %	43463.268995285034
400	25	256	|	60	-1	dot_product
0.5068 %	0.56443 %	0.617965 %	0.6676529 %	|	0.8879 %	0.9739 %	0.94113 %	0.9773 %	0.97193 %	0.950427 %	45764.2035484314
400	25	256	|	65	-1	dot_product
0.5079 %	0.56506 %	0.618833 %	0.6693075 %	|	0.8903 %	0.9767 %	0.94338 %	0.9802 %	0.97478 %	0.95394 %	48477.529525756836
400	25	256	|	75	-1	dot_product
0.5084 %	0.56596 %	0.620143 %	0.6719378 %	|	0.8921 %	0.9791 %	0.94671 %	0.9828 %	0.97921 %	0.959358 %	53332.111835479736
400	25	256	|	90	-1	dot_product
0.5092 %	0.56687 %	0.621609 %	0.6748189 %	|	0.8945 %	0.983 %	0.95038 %	0.9868 %	0.98383 %	0.965637 %	59309.46946144104
400	25	256	|	110	-1	dot_product
0.5104 %	0.56776 %	0.622882 %	0.6774288 %	|	0.8969 %	0.9869 %	0.95376 %	0.9909 %	0.98833 %	0.971431 %	67567.47078895569
400	25	256	|	130	-1	dot_product
0.511 %	0.56847 %	0.623752 %	0.6791424 %	|	0.8989 %	0.9894 %	0.95618 %	0.9934 %	0.99153 %	0.975342 %	74550.5678653717
400	25	256	|	150	-1	dot_product
0.5112 %	0.56887 %	0.624337 %	0.6803456 %	|	0.9 %	0.991 %	0.9577 %	0.9951 %	0.99364 %	0.978194 %	81691.75601005554
400	25	256	|	170	-1	dot_product
0.5114 %	0.56916 %	0.624699 %	0.6811873 %	|	0.9007 %	0.9923 %	0.95904 %	0.9964 %	0.99531 %	0.980128 %	88334.56063270569
400	25	256	|	200	-1	dot_product
0.5121 %	0.5695 %	0.625065 %	0.6820305 %	|	0.9022 %	0.994 %	0.96027 %	0.9981 %	0.9969 %	0.982181 %	97396.07787132263
400	25	256	|	220	-1	dot_product
0.5122 %	0.56972 %	0.625217 %	0.6824129 %	|	0.9026 %	0.9946 %	0.96081 %	0.9987 %	0.99762 %	0.983088 %	101448.45461845398
400	25	256	|	250	-1	dot_product
0.5122 %	0.56984 %	0.625406 %	0.6828129 %	|	0.9028 %	0.9949 %	0.96128 %	0.999 %	0.99834 %	0.984017 %	108360.33654212952
400	25	256	|	310	-1	dot_product
0.5123 %	0.56998 %	0.625581 %	0.6831979 %	|	0.9032 %	0.9955 %	0.96185 %	0.9996 %	0.99908 %	0.984985 %	122587.78429031372
400	25	256	|	400	-1	dot_product
0.5123 %	0.56999 %	0.625645 %	0.6833202 %	|	0.9032 %	0.9956 %	0.96199 %	0.9998 %	0.99937 %	0.985324 %	140921.17309570312
400	50	256	|	1	-1	dot_product
0.4551 %	0.46999 %	0.432975 %	0.337925 %	|	0.5276 %	0.528 %	0.50068 %	0.528 %	0.50068 %	0.445214 %	5156.94785118103
400	50	256	|	2	-1	dot_product
0.5722 %	0.59393 %	0.562337 %	0.4627636 %	|	0.671 %	0.6714 %	0.64233 %	0.6714 %	0.64233 %	0.58368 %	8229.042530059814
400	50	256	|	4	-1	dot_product
0.6637 %	0.6889 %	0.667566 %	0.5805953 %	|	0.7855 %	0.7863 %	0.75652 %	0.7863 %	0.75653 %	0.70113 %	13119.448900222778
400	50	256	|	8	-1	dot_product
0.7211 %	0.75458 %	0.746352 %	0.6824558 %	|	0.8616 %	0.8624 %	0.84088 %	0.8624 %	0.84089 %	0.794744 %	21507.384538650513
400	50	256	|	16	-1	dot_product
0.7618 %	0.79779 %	0.803056 %	0.7657103 %	|	0.9156 %	0.9165 %	0.90185 %	0.9165 %	0.90186 %	0.867546 %	34919.08121109009
400	50	256	|	25	-1	dot_product
0.7811 %	0.81777 %	0.830176 %	0.8088233 %	|	0.9429 %	0.9442 %	0.93206 %	0.9442 %	0.93207 %	0.905289 %	47422.043323516846
400	50	256	|	30	-1	dot_product
0.7868 %	0.82424 %	0.83897 %	0.8237818 %	|	0.9511 %	0.9524 %	0.94191 %	0.9524 %	0.94192 %	0.918362 %	53685.30869483948
400	50	256	|	35	-1	dot_product
0.7898 %	0.82898 %	0.845847 %	0.8354578 %	|	0.9569 %	0.9582 %	0.94979 %	0.9582 %	0.9498 %	0.928989 %	59270.25103569031
400	50	256	|	40	-1	dot_product
0.7937 %	0.83242 %	0.851118 %	0.8446589 %	|	0.9625 %	0.9638 %	0.95573 %	0.9638 %	0.95574 %	0.937375 %	65169.57688331604
400	50	256	|	45	-1	dot_product
0.7966 %	0.83527 %	0.855404 %	0.8521363 %	|	0.9664 %	0.9677 %	0.96085 %	0.9677 %	0.96086 %	0.944411 %	70378.52835655212
400	50	256	|	50	-1	dot_product
0.7987 %	0.83754 %	0.858857 %	0.8583376 %	|	0.9697 %	0.971 %	0.96509 %	0.971 %	0.9651 %	0.950334 %	75634.44066047668
400	50	256	|	55	-1	dot_product
0.8005 %	0.83956 %	0.861822 %	0.8636794 %	|	0.973 %	0.9743 %	0.96899 %	0.9743 %	0.969 %	0.955553 %	81235.2888584137
400	50	256	|	60	-1	dot_product
0.8029 %	0.84145 %	0.864254 %	0.8680562 %	|	0.9761 %	0.9774 %	0.97226 %	0.9774 %	0.97227 %	0.959921 %	85577.0149230957
400	50	256	|	65	-1	dot_product
0.8048 %	0.84298 %	0.866393 %	0.8718096 %	|	0.979 %	0.9803 %	0.97513 %	0.9803 %	0.97514 %	0.963791 %	89948.21643829346
400	50	256	|	75	-1	dot_product
0.8061 %	0.8455 %	0.869548 %	0.8778253 %	|	0.9816 %	0.9829 %	0.97957 %	0.9829 %	0.97958 %	0.969814 %	99317.10958480835
400	50	256	|	90	-1	dot_product
