Program: scann Topk: 1000 Num_split: 1 Batch: 128
L	Threashold	m	|	w	r	Metric
800	0.2	8	|	30	-1	dot_product
0.01 %	0.0183 %	0.04733 %	0.155552 %	|	0.039 %	0.164 %	0.0973 %	0.546 %	0.4379 %	0.2992 %	56.0154914855957
800	0.2	8	|	35	-1	dot_product
0.01 %	0.0183 %	0.04726 %	0.154685 %	|	0.039 %	0.164 %	0.0972 %	0.544 %	0.4369 %	0.29761 %	50.42099952697754
800	0.2	8	|	40	-1	dot_product
0.01 %	0.0182 %	0.04718 %	0.153977 %	|	0.039 %	0.164 %	0.0971 %	0.541 %	0.4351 %	0.29613 %	63.89665603637695
800	0.2	8	|	45	-1	dot_product
0.01 %	0.0182 %	0.04716 %	0.153543 %	|	0.039 %	0.164 %	0.0971 %	0.54 %	0.4341 %	0.29524 %	59.7226619720459
800	0.2	8	|	50	-1	dot_product
0.01 %	0.0182 %	0.04715 %	0.153207 %	|	0.039 %	0.164 %	0.0971 %	0.539 %	0.4329 %	0.29462 %	55.820465087890625
800	0.2	8	|	55	-1	dot_product
0.01 %	0.0182 %	0.04713 %	0.152983 %	|	0.039 %	0.164 %	0.097 %	0.539 %	0.4328 %	0.29421 %	64.3458366394043
800	0.2	8	|	60	-1	dot_product
0.01 %	0.0182 %	0.04709 %	0.152775 %	|	0.039 %	0.164 %	0.0968 %	0.537 %	0.4323 %	0.29391 %	61.99049949645996
800	0.2	8	|	65	-1	dot_product
0.01 %	0.0182 %	0.04707 %	0.152662 %	|	0.039 %	0.164 %	0.0968 %	0.533 %	0.432 %	0.29372 %	60.982465744018555
800	0.2	8	|	75	-1	dot_product
0.01 %	0.0182 %	0.04706 %	0.152434 %	|	0.039 %	0.164 %	0.0968 %	0.532 %	0.4313 %	0.29334 %	63.00544738769531
800	0.2	8	|	90	-1	dot_product
0.01 %	0.0182 %	0.04706 %	0.152227 %	|	0.039 %	0.164 %	0.0967 %	0.532 %	0.4309 %	0.29313 %	53.38907241821289
800	0.2	8	|	110	-1	dot_product
0.01 %	0.0182 %	0.04707 %	0.152075 %	|	0.039 %	0.164 %	0.0967 %	0.532 %	0.4304 %	0.29281 %	61.62238121032715
800	0.2	8	|	130	-1	dot_product
0.01 %	0.0182 %	0.04707 %	0.151999 %	|	0.039 %	0.164 %	0.0967 %	0.532 %	0.4304 %	0.2927 %	78.01127433776855
800	0.2	8	|	150	-1	dot_product
0.01 %	0.0182 %	0.04707 %	0.151979 %	|	0.039 %	0.164 %	0.0967 %	0.532 %	0.4304 %	0.2927 %	81.38632774353027
800	0.2	8	|	170	-1	dot_product
0.01 %	0.0182 %	0.04707 %	0.151966 %	|	0.039 %	0.164 %	0.0967 %	0.532 %	0.4304 %	0.29269 %	75.5770206451416
800	0.2	8	|	200	-1	dot_product
0.01 %	0.0182 %	0.04707 %	0.151959 %	|	0.039 %	0.164 %	0.0967 %	0.532 %	0.4304 %	0.29268 %	78.92394065856934
800	0.2	8	|	220	-1	dot_product
0.01 %	0.0182 %	0.04707 %	0.151958 %	|	0.039 %	0.164 %	0.0967 %	0.532 %	0.4304 %	0.29268 %	91.6144847869873
800	0.2	8	|	250	-1	dot_product
0.01 %	0.0182 %	0.04707 %	0.151957 %	|	0.039 %	0.164 %	0.0967 %	0.532 %	0.4304 %	0.29268 %	90.3635025024414
800	0.2	8	|	310	-1	dot_product
0.01 %	0.0182 %	0.04707 %	0.151956 %	|	0.039 %	0.164 %	0.0967 %	0.532 %	0.4304 %	0.29268 %	78.51076126098633
800	0.2	8	|	400	-1	dot_product
0.01 %	0.0182 %	0.04707 %	0.151956 %	|	0.039 %	0.164 %	0.0967 %	0.532 %	0.4304 %	0.29268 %	109.23147201538086
800	0.2	8	|	500	-1	dot_product
0.01 %	0.0182 %	0.04707 %	0.151956 %	|	0.039 %	0.164 %	0.0967 %	0.532 %	0.4304 %	0.29268 %	116.70827865600586
800	0.2	8	|	800	-1	dot_product
0.01 %	0.0182 %	0.04707 %	0.151956 %	|	0.039 %	0.164 %	0.0967 %	0.532 %	0.4304 %	0.29268 %	152.21905708312988
800	0.4	256	|	1	-1	dot_product
0.368 %	0.3734 %	0.33444 %	0.239472 %	|	0.408 %	0.408 %	0.385 %	0.408 %	0.385 %	0.33642 %	38.22612762451172
800	0.4	256	|	2	-1	dot_product
0.503 %	0.5189 %	0.48548 %	0.374465 %	|	0.577 %	0.577 %	0.5476 %	0.577 %	0.5476 %	0.49229 %	32.06324577331543
800	0.4	256	|	4	-1	dot_product
0.624 %	0.6493 %	0.63061 %	0.527079 %	|	0.741 %	0.741 %	0.7028 %	0.741 %	0.7028 %	0.64921 %	26.50928497314453
800	0.4	256	|	8	-1	dot_product
0.714 %	0.7454 %	0.74443 %	0.671735 %	|	0.856 %	0.856 %	0.8295 %	0.856 %	0.8295 %	0.7823 %	31.392335891723633
800	0.4	256	|	16	-1	dot_product
0.759 %	0.8006 %	0.82152 %	0.787794 %	|	0.927 %	0.927 %	0.9118 %	0.927 %	0.9118 %	0.88356 %	59.314727783203125
800	0.4	256	|	25	-1	dot_product
0.781 %	0.824 %	0.85187 %	0.839545 %	|	0.96 %	0.96 %	0.9496 %	0.96 %	0.9496 %	0.92936 %	81.33411407470703
800	0.4	256	|	30	-1	dot_product
0.787 %	0.83 %	0.86044 %	0.856073 %	|	0.971 %	0.971 %	0.9612 %	0.971 %	0.9612 %	0.94396 %	67.48247146606445
800	0.4	256	|	35	-1	dot_product
0.795 %	0.8341 %	0.86581 %	0.867417 %	|	0.98 %	0.98 %	0.9688 %	0.98 %	0.9688 %	0.95366 %	90.65914154052734
800	0.4	256	|	40	-1	dot_product
0.797 %	0.8364 %	0.86983 %	0.875876 %	|	0.986 %	0.986 %	0.9738 %	0.986 %	0.9738 %	0.9613 %	108.49332809448242
800	0.4	256	|	45	-1	dot_product
0.797 %	0.8377 %	0.87274 %	0.881972 %	|	0.987 %	0.987 %	0.9776 %	0.987 %	0.9776 %	0.96692 %	110.08739471435547
800	0.4	256	|	50	-1	dot_product
0.799 %	0.8391 %	0.87532 %	0.887111 %	|	0.989 %	0.989 %	0.9812 %	0.989 %	0.9812 %	0.97196 %	84.67364311218262
800	0.4	256	|	55	-1	dot_product
0.8 %	0.8405 %	0.87735 %	0.891021 %	|	0.99 %	0.99 %	0.9838 %	0.99 %	0.9838 %	0.97576 %	130.4917335510254
800	0.4	256	|	60	-1	dot_product
0.801 %	0.8419 %	0.87886 %	0.894217 %	|	0.991 %	0.991 %	0.9861 %	0.991 %	0.9861 %	0.97872 %	139.70518112182617
800	0.4	256	|	65	-1	dot_product
0.802 %	0.8429 %	0.88011 %	0.896884 %	|	0.992 %	0.992 %	0.988 %	0.992 %	0.988 %	0.98133 %	164.33453559875488
800	0.4	256	|	75	-1	dot_product
0.804 %	0.8436 %	0.88197 %	0.900964 %	|	0.995 %	0.995 %	0.9901 %	0.995 %	0.9901 %	0.98534 %	146.7900276184082
800	0.4	256	|	90	-1	dot_product
0.804 %	0.8446 %	0.88399 %	0.905062 %	|	0.995 %	0.995 %	0.993 %	0.995 %	0.993 %	0.98978 %	149.8110294342041
800	0.4	256	|	110	-1	dot_product
0.804 %	0.8458 %	0.88547 %	0.90833 %	|	0.995 %	0.995 %	0.9956 %	0.995 %	0.9956 %	0.9935 %	139.32061195373535
800	0.4	256	|	130	-1	dot_product
0.804 %	0.846 %	0.88633 %	0.910219 %	|	0.995 %	0.995 %	0.9969 %	0.995 %	0.9969 %	0.99567 %	143.63574981689453
800	0.4	256	|	150	-1	dot_product
0.805 %	0.8465 %	0.88687 %	0.911541 %	|	0.996 %	0.996 %	0.9981 %	0.996 %	0.9981 %	0.99706 %	155.73859214782715
800	0.4	256	|	170	-1	dot_product
0.806 %	0.8472 %	0.88723 %	0.912355 %	|	0.998 %	0.998 %	0.9991 %	0.998 %	0.9991 %	0.99797 %	175.69303512573242
800	0.4	256	|	200	-1	dot_product
0.807 %	0.8472 %	0.88761 %	0.913191 %	|	0.999 %	0.999 %	0.9994 %	0.999 %	0.9994 %	0.9988 %	195.51420211791992
800	0.4	256	|	220	-1	dot_product
0.807 %	0.8472 %	0.88771 %	0.913551 %	|	0.999 %	0.999 %	0.9995 %	0.999 %	0.9995 %	0.99922 %	238.3403778076172
800	0.4	256	|	250	-1	dot_product
0.808 %	0.8473 %	0.88784 %	0.913908 %	|	1.0 %	1.0 %	0.9997 %	1.0 %	0.9997 %	0.99958 %	272.6430892944336
800	0.4	256	|	310	-1	dot_product
0.808 %	0.8474 %	0.88793 %	0.914293 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.99987 %	316.3001537322998
800	0.4	256	|	400	-1	dot_product
0.808 %	0.8474 %	0.88795 %	0.914501 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.99997 %	378.3135414123535
800	0.4	256	|	500	-1	dot_product
0.808 %	0.8474 %	0.88795 %	0.914566 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	460.6332778930664
800	0.4	256	|	800	-1	dot_product
0.808 %	0.8474 %	0.88795 %	0.914588 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	690.1049613952637
800	0.4	128	|	1	-1	dot_product
0.276 %	0.327 %	0.31991 %	0.239126 %	|	0.406 %	0.408 %	0.3849 %	0.408 %	0.385 %	0.33642 %	37.19210624694824
800	0.4	128	|	2	-1	dot_product
0.354 %	0.4319 %	0.44833 %	0.370925 %	|	0.57 %	0.577 %	0.5475 %	0.577 %	0.5476 %	0.49229 %	35.62641143798828
800	0.4	128	|	4	-1	dot_product
0.421 %	0.5151 %	0.55539 %	0.508364 %	|	0.726 %	0.741 %	0.7021 %	0.741 %	0.7028 %	0.64921 %	37.45603561401367
800	0.4	128	|	8	-1	dot_product
0.474 %	0.5724 %	0.62704 %	0.622116 %	|	0.838 %	0.856 %	0.8285 %	0.856 %	0.8295 %	0.78229 %	51.32579803466797
800	0.4	128	|	16	-1	dot_product
0.494 %	0.6 %	0.67052 %	0.698486 %	|	0.903 %	0.927 %	0.9097 %	0.927 %	0.9118 %	0.88353 %	60.827016830444336
800	0.4	128	|	25	-1	dot_product
0.501 %	0.6122 %	0.68646 %	0.72785 %	|	0.933 %	0.96 %	0.947 %	0.96 %	0.9496 %	0.92929 %	57.564496994018555
800	0.4	128	|	30	-1	dot_product
0.505 %	0.6152 %	0.69103 %	0.736807 %	|	0.942 %	0.971 %	0.9582 %	0.971 %	0.9612 %	0.94389 %	73.96507263183594
800	0.4	128	|	35	-1	dot_product
0.509 %	0.6176 %	0.69421 %	0.742777 %	|	0.951 %	0.98 %	0.9656 %	0.98 %	0.9688 %	0.95358 %	59.48185920715332
800	0.4	128	|	40	-1	dot_product
0.509 %	0.618 %	0.69608 %	0.747179 %	|	0.954 %	0.986 %	0.9705 %	0.986 %	0.9738 %	0.96122 %	60.75572967529297
800	0.4	128	|	45	-1	dot_product
0.509 %	0.6189 %	0.69743 %	0.750296 %	|	0.954 %	0.987 %	0.9743 %	0.987 %	0.9776 %	0.96684 %	92.15450286865234
800	0.4	128	|	50	-1	dot_product
0.51 %	0.6194 %	0.69877 %	0.753043 %	|	0.956 %	0.989 %	0.9778 %	0.989 %	0.9812 %	0.97188 %	65.3536319732666
800	0.4	128	|	55	-1	dot_product
0.51 %	0.6196 %	0.69962 %	0.755055 %	|	0.957 %	0.99 %	0.9801 %	0.99 %	0.9838 %	0.97567 %	53.700923919677734
800	0.4	128	|	60	-1	dot_product
0.51 %	0.6201 %	0.70022 %	0.756669 %	|	0.957 %	0.991 %	0.9823 %	0.991 %	0.9861 %	0.9786 %	71.61355018615723
800	0.4	128	|	65	-1	dot_product
0.51 %	0.6205 %	0.70067 %	0.757973 %	|	0.958 %	0.992 %	0.9841 %	0.992 %	0.988 %	0.9812 %	100.64005851745605
800	0.4	128	|	75	-1	dot_product
0.511 %	0.6211 %	0.70154 %	0.760012 %	|	0.961 %	0.995 %	0.986 %	0.995 %	0.9901 %	0.9852 %	101.91011428833008
800	0.4	128	|	90	-1	dot_product
0.51 %	0.6219 %	0.70258 %	0.762136 %	|	0.961 %	0.995 %	0.9886 %	0.995 %	0.993 %	0.9896 %	123.66151809692383
800	0.4	128	|	110	-1	dot_product
0.509 %	0.622 %	0.70347 %	0.763818 %	|	0.961 %	0.995 %	0.9909 %	0.995 %	0.9956 %	0.99332 %	120.04756927490234
800	0.4	128	|	130	-1	dot_product
0.509 %	0.6221 %	0.70398 %	0.764792 %	|	0.961 %	0.995 %	0.9921 %	0.995 %	0.9969 %	0.99549 %	101.53317451477051
800	0.4	128	|	150	-1	dot_product
0.509 %	0.6221 %	0.70418 %	0.765463 %	|	0.962 %	0.996 %	0.9932 %	0.996 %	0.9981 %	0.99686 %	96.96722030639648
800	0.4	128	|	170	-1	dot_product
0.51 %	0.6224 %	0.7043 %	0.765903 %	|	0.964 %	0.998 %	0.9941 %	0.998 %	0.9991 %	0.99777 %	144.56439018249512
800	0.4	128	|	200	-1	dot_product
0.511 %	0.6225 %	0.70448 %	0.766294 %	|	0.965 %	0.999 %	0.9944 %	0.999 %	0.9994 %	0.9986 %	134.06777381896973
800	0.4	128	|	220	-1	dot_product
0.511 %	0.6225 %	0.70453 %	0.76648 %	|	0.965 %	0.999 %	0.9945 %	0.999 %	0.9995 %	0.99901 %	200.38533210754395
800	0.4	128	|	250	-1	dot_product
0.511 %	0.6226 %	0.70457 %	0.766632 %	|	0.966 %	1.0 %	0.9947 %	1.0 %	0.9997 %	0.99937 %	187.54053115844727
800	0.4	128	|	310	-1	dot_product
0.511 %	0.6227 %	0.70459 %	0.766788 %	|	0.966 %	1.0 %	0.995 %	1.0 %	1.0 %	0.99966 %	212.2938632965088
800	0.4	128	|	400	-1	dot_product
0.511 %	0.6227 %	0.70457 %	0.766866 %	|	0.966 %	1.0 %	0.995 %	1.0 %	1.0 %	0.99976 %	255.8615207672119
800	0.4	128	|	500	-1	dot_product
0.511 %	0.6227 %	0.70456 %	0.76688 %	|	0.966 %	1.0 %	0.995 %	1.0 %	1.0 %	0.99979 %	258.2566738128662
800	0.4	128	|	800	-1	dot_product
0.511 %	0.6227 %	0.70456 %	0.766889 %	|	0.966 %	1.0 %	0.995 %	1.0 %	1.0 %	0.99979 %	390.89155197143555
800	0.4	64	|	1	-1	dot_product
0.078 %	0.1636 %	0.23159 %	0.23273 %	|	0.291 %	0.4 %	0.3637 %	0.408 %	0.385 %	0.33619 %	34.77835655212402
800	0.4	64	|	2	-1	dot_product
0.091 %	0.1872 %	0.27782 %	0.329892 %	|	0.361 %	0.56 %	0.4923 %	0.577 %	0.5474 %	0.49049 %	34.613847732543945
800	0.4	64	|	4	-1	dot_product
0.101 %	0.1989 %	0.30389 %	0.396316 %	|	0.41 %	0.704 %	0.5925 %	0.741 %	0.7021 %	0.63983 %	43.68233680725098
800	0.4	64	|	8	-1	dot_product
0.101 %	0.2031 %	0.31437 %	0.432265 %	|	0.441 %	0.804 %	0.6582 %	0.856 %	0.8275 %	0.75392 %	48.496246337890625
800	0.4	64	|	16	-1	dot_product
0.097 %	0.1978 %	0.31433 %	0.445387 %	|	0.448 %	0.848 %	0.6789 %	0.927 %	0.9058 %	0.82507 %	51.92923545837402
800	0.4	64	|	25	-1	dot_product
0.093 %	0.1971 %	0.31302 %	0.447223 %	|	0.45 %	0.87 %	0.6882 %	0.96 %	0.941 %	0.85118 %	55.85646629333496
800	0.4	64	|	30	-1	dot_product
0.092 %	0.1961 %	0.31226 %	0.447329 %	|	0.449 %	0.878 %	0.6898 %	0.971 %	0.9515 %	0.85801 %	72.0968246459961
800	0.4	64	|	35	-1	dot_product
0.093 %	0.1951 %	0.31152 %	0.447168 %	|	0.448 %	0.88 %	0.6903 %	0.98 %	0.9581 %	0.86207 %	59.774160385131836
800	0.4	64	|	40	-1	dot_product
0.092 %	0.1937 %	0.31071 %	0.446704 %	|	0.448 %	0.88 %	0.6891 %	0.986 %	0.9623 %	0.8645 %	50.75240135192871
800	0.4	64	|	45	-1	dot_product
0.091 %	0.1937 %	0.31022 %	0.446341 %	|	0.447 %	0.879 %	0.6892 %	0.987 %	0.9648 %	0.86659 %	44.620513916015625
800	0.4	64	|	50	-1	dot_product
0.091 %	0.1936 %	0.30978 %	0.446093 %	|	0.445 %	0.878 %	0.6889 %	0.989 %	0.9677 %	0.86812 %	61.48695945739746
800	0.4	64	|	55	-1	dot_product
0.091 %	0.1932 %	0.30939 %	0.445777 %	|	0.444 %	0.878 %	0.6889 %	0.99 %	0.9701 %	0.86894 %	77.44693756103516
800	0.4	64	|	60	-1	dot_product
0.091 %	0.1932 %	0.30916 %	0.445549 %	|	0.444 %	0.878 %	0.6889 %	0.991 %	0.9721 %	0.86986 %	58.05206298828125
800	0.4	64	|	65	-1	dot_product
0.091 %	0.1934 %	0.30891 %	0.445314 %	|	0.444 %	0.879 %	0.6885 %	0.992 %	0.9737 %	0.87038 %	51.00226402282715
800	0.4	64	|	75	-1	dot_product
0.091 %	0.1929 %	0.30845 %	0.444765 %	|	0.444 %	0.878 %	0.6882 %	0.994 %	0.9747 %	0.87102 %	81.71510696411133
800	0.4	64	|	90	-1	dot_product
0.09 %	0.1927 %	0.30794 %	0.444205 %	|	0.443 %	0.874 %	0.6878 %	0.994 %	0.9764 %	0.87122 %	97.44930267333984
800	0.4	64	|	110	-1	dot_product
0.09 %	0.1924 %	0.30764 %	0.443645 %	|	0.443 %	0.872 %	0.6872 %	0.994 %	0.9781 %	0.87164 %	104.40874099731445
800	0.4	64	|	130	-1	dot_product
0.09 %	0.1924 %	0.30749 %	0.44317 %	|	0.443 %	0.872 %	0.6871 %	0.994 %	0.9792 %	0.87154 %	109.95697975158691
800	0.4	64	|	150	-1	dot_product
0.09 %	0.1925 %	0.30738 %	0.442873 %	|	0.443 %	0.871 %	0.687 %	0.995 %	0.9798 %	0.87152 %	119.40789222717285
800	0.4	64	|	170	-1	dot_product
0.09 %	0.1924 %	0.30724 %	0.442641 %	|	0.443 %	0.871 %	0.6866 %	0.997 %	0.9805 %	0.87145 %	116.96553230285645
800	0.4	64	|	200	-1	dot_product
0.089 %	0.1923 %	0.30717 %	0.442416 %	|	0.443 %	0.872 %	0.6863 %	0.998 %	0.9805 %	0.87134 %	119.00782585144043
800	0.4	64	|	220	-1	dot_product
0.089 %	0.1923 %	0.30711 %	0.442346 %	|	0.443 %	0.872 %	0.6862 %	0.998 %	0.9804 %	0.87133 %	99.85637664794922
800	0.4	64	|	250	-1	dot_product
0.089 %	0.1923 %	0.30706 %	0.442263 %	|	0.443 %	0.873 %	0.6864 %	0.999 %	0.9805 %	0.87124 %	152.19807624816895
800	0.4	64	|	310	-1	dot_product
0.089 %	0.1923 %	0.30697 %	0.442163 %	|	0.443 %	0.872 %	0.6862 %	0.999 %	0.9805 %	0.87112 %	183.45093727111816
800	0.4	64	|	400	-1	dot_product
0.089 %	0.1923 %	0.30698 %	0.442106 %	|	0.443 %	0.872 %	0.6862 %	0.999 %	0.9805 %	0.87106 %	175.79150199890137
800	0.4	64	|	500	-1	dot_product
0.089 %	0.1923 %	0.30697 %	0.442091 %	|	0.443 %	0.872 %	0.6862 %	0.999 %	0.9805 %	0.87104 %	199.7666358947754
800	0.4	64	|	800	-1	dot_product
0.089 %	0.1923 %	0.30697 %	0.442086 %	|	0.443 %	0.872 %	0.6862 %	0.999 %	0.9805 %	0.87104 %	304.093599319458
800	0.4	32	|	1	-1	dot_product
0.01 %	0.0344 %	0.10646 %	0.211419 %	|	0.071 %	0.282 %	0.2075 %	0.408 %	0.3827 %	0.32751 %	34.329891204833984
800	0.4	32	|	2	-1	dot_product
0.012 %	0.0337 %	0.10271 %	0.252937 %	|	0.072 %	0.327 %	0.2222 %	0.574 %	0.5345 %	0.44534 %	39.040327072143555
800	0.4	32	|	4	-1	dot_product
0.014 %	0.0313 %	0.09503 %	0.25902 %	|	0.072 %	0.357 %	0.2223 %	0.724 %	0.6546 %	0.51388 %	31.77165985107422
800	0.4	32	|	8	-1	dot_product
0.013 %	0.0279 %	0.0863 %	0.249158 %	|	0.068 %	0.353 %	0.2103 %	0.817 %	0.7216 %	0.53307 %	52.08730697631836
800	0.4	32	|	16	-1	dot_product
0.012 %	0.0256 %	0.07754 %	0.231305 %	|	0.064 %	0.319 %	0.19 %	0.846 %	0.7304 %	0.51803 %	47.66082763671875
800	0.4	32	|	25	-1	dot_product
0.011 %	0.0245 %	0.07369 %	0.221074 %	|	0.065 %	0.298 %	0.1809 %	0.85 %	0.7276 %	0.50374 %	45.03655433654785
800	0.4	32	|	30	-1	dot_product
0.011 %	0.0242 %	0.07246 %	0.217345 %	|	0.064 %	0.29 %	0.1791 %	0.852 %	0.7254 %	0.49761 %	54.335594177246094
800	0.4	32	|	35	-1	dot_product
0.011 %	0.0243 %	0.07147 %	0.214605 %	|	0.065 %	0.287 %	0.1771 %	0.853 %	0.7218 %	0.49301 %	57.69515037536621
800	0.4	32	|	40	-1	dot_product
0.011 %	0.0241 %	0.07056 %	0.21225 %	|	0.065 %	0.286 %	0.175 %	0.847 %	0.7175 %	0.48863 %	50.27437210083008
800	0.4	32	|	45	-1	dot_product
0.011 %	0.0239 %	0.07008 %	0.210577 %	|	0.063 %	0.282 %	0.1738 %	0.839 %	0.7149 %	0.48499 %	59.08322334289551
800	0.4	32	|	50	-1	dot_product
0.011 %	0.024 %	0.06964 %	0.209209 %	|	0.063 %	0.279 %	0.1726 %	0.836 %	0.7121 %	0.48214 %	53.39241027832031
800	0.4	32	|	55	-1	dot_product
0.011 %	0.024 %	0.06933 %	0.208147 %	|	0.063 %	0.277 %	0.1713 %	0.834 %	0.7105 %	0.47997 %	69.1370964050293
800	0.4	32	|	60	-1	dot_product
0.011 %	0.0241 %	0.06914 %	0.207308 %	|	0.063 %	0.277 %	0.1709 %	0.834 %	0.7094 %	0.47864 %	52.730560302734375
800	0.4	32	|	65	-1	dot_product
0.011 %	0.0241 %	0.06895 %	0.206606 %	|	0.063 %	0.275 %	0.1706 %	0.834 %	0.708 %	0.47726 %	59.90028381347656
800	0.4	32	|	75	-1	dot_product
0.011 %	0.0241 %	0.06867 %	0.205263 %	|	0.063 %	0.274 %	0.1701 %	0.835 %	0.7059 %	0.4742 %	69.41628456115723
800	0.4	32	|	90	-1	dot_product
0.011 %	0.0241 %	0.06838 %	0.203869 %	|	0.063 %	0.273 %	0.1692 %	0.823 %	0.7017 %	0.47112 %	81.03108406066895
800	0.4	32	|	110	-1	dot_product
0.011 %	0.0242 %	0.06822 %	0.202807 %	|	0.063 %	0.272 %	0.1686 %	0.821 %	0.6992 %	0.46913 %	66.40744209289551
800	0.4	32	|	130	-1	dot_product
0.011 %	0.0242 %	0.06815 %	0.202154 %	|	0.063 %	0.272 %	0.1684 %	0.82 %	0.6975 %	0.46783 %	79.28133010864258
800	0.4	32	|	150	-1	dot_product
0.011 %	0.0242 %	0.06805 %	0.201812 %	|	0.063 %	0.272 %	0.1681 %	0.819 %	0.6963 %	0.4671 %	90.72709083557129
800	0.4	32	|	170	-1	dot_product
0.011 %	0.0242 %	0.06804 %	0.201543 %	|	0.063 %	0.272 %	0.1681 %	0.816 %	0.6952 %	0.4665 %	112.75506019592285
800	0.4	32	|	200	-1	dot_product
0.011 %	0.0242 %	0.06801 %	0.201363 %	|	0.063 %	0.272 %	0.1679 %	0.817 %	0.6945 %	0.46601 %	117.14386940002441
800	0.4	32	|	220	-1	dot_product
0.011 %	0.0242 %	0.06801 %	0.201289 %	|	0.063 %	0.272 %	0.1679 %	0.817 %	0.6943 %	0.46582 %	96.2531566619873
800	0.4	32	|	250	-1	dot_product
0.011 %	0.0242 %	0.06801 %	0.201239 %	|	0.063 %	0.272 %	0.1679 %	0.818 %	0.6942 %	0.46573 %	118.5455322265625
800	0.4	32	|	310	-1	dot_product
0.011 %	0.0242 %	0.068 %	0.201191 %	|	0.063 %	0.272 %	0.1679 %	0.818 %	0.6941 %	0.46561 %	125.42366981506348
800	0.4	32	|	400	-1	dot_product
0.011 %	0.0242 %	0.068 %	0.201178 %	|	0.063 %	0.272 %	0.1679 %	0.818 %	0.6941 %	0.46559 %	151.95322036743164
800	0.4	32	|	500	-1	dot_product
0.011 %	0.0242 %	0.068 %	0.201177 %	|	0.063 %	0.272 %	0.1679 %	0.818 %	0.6941 %	0.46559 %	175.9488582611084
800	0.4	32	|	800	-1	dot_product
0.011 %	0.0242 %	0.068 %	0.201178 %	|	0.063 %	0.272 %	0.1679 %	0.818 %	0.6941 %	0.46559 %	173.07567596435547
800	0.4	16	|	1	-1	dot_product
0.007 %	0.0143 %	0.04596 %	0.183205 %	|	0.032 %	0.132 %	0.0849 %	0.392 %	0.3574 %	0.29324 %	34.90400314331055
800	0.4	16	|	2	-1	dot_product
0.008 %	0.0159 %	0.04245 %	0.186751 %	|	0.036 %	0.133 %	0.0839 %	0.506 %	0.4469 %	0.33905 %	34.28483009338379
800	0.4	16	|	4	-1	dot_product
0.01 %	0.0171 %	0.03848 %	0.168601 %	|	0.036 %	0.141 %	0.081 %	0.559 %	0.4708 %	0.33098 %	36.61918640136719
800	0.4	16	|	8	-1	dot_product
0.01 %	0.0172 %	0.03638 %	0.147459 %	|	0.037 %	0.138 %	0.0793 %	0.555 %	0.4524 %	0.29809 %	37.026405334472656
800	0.4	16	|	16	-1	dot_product
0.01 %	0.017 %	0.03489 %	0.128277 %	|	0.037 %	0.134 %	0.0759 %	0.507 %	0.4106 %	0.2634 %	39.35408592224121
800	0.4	16	|	25	-1	dot_product
0.01 %	0.0172 %	0.03453 %	0.120401 %	|	0.037 %	0.137 %	0.0756 %	0.491 %	0.39 %	0.24786 %	63.349246978759766
800	0.4	16	|	30	-1	dot_product
0.01 %	0.0173 %	0.03456 %	0.117923 %	|	0.037 %	0.137 %	0.0758 %	0.482 %	0.3857 %	0.24286 %	58.17747116088867
800	0.4	16	|	35	-1	dot_product
0.01 %	0.0174 %	0.03456 %	0.116095 %	|	0.037 %	0.138 %	0.0758 %	0.48 %	0.3811 %	0.23952 %	61.50007247924805
800	0.4	16	|	40	-1	dot_product
0.01 %	0.0174 %	0.03448 %	0.114731 %	|	0.037 %	0.138 %	0.0758 %	0.469 %	0.3763 %	0.23643 %	47.58810997009277
800	0.4	16	|	45	-1	dot_product
0.01 %	0.0174 %	0.03444 %	0.113827 %	|	0.037 %	0.137 %	0.0757 %	0.463 %	0.372 %	0.23461 %	36.403656005859375
800	0.4	16	|	50	-1	dot_product
0.01 %	0.0174 %	0.03441 %	0.113119 %	|	0.037 %	0.137 %	0.0756 %	0.461 %	0.3692 %	0.23332 %	49.04341697692871
800	0.4	16	|	55	-1	dot_product
0.01 %	0.0174 %	0.03442 %	0.112599 %	|	0.037 %	0.137 %	0.0756 %	0.455 %	0.3674 %	0.23214 %	50.510406494140625
800	0.4	16	|	60	-1	dot_product
0.01 %	0.0174 %	0.03444 %	0.112192 %	|	0.037 %	0.137 %	0.0757 %	0.452 %	0.3664 %	0.23147 %	53.708791732788086
800	0.4	16	|	65	-1	dot_product
0.01 %	0.0174 %	0.03445 %	0.111927 %	|	0.037 %	0.137 %	0.0757 %	0.45 %	0.3656 %	0.23094 %	52.855491638183594
800	0.4	16	|	75	-1	dot_product
0.01 %	0.0174 %	0.03445 %	0.111469 %	|	0.037 %	0.137 %	0.0757 %	0.45 %	0.3647 %	0.23014 %	45.998334884643555
800	0.4	16	|	90	-1	dot_product
0.01 %	0.0174 %	0.03444 %	0.111099 %	|	0.037 %	0.137 %	0.0757 %	0.449 %	0.3628 %	0.22942 %	72.78990745544434
800	0.4	16	|	110	-1	dot_product
