Program: scann Topk: 1000 Num_split: 1 Batch: 128
L	Threashold	m	|	w	r	Metric
0.774 %	0.7992 %	0.78307 %	0.6795 %	|	0.91 %	0.91 %	0.8805 %	0.91 %	0.8805 %	0.81706 %	49.81541633605957
1500	0.2	256	|	25	-1	squared_l2
0.804 %	0.8314 %	0.83385 %	0.761444 %	|	0.953 %	0.953 %	0.927 %	0.953 %	0.927 %	0.88053 %	53.25961112976074
1500	0.2	256	|	30	-1	squared_l2
0.812 %	0.8414 %	0.84947 %	0.790075 %	|	0.962 %	0.962 %	0.9425 %	0.962 %	0.9425 %	0.90143 %	59.72123146057129
1500	0.2	256	|	35	-1	squared_l2
0.819 %	0.8486 %	0.86082 %	0.812161 %	|	0.97 %	0.97 %	0.9532 %	0.97 %	0.9532 %	0.91715 %	95.35694122314453
1500	0.2	256	|	40	-1	squared_l2
0.819 %	0.8543 %	0.86952 %	0.829601 %	|	0.973 %	0.973 %	0.961 %	0.973 %	0.961 %	0.92924 %	79.96106147766113
1500	0.2	256	|	45	-1	squared_l2
0.823 %	0.8583 %	0.87619 %	0.843625 %	|	0.978 %	0.978 %	0.9665 %	0.978 %	0.9665 %	0.93873 %	116.30988121032715
1500	0.2	256	|	50	-1	squared_l2
0.824 %	0.8608 %	0.88125 %	0.854766 %	|	0.98 %	0.98 %	0.9708 %	0.98 %	0.9708 %	0.94641 %	119.42863464355469
1500	0.2	256	|	55	-1	squared_l2
0.832 %	0.863 %	0.88524 %	0.864081 %	|	0.989 %	0.989 %	0.9752 %	0.989 %	0.9752 %	0.95241 %	103.13296318054199
1500	0.2	256	|	60	-1	squared_l2
0.833 %	0.8644 %	0.88853 %	0.8718 %	|	0.99 %	0.99 %	0.9776 %	0.99 %	0.9776 %	0.95755 %	123.31748008728027
1500	0.2	256	|	65	-1	squared_l2
0.833 %	0.8655 %	0.89138 %	0.878618 %	|	0.99 %	0.99 %	0.98 %	0.99 %	0.98 %	0.96207 %	117.48123168945312
1500	0.2	256	|	75	-1	squared_l2
0.835 %	0.8679 %	0.89605 %	0.889491 %	|	0.993 %	0.993 %	0.9845 %	0.993 %	0.9845 %	0.96966 %	127.78639793395996
1500	0.2	256	|	90	-1	squared_l2
0.835 %	0.8702 %	0.90071 %	0.900915 %	|	0.993 %	0.993 %	0.9886 %	0.993 %	0.9886 %	0.97744 %	166.57471656799316
1500	0.2	256	|	110	-1	squared_l2
0.839 %	0.8726 %	0.90446 %	0.910546 %	|	0.997 %	0.997 %	0.9926 %	0.997 %	0.9926 %	0.98417 %	176.30362510681152
1500	0.2	256	|	130	-1	squared_l2
0.84 %	0.874 %	0.90657 %	0.916808 %	|	0.998 %	0.998 %	0.995 %	0.998 %	0.995 %	0.98871 %	199.44500923156738
1500	0.2	256	|	150	-1	squared_l2
0.84 %	0.8747 %	0.90807 %	0.92102 %	|	0.998 %	0.998 %	0.9966 %	0.998 %	0.9966 %	0.99175 %	247.16854095458984
1500	0.2	256	|	170	-1	squared_l2
0.839 %	0.8749 %	0.90877 %	0.924014 %	|	0.998 %	0.998 %	0.9975 %	0.998 %	0.9975 %	0.99372 %	253.65924835205078
1500	0.2	256	|	200	-1	squared_l2
0.839 %	0.8745 %	0.90947 %	0.927024 %	|	0.998 %	0.998 %	0.9978 %	0.998 %	0.9978 %	0.99546 %	309.2482089996338
1500	0.2	256	|	220	-1	squared_l2
0.84 %	0.8749 %	0.90985 %	0.928527 %	|	0.999 %	0.999 %	0.9983 %	0.999 %	0.9983 %	0.99628 %	341.60614013671875
1500	0.2	256	|	250	-1	squared_l2
0.84 %	0.8751 %	0.91039 %	0.930041 %	|	0.999 %	0.999 %	0.9986 %	0.999 %	0.9986 %	0.99735 %	368.9253330230713
1500	0.2	256	|	310	-1	squared_l2
0.841 %	0.8754 %	0.91096 %	0.931882 %	|	1.0 %	1.0 %	0.9992 %	1.0 %	0.9992 %	0.99848 %	459.1548442840576
1500	0.2	256	|	400	-1	squared_l2
0.841 %	0.8756 %	0.91132 %	0.933172 %	|	1.0 %	1.0 %	0.9994 %	1.0 %	0.9994 %	0.99932 %	560.3420734405518
1500	0.2	256	|	500	-1	squared_l2
0.841 %	0.8758 %	0.91149 %	0.933757 %	|	1.0 %	1.0 %	0.9997 %	1.0 %	0.9997 %	0.99969 %	673.5680103302002
1500	0.2	256	|	800	-1	squared_l2
0.841 %	0.876 %	0.91161 %	0.93415 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.99998 %	1042.5083637237549
1500	0.2	256	|	1000	-1	squared_l2
0.841 %	0.876 %	0.91163 %	0.934189 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1305.234670639038
1500	0.2	256	|	1250	-1	squared_l2
0.841 %	0.876 %	0.91163 %	0.934197 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1604.9952507019043
1500	0.2	256	|	1500	-1	squared_l2
0.841 %	0.876 %	0.91163 %	0.934197 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1896.169662475586
1500	0.2	128	|	1	-1	squared_l2
0.277 %	0.2871 %	0.24904 %	0.148979 %	|	0.372 %	0.374 %	0.319 %	0.374 %	0.319 %	0.25477 %	27.647733688354492
1500	0.2	128	|	2	-1	squared_l2
0.376 %	0.4124 %	0.37573 %	0.24958 %	|	0.531 %	0.534 %	0.4809 %	0.534 %	0.4809 %	0.39392 %	36.32688522338867
1500	0.2	128	|	4	-1	squared_l2
0.465 %	0.5147 %	0.50173 %	0.379914 %	|	0.695 %	0.706 %	0.6423 %	0.706 %	0.6424 %	0.54941 %	44.39592361450195
1500	0.2	128	|	8	-1	squared_l2
0.521 %	0.5882 %	0.6006 %	0.516982 %	|	0.808 %	0.823 %	0.7768 %	0.823 %	0.7771 %	0.69183 %	36.847591400146484
1500	0.2	128	|	16	-1	squared_l2
0.561 %	0.634 %	0.67284 %	0.639676 %	|	0.893 %	0.91 %	0.8798 %	0.91 %	0.8805 %	0.81704 %	58.57729911804199
1500	0.2	128	|	25	-1	squared_l2
0.578 %	0.6527 %	0.70342 %	0.699929 %	|	0.935 %	0.953 %	0.9259 %	0.953 %	0.927 %	0.88049 %	61.2034797668457
1500	0.2	128	|	30	-1	squared_l2
0.579 %	0.6572 %	0.71237 %	0.719397 %	|	0.944 %	0.962 %	0.9412 %	0.962 %	0.9425 %	0.90139 %	69.03409957885742
1500	0.2	128	|	35	-1	squared_l2
0.582 %	0.6627 %	0.71878 %	0.734048 %	|	0.951 %	0.97 %	0.9518 %	0.97 %	0.9532 %	0.91711 %	57.30080604553223
1500	0.2	128	|	40	-1	squared_l2
0.581 %	0.6645 %	0.72365 %	0.745224 %	|	0.954 %	0.973 %	0.9596 %	0.973 %	0.961 %	0.9292 %	71.77042961120605
1500	0.2	128	|	45	-1	squared_l2
0.583 %	0.6663 %	0.72753 %	0.753907 %	|	0.959 %	0.978 %	0.9651 %	0.978 %	0.9665 %	0.93869 %	82.61418342590332
1500	0.2	128	|	50	-1	squared_l2
0.583 %	0.667 %	0.73046 %	0.760633 %	|	0.96 %	0.98 %	0.9694 %	0.98 %	0.9708 %	0.94637 %	95.69215774536133
1500	0.2	128	|	55	-1	squared_l2
0.59 %	0.6684 %	0.7324 %	0.766229 %	|	0.969 %	0.989 %	0.9738 %	0.989 %	0.9752 %	0.95237 %	101.58038139343262
1500	0.2	128	|	60	-1	squared_l2
0.59 %	0.6694 %	0.73424 %	0.770862 %	|	0.97 %	0.99 %	0.9762 %	0.99 %	0.9776 %	0.9575 %	79.18477058410645
1500	0.2	128	|	65	-1	squared_l2
0.588 %	0.6704 %	0.73578 %	0.774907 %	|	0.97 %	0.99 %	0.9786 %	0.99 %	0.98 %	0.96202 %	67.5802230834961
1500	0.2	128	|	75	-1	squared_l2
0.588 %	0.6715 %	0.73849 %	0.781197 %	|	0.971 %	0.993 %	0.9831 %	0.993 %	0.9845 %	0.96961 %	96.93336486816406
1500	0.2	128	|	90	-1	squared_l2
0.588 %	0.6721 %	0.74078 %	0.787724 %	|	0.969 %	0.993 %	0.9871 %	0.993 %	0.9886 %	0.97739 %	105.50761222839355
1500	0.2	128	|	110	-1	squared_l2
0.589 %	0.6737 %	0.7428 %	0.793217 %	|	0.973 %	0.997 %	0.991 %	0.997 %	0.9926 %	0.98412 %	106.01520538330078
1500	0.2	128	|	130	-1	squared_l2
0.589 %	0.6745 %	0.74426 %	0.796837 %	|	0.974 %	0.998 %	0.9934 %	0.998 %	0.995 %	0.98866 %	144.09112930297852
1500	0.2	128	|	150	-1	squared_l2
0.589 %	0.6749 %	0.74502 %	0.799182 %	|	0.974 %	0.998 %	0.9949 %	0.998 %	0.9966 %	0.99169 %	160.90989112854004
1500	0.2	128	|	170	-1	squared_l2
0.589 %	0.6751 %	0.74556 %	0.800941 %	|	0.974 %	0.998 %	0.9958 %	0.998 %	0.9975 %	0.99366 %	173.22015762329102
1500	0.2	128	|	200	-1	squared_l2
0.588 %	0.6749 %	0.74575 %	0.802623 %	|	0.974 %	0.998 %	0.9959 %	0.998 %	0.9978 %	0.99539 %	193.52293014526367
1500	0.2	128	|	220	-1	squared_l2
0.587 %	0.6751 %	0.74591 %	0.80346 %	|	0.975 %	0.999 %	0.9964 %	0.999 %	0.9983 %	0.99621 %	209.05780792236328
1500	0.2	128	|	250	-1	squared_l2
0.587 %	0.6752 %	0.74619 %	0.804305 %	|	0.975 %	0.999 %	0.9967 %	0.999 %	0.9986 %	0.99728 %	207.8239917755127
1500	0.2	128	|	310	-1	squared_l2
0.587 %	0.6756 %	0.74646 %	0.805298 %	|	0.976 %	1.0 %	0.9972 %	1.0 %	0.9992 %	0.9984 %	243.12734603881836
1500	0.2	128	|	400	-1	squared_l2
0.587 %	0.6757 %	0.74661 %	0.80604 %	|	0.976 %	1.0 %	0.9974 %	1.0 %	0.9994 %	0.99923 %	303.1270503997803
1500	0.2	128	|	500	-1	squared_l2
0.587 %	0.6757 %	0.74668 %	0.806403 %	|	0.976 %	1.0 %	0.9977 %	1.0 %	0.9997 %	0.9996 %	361.4764213562012
1500	0.2	128	|	800	-1	squared_l2
0.587 %	0.6757 %	0.74678 %	0.806602 %	|	0.976 %	1.0 %	0.998 %	1.0 %	1.0 %	0.99989 %	577.1853923797607
1500	0.2	128	|	1000	-1	squared_l2
0.587 %	0.6757 %	0.7468 %	0.806616 %	|	0.976 %	1.0 %	0.998 %	1.0 %	1.0 %	0.99991 %	664.8352146148682
1500	0.2	128	|	1250	-1	squared_l2
0.587 %	0.6757 %	0.7468 %	0.806621 %	|	0.976 %	1.0 %	0.998 %	1.0 %	1.0 %	0.99991 %	819.1213607788086
1500	0.2	128	|	1500	-1	squared_l2
0.587 %	0.6757 %	0.7468 %	0.806621 %	|	0.976 %	1.0 %	0.998 %	1.0 %	1.0 %	0.99991 %	1010.920524597168
1500	0.2	64	|	1	-1	squared_l2
0.142 %	0.1971 %	0.22029 %	0.148835 %	|	0.319 %	0.373 %	0.3139 %	0.374 %	0.319 %	0.25477 %	25.26092529296875
1500	0.2	64	|	2	-1	squared_l2
0.172 %	0.2586 %	0.3044 %	0.24623 %	|	0.431 %	0.529 %	0.4619 %	0.533 %	0.4808 %	0.39367 %	35.050153732299805
1500	0.2	64	|	4	-1	squared_l2
0.195 %	0.3009 %	0.3697 %	0.357311 %	|	0.53 %	0.691 %	0.5984 %	0.705 %	0.6421 %	0.54809 %	38.544654846191406
1500	0.2	64	|	8	-1	squared_l2
0.201 %	0.3258 %	0.41087 %	0.449406 %	|	0.579 %	0.797 %	0.6987 %	0.822 %	0.7764 %	0.6863 %	34.82508659362793
1500	0.2	64	|	16	-1	squared_l2
0.203 %	0.3391 %	0.4354 %	0.51083 %	|	0.612 %	0.874 %	0.7651 %	0.909 %	0.8786 %	0.80008 %	44.45648193359375
1500	0.2	64	|	25	-1	squared_l2
0.205 %	0.3432 %	0.44437 %	0.53438 %	|	0.625 %	0.91 %	0.7915 %	0.952 %	0.9236 %	0.85274 %	42.62685775756836
1500	0.2	64	|	30	-1	squared_l2
0.205 %	0.3438 %	0.44593 %	0.541364 %	|	0.629 %	0.918 %	0.7984 %	0.961 %	0.9386 %	0.86848 %	33.62846374511719
1500	0.2	64	|	35	-1	squared_l2
0.205 %	0.3431 %	0.44721 %	0.546128 %	|	0.632 %	0.926 %	0.8035 %	0.969 %	0.9488 %	0.88004 %	46.597957611083984
1500	0.2	64	|	40	-1	squared_l2
0.206 %	0.3433 %	0.44816 %	0.549818 %	|	0.634 %	0.927 %	0.8057 %	0.972 %	0.9562 %	0.88861 %	73.62675666809082
1500	0.2	64	|	45	-1	squared_l2
0.205 %	0.3432 %	0.44877 %	0.552275 %	|	0.636 %	0.932 %	0.8087 %	0.977 %	0.9614 %	0.89515 %	62.753915786743164
1500	0.2	64	|	50	-1	squared_l2
0.205 %	0.3426 %	0.44943 %	0.553923 %	|	0.635 %	0.934 %	0.8101 %	0.979 %	0.9652 %	0.90004 %	55.094242095947266
1500	0.2	64	|	55	-1	squared_l2
0.207 %	0.3427 %	0.44931 %	0.555073 %	|	0.64 %	0.942 %	0.8126 %	0.988 %	0.9693 %	0.90393 %	70.4498291015625
1500	0.2	64	|	60	-1	squared_l2
0.206 %	0.3424 %	0.4495 %	0.556095 %	|	0.639 %	0.943 %	0.8136 %	0.989 %	0.9717 %	0.90727 %	56.682586669921875
1500	0.2	64	|	65	-1	squared_l2
0.206 %	0.3425 %	0.44944 %	0.55696 %	|	0.638 %	0.942 %	0.8134 %	0.989 %	0.9739 %	0.91022 %	50.97222328186035
1500	0.2	64	|	75	-1	squared_l2
0.207 %	0.3428 %	0.44964 %	0.558255 %	|	0.64 %	0.943 %	0.8149 %	0.992 %	0.9778 %	0.91494 %	77.30984687805176
1500	0.2	64	|	90	-1	squared_l2
0.207 %	0.3425 %	0.44963 %	0.559349 %	|	0.637 %	0.941 %	0.8161 %	0.992 %	0.9817 %	0.91915 %	85.04295349121094
1500	0.2	64	|	110	-1	squared_l2
0.208 %	0.3433 %	0.44956 %	0.560092 %	|	0.639 %	0.943 %	0.817 %	0.996 %	0.9851 %	0.92232 %	104.67386245727539
1500	0.2	64	|	130	-1	squared_l2
0.207 %	0.3433 %	0.44932 %	0.560299 %	|	0.639 %	0.943 %	0.8173 %	0.997 %	0.9871 %	0.92433 %	109.42220687866211
1500	0.2	64	|	150	-1	squared_l2
0.207 %	0.3432 %	0.44918 %	0.560396 %	|	0.639 %	0.942 %	0.8171 %	0.997 %	0.9884 %	0.9258 %	88.67478370666504
1500	0.2	64	|	170	-1	squared_l2
0.207 %	0.3429 %	0.44917 %	0.560389 %	|	0.637 %	0.942 %	0.817 %	0.997 %	0.9892 %	0.9265 %	114.5167350769043
1500	0.2	64	|	200	-1	squared_l2
0.205 %	0.3426 %	0.44907 %	0.560256 %	|	0.637 %	0.942 %	0.817 %	0.997 %	0.9892 %	0.92677 %	107.12671279907227
1500	0.2	64	|	220	-1	squared_l2
0.205 %	0.3426 %	0.44894 %	0.560204 %	|	0.637 %	0.943 %	0.8171 %	0.998 %	0.9896 %	0.9269 %	118.53170394897461
1500	0.2	64	|	250	-1	squared_l2
0.205 %	0.3425 %	0.44881 %	0.560054 %	|	0.636 %	0.943 %	0.8173 %	0.998 %	0.9898 %	0.92725 %	143.83363723754883
1500	0.2	64	|	310	-1	squared_l2
0.205 %	0.3426 %	0.44865 %	0.559888 %	|	0.635 %	0.944 %	0.8171 %	0.999 %	0.9904 %	0.92751 %	175.0349998474121
1500	0.2	64	|	400	-1	squared_l2
0.204 %	0.3426 %	0.4487 %	0.559612 %	|	0.635 %	0.944 %	0.8172 %	0.999 %	0.9904 %	0.92754 %	218.489408493042
1500	0.2	64	|	500	-1	squared_l2
0.204 %	0.3426 %	0.44864 %	0.559411 %	|	0.635 %	0.944 %	0.8174 %	0.999 %	0.9903 %	0.92751 %	231.18829727172852
1500	0.2	64	|	800	-1	squared_l2
0.204 %	0.3426 %	0.44858 %	0.559194 %	|	0.635 %	0.944 %	0.8177 %	0.999 %	0.9906 %	0.9275 %	297.8971004486084
1500	0.2	64	|	1000	-1	squared_l2
0.204 %	0.3426 %	0.44857 %	0.559165 %	|	0.635 %	0.944 %	0.8177 %	0.999 %	0.9906 %	0.92746 %	394.06657218933105
1500	0.2	64	|	1250	-1	squared_l2
0.204 %	0.3426 %	0.44857 %	0.559156 %	|	0.635 %	0.944 %	0.8177 %	0.999 %	0.9906 %	0.92746 %	447.4220275878906
1500	0.2	64	|	1500	-1	squared_l2
0.204 %	0.3426 %	0.44857 %	0.559154 %	|	0.635 %	0.944 %	0.8177 %	0.999 %	0.9906 %	0.92745 %	576.1299133300781
1500	0.2	32	|	1	-1	squared_l2
0.068 %	0.118 %	0.17262 %	0.148231 %	|	0.213 %	0.341 %	0.2735 %	0.374 %	0.319 %	0.25461 %	24.883270263671875
1500	0.2	32	|	2	-1	squared_l2
0.073 %	0.1399 %	0.21549 %	0.237104 %	|	0.247 %	0.448 %	0.3676 %	0.533 %	0.4787 %	0.38967 %	36.03816032409668
1500	0.2	32	|	4	-1	squared_l2
0.078 %	0.1481 %	0.24105 %	0.315894 %	|	0.275 %	0.552 %	0.4368 %	0.7 %	0.6326 %	0.52553 %	40.50135612487793
1500	0.2	32	|	8	-1	squared_l2
0.077 %	0.1495 %	0.24901 %	0.361395 %	|	0.29 %	0.595 %	0.4647 %	0.802 %	0.748 %	0.61995 %	45.09592056274414
1500	0.2	32	|	16	-1	squared_l2
0.076 %	0.146 %	0.2486 %	0.379457 %	|	0.293 %	0.614 %	0.4732 %	0.869 %	0.8146 %	0.67098 %	37.20283508300781
1500	0.2	32	|	25	-1	squared_l2
0.077 %	0.1445 %	0.24642 %	0.38169 %	|	0.298 %	0.629 %	0.4721 %	0.899 %	0.8364 %	0.68471 %	31.081438064575195
1500	0.2	32	|	30	-1	squared_l2
0.074 %	0.1434 %	0.24526 %	0.38078 %	|	0.296 %	0.626 %	0.4706 %	0.905 %	0.8428 %	0.68639 %	30.406475067138672
1500	0.2	32	|	35	-1	squared_l2
0.073 %	0.1423 %	0.24395 %	0.380052 %	|	0.294 %	0.627 %	0.4699 %	0.911 %	0.8444 %	0.68678 %	30.486106872558594
1500	0.2	32	|	40	-1	squared_l2
0.073 %	0.1417 %	0.24275 %	0.379327 %	|	0.294 %	0.627 %	0.4677 %	0.913 %	0.8467 %	0.68668 %	42.47546195983887
1500	0.2	32	|	45	-1	squared_l2
0.073 %	0.1406 %	0.24163 %	0.378077 %	|	0.293 %	0.626 %	0.466 %	0.915 %	0.847 %	0.68606 %	54.33201789855957
1500	0.2	32	|	50	-1	squared_l2
0.073 %	0.1401 %	0.24092 %	0.376874 %	|	0.292 %	0.624 %	0.4645 %	0.915 %	0.8476 %	0.68536 %	43.6244010925293
1500	0.2	32	|	55	-1	squared_l2
0.073 %	0.1402 %	0.24041 %	0.375953 %	|	0.294 %	0.627 %	0.4638 %	0.922 %	0.8484 %	0.68461 %	50.06527900695801
1500	0.2	32	|	60	-1	squared_l2
0.073 %	0.1402 %	0.23972 %	0.374763 %	|	0.295 %	0.629 %	0.464 %	0.918 %	0.8477 %	0.68347 %	52.5510311126709
1500	0.2	32	|	65	-1	squared_l2
0.073 %	0.1401 %	0.23915 %	0.374056 %	|	0.295 %	0.628 %	0.4629 %	0.918 %	0.8471 %	0.68281 %	66.06650352478027
1500	0.2	32	|	75	-1	squared_l2
0.073 %	0.1398 %	0.23818 %	0.372597 %	|	0.295 %	0.626 %	0.461 %	0.917 %	0.8468 %	0.68143 %	56.615591049194336
1500	0.2	32	|	90	-1	squared_l2
0.072 %	0.1398 %	0.23747 %	0.37059 %	|	0.295 %	0.625 %	0.4591 %	0.912 %	0.8458 %	0.67904 %	49.233436584472656
1500	0.2	32	|	110	-1	squared_l2
0.072 %	0.1392 %	0.2366 %	0.368533 %	|	0.296 %	0.622 %	0.4578 %	0.912 %	0.8438 %	0.67583 %	66.44272804260254
1500	0.2	32	|	130	-1	squared_l2
0.072 %	0.1391 %	0.23609 %	0.367132 %	|	0.296 %	0.621 %	0.4565 %	0.906 %	0.8415 %	0.67408 %	75.08683204650879
1500	0.2	32	|	150	-1	squared_l2
0.072 %	0.1389 %	0.23562 %	0.366108 %	|	0.296 %	0.62 %	0.4556 %	0.904 %	0.8404 %	0.67273 %	80.21807670593262
1500	0.2	32	|	170	-1	squared_l2
0.072 %	0.1386 %	0.23538 %	0.365235 %	|	0.295 %	0.62 %	0.4546 %	0.903 %	0.8399 %	0.67159 %	91.19319915771484
1500	0.2	32	|	200	-1	squared_l2
0.072 %	0.1385 %	0.23497 %	0.364133 %	|	0.295 %	0.621 %	0.4543 %	0.901 %	0.8379 %	0.66998 %	119.60196495056152
1500	0.2	32	|	220	-1	squared_l2
0.072 %	0.1385 %	0.23467 %	0.363583 %	|	0.295 %	0.621 %	0.4537 %	0.902 %	0.8379 %	0.66919 %	115.24653434753418
1500	0.2	32	|	250	-1	squared_l2
0.072 %	0.1384 %	0.23442 %	0.362878 %	|	0.294 %	0.621 %	0.4535 %	0.901 %	0.8375 %	0.66818 %	126.4944076538086
1500	0.2	32	|	310	-1	squared_l2
0.072 %	0.1383 %	0.23418 %	0.362045 %	|	0.294 %	0.62 %	0.4532 %	0.901 %	0.8367 %	0.6671 %	108.37674140930176
1500	0.2	32	|	400	-1	squared_l2
0.072 %	0.1384 %	0.23401 %	0.361388 %	|	0.294 %	0.619 %	0.4528 %	0.901 %	0.8358 %	0.66604 %	140.06996154785156
1500	0.2	32	|	500	-1	squared_l2
0.072 %	0.1384 %	0.23386 %	0.360951 %	|	0.294 %	0.619 %	0.4527 %	0.901 %	0.8357 %	0.66532 %	161.87357902526855
1500	0.2	32	|	800	-1	squared_l2
0.072 %	0.1384 %	0.23377 %	0.360515 %	|	0.294 %	0.619 %	0.4525 %	0.9 %	0.8355 %	0.6648 %	238.1308078765869
1500	0.2	32	|	1000	-1	squared_l2
0.072 %	0.1384 %	0.23373 %	0.360424 %	|	0.294 %	0.619 %	0.4525 %	0.9 %	0.8354 %	0.66468 %	281.8291187286377
1500	0.2	32	|	1250	-1	squared_l2
0.072 %	0.1384 %	0.23371 %	0.360396 %	|	0.294 %	0.618 %	0.4524 %	0.9 %	0.8353 %	0.66465 %	345.61753273010254
1500	0.2	32	|	1500	-1	squared_l2
0.072 %	0.1384 %	0.23371 %	0.360395 %	|	0.294 %	0.618 %	0.4524 %	0.9 %	0.8353 %	0.66465 %	413.1324291229248
1500	0.2	16	|	1	-1	squared_l2
0.025 %	0.0617 %	0.12859 %	0.147316 %	|	0.115 %	0.274 %	0.207 %	0.374 %	0.3183 %	0.25371 %	25.078535079956055
1500	0.2	16	|	2	-1	squared_l2
0.022 %	0.0662 %	0.144 %	0.226104 %	|	0.121 %	0.329 %	0.2513 %	0.521 %	0.4704 %	0.37823 %	32.76324272155762
1500	0.2	16	|	4	-1	squared_l2
0.026 %	0.0623 %	0.14746 %	0.27469 %	|	0.124 %	0.371 %	0.2651 %	0.664 %	0.593 %	0.47246 %	39.577484130859375
1500	0.2	16	|	8	-1	squared_l2
0.027 %	0.061 %	0.1398 %	0.286454 %	|	0.123 %	0.385 %	0.2581 %	0.712 %	0.6417 %	0.50148 %	35.13050079345703
1500	0.2	16	|	16	-1	squared_l2
0.029 %	0.0562 %	0.12814 %	0.27544 %	|	0.117 %	0.356 %	0.2396 %	0.718 %	0.6382 %	0.48601 %	40.08841514587402
1500	0.2	16	|	25	-1	squared_l2
0.027 %	0.0538 %	0.12185 %	0.263787 %	|	0.112 %	0.34 %	0.2283 %	0.691 %	0.6184 %	0.46791 %	41.534423828125
1500	0.2	16	|	30	-1	squared_l2
0.027 %	0.0531 %	0.1194 %	0.258011 %	|	0.109 %	0.33 %	0.2252 %	0.681 %	0.608 %	0.45853 %	42.51885414123535
1500	0.2	16	|	35	-1	squared_l2
0.027 %	0.0522 %	0.11784 %	0.253939 %	|	0.106 %	0.327 %	0.221 %	0.672 %	0.6022 %	0.45158 %	54.16750907897949
1500	0.2	16	|	40	-1	squared_l2
0.027 %	0.0518 %	0.11624 %	0.250013 %	|	0.104 %	0.324 %	0.2178 %	0.667 %	0.5954 %	0.44491 %	58.76278877258301
1500	0.2	16	|	45	-1	squared_l2
0.025 %	0.0515 %	0.11512 %	0.246759 %	|	0.103 %	0.323 %	0.2164 %	0.662 %	0.5884 %	0.43926 %	48.262596130371094
1500	0.2	16	|	50	-1	squared_l2
0.023 %	0.0512 %	0.11414 %	0.243985 %	|	0.103 %	0.319 %	0.2145 %	0.654 %	0.5821 %	0.43442 %	63.3387565612793
1500	0.2	16	|	55	-1	squared_l2
0.023 %	0.0509 %	0.11347 %	0.241773 %	|	0.103 %	0.319 %	0.2136 %	0.658 %	0.5786 %	0.43051 %	46.086788177490234
1500	0.2	16	|	60	-1	squared_l2
0.023 %	0.0507 %	0.11256 %	0.239322 %	|	0.101 %	0.316 %	0.2129 %	0.655 %	0.5738 %	0.42622 %	63.32588195800781
1500	0.2	16	|	65	-1	squared_l2
0.023 %	0.0503 %	0.11176 %	0.237683 %	|	0.101 %	0.314 %	0.212 %	0.654 %	0.5708 %	0.42317 %	48.50649833679199
1500	0.2	16	|	75	-1	squared_l2
0.023 %	0.0499 %	0.11072 %	0.234594 %	|	0.099 %	0.311 %	0.2105 %	0.648 %	0.5651 %	0.41791 %	51.31983757019043
1500	0.2	16	|	90	-1	squared_l2
0.022 %	0.0497 %	0.10953 %	0.23101 %	|	0.099 %	0.309 %	0.2085 %	0.641 %	0.5595 %	0.41216 %	68.47190856933594
1500	0.2	16	|	110	-1	squared_l2
0.022 %	0.0489 %	0.10797 %	0.227642 %	|	0.098 %	0.305 %	0.2057 %	0.64 %	0.5537 %	0.40644 %	59.08703804016113
1500	0.2	16	|	130	-1	squared_l2
0.022 %	0.0487 %	0.10741 %	0.225328 %	|	0.098 %	0.301 %	0.2039 %	0.637 %	0.548 %	0.40203 %	66.97607040405273
1500	0.2	16	|	150	-1	squared_l2
0.022 %	0.0489 %	0.10685 %	0.223645 %	|	0.098 %	0.3 %	0.2031 %	0.634 %	0.5453 %	0.39935 %	69.54240798950195
1500	0.2	16	|	170	-1	squared_l2
0.022 %	0.0485 %	0.10644 %	0.222205 %	|	0.098 %	0.299 %	0.2019 %	0.63 %	0.5418 %	0.39709 %	66.5731430053711
1500	0.2	16	|	200	-1	squared_l2
0.022 %	0.0483 %	0.10602 %	0.220582 %	|	0.098 %	0.298 %	0.2017 %	0.628 %	0.5385 %	0.3944 %	87.71824836730957
1500	0.2	16	|	220	-1	squared_l2
0.022 %	0.0483 %	0.10577 %	0.219849 %	|	0.098 %	0.298 %	0.2013 %	0.625 %	0.5367 %	0.39332 %	97.1536636352539
1500	0.2	16	|	250	-1	squared_l2
0.022 %	0.0483 %	0.10559 %	0.218969 %	|	0.098 %	0.297 %	0.2007 %	0.623 %	0.5353 %	0.39192 %	111.36960983276367
1500	0.2	16	|	310	-1	squared_l2
0.022 %	0.0483 %	0.10519 %	0.217739 %	|	0.098 %	0.296 %	0.2001 %	0.622 %	0.5333 %	0.39014 %	126.48153305053711
1500	0.2	16	|	400	-1	squared_l2
0.022 %	0.0484 %	0.10506 %	0.216736 %	|	0.098 %	0.296 %	0.2001 %	0.619 %	0.5318 %	0.38853 %	118.5309886932373
1500	0.2	16	|	500	-1	squared_l2
0.022 %	0.0483 %	0.10484 %	0.216171 %	|	0.098 %	0.296 %	0.1998 %	0.619 %	0.5299 %	0.38768 %	131.4260959625244
1500	0.2	16	|	800	-1	squared_l2
0.022 %	0.0483 %	0.10465 %	0.215632 %	|	0.098 %	0.295 %	0.1996 %	0.617 %	0.529 %	0.38689 %	190.1094913482666
