Program: faiss Topk: 1000 Num_split: 1 Batch: 1
L	m	k_star	|	w	Reorder	Metric
600	64	256	|	256	-1	squared_l2
0.66 %	0.741 %	0.7978 %	0.83345 %	|	0.99 %	1.0 %	0.999 %	1.0 %	1.0 %	0.9998 %	417692.51823425293
600	64	256	|	320	-1	squared_l2
0.66 %	0.741 %	0.7978 %	0.83367 %	|	0.99 %	1.0 %	0.999 %	1.0 %	1.0 %	0.9999 %	522887.15839385986
600	64	256	|	384	-1	squared_l2
0.66 %	0.741 %	0.7978 %	0.83368 %	|	0.99 %	1.0 %	0.999 %	1.0 %	1.0 %	0.9999 %	622818.1600570679
600	64	256	|	448	-1	squared_l2
0.66 %	0.741 %	0.7978 %	0.8337 %	|	0.99 %	1.0 %	0.999 %	1.0 %	1.0 %	1.0 %	729915.8811569214
600	64	256	|	512	-1	squared_l2
0.66 %	0.741 %	0.7978 %	0.8337 %	|	0.99 %	1.0 %	0.999 %	1.0 %	1.0 %	1.0 %	843802.3805618286
600	64	256	|	576	-1	squared_l2
0.66 %	0.741 %	0.7978 %	0.8337 %	|	0.99 %	1.0 %	0.999 %	1.0 %	1.0 %	1.0 %	962188.5061264038
600	128	256	|	1	-1	squared_l2
0.4 %	0.394 %	0.339 %	0.23192 %	|	0.43 %	0.43 %	0.398 %	0.43 %	0.398 %	0.3395 %	6704.235076904297
600	128	256	|	16	-1	squared_l2
0.81 %	0.851 %	0.8612 %	0.79966 %	|	0.91 %	0.91 %	0.909 %	0.91 %	0.909 %	0.8861 %	57994.937896728516
600	128	256	|	32	-1	squared_l2
0.88 %	0.886 %	0.9092 %	0.88654 %	|	0.99 %	0.99 %	0.958 %	0.99 %	0.958 %	0.949 %	110924.69692230225
600	128	256	|	64	-1	squared_l2
0.89 %	0.908 %	0.9312 %	0.93229 %	|	1.0 %	1.0 %	0.991 %	1.0 %	0.991 %	0.9854 %	219951.17664337158
600	128	256	|	128	-1	squared_l2
0.89 %	0.914 %	0.9367 %	0.94948 %	|	1.0 %	1.0 %	0.999 %	1.0 %	0.999 %	0.9965 %	426293.56384277344
600	128	256	|	256	-1	squared_l2
0.89 %	0.915 %	0.9385 %	0.95333 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9998 %	850112.3428344727
600	128	256	|	320	-1	squared_l2
0.89 %	0.915 %	0.9385 %	0.95374 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9999 %	1068049.7646331787
600	128	256	|	384	-1	squared_l2
0.89 %	0.915 %	0.9385 %	0.95381 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9999 %	1297652.9121398926
600	128	256	|	448	-1	squared_l2
0.89 %	0.915 %	0.9386 %	0.95384 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1518117.7377700806
600	128	256	|	512	-1	squared_l2
0.89 %	0.915 %	0.9386 %	0.95384 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1757636.308670044
600	128	256	|	576	-1	squared_l2
0.89 %	0.915 %	0.9386 %	0.95384 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1943683.2666397095
600	256	256	|	1	-1	squared_l2
0.43 %	0.398 %	0.3395 %	0.23192 %	|	0.43 %	0.43 %	0.398 %	0.43 %	0.398 %	0.3395 %	10444.61727142334
600	256	256	|	16	-1	squared_l2
0.91 %	0.895 %	0.8836 %	0.80701 %	|	0.91 %	0.91 %	0.909 %	0.91 %	0.909 %	0.8861 %	105091.66717529297
600	256	256	|	32	-1	squared_l2
0.99 %	0.936 %	0.9444 %	0.90347 %	|	0.99 %	0.99 %	0.958 %	0.99 %	0.958 %	0.949 %	205722.4988937378
600	256	256	|	64	-1	squared_l2
1.0 %	0.968 %	0.9766 %	0.96022 %	|	1.0 %	1.0 %	0.991 %	1.0 %	0.991 %	0.9854 %	428090.16704559326
600	256	256	|	128	-1	squared_l2
1.0 %	0.975 %	0.9853 %	0.98451 %	|	1.0 %	1.0 %	0.999 %	1.0 %	0.999 %	0.9965 %	844989.7050857544
600	256	256	|	256	-1	squared_l2
1.0 %	0.976 %	0.9871 %	0.98981 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9998 %	1666216.9218063354
600	256	256	|	320	-1	squared_l2
1.0 %	0.976 %	0.9871 %	0.99022 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9999 %	1949699.5210647583
600	256	256	|	384	-1	squared_l2
1.0 %	0.976 %	0.9871 %	0.9903 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9999 %	2288112.9264831543
600	256	256	|	448	-1	squared_l2
1.0 %	0.976 %	0.9871 %	0.99033 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	2651920.8192825317
600	256	256	|	512	-1	squared_l2
1.0 %	0.976 %	0.9871 %	0.99034 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	3011482.1672439575
600	256	256	|	576	-1	squared_l2
1.0 %	0.976 %	0.9871 %	0.99034 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	3389012.64667511
